      STEP                   TIME                  DTIME          DTIME_ADV_STB         DTIME_ADV_USED         DTIME_DIFF_STB        N_DIFF_PER_STEP          N_DIFF_CYCLES 
        10  1.000000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        11  1.100000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        11  1.100000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        12  1.200000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        12  1.200000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        13  1.300000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        13  1.300000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        14  1.400000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        14  1.400000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        15  1.500000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        15  1.500000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        16  1.600000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        16  1.600000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        17  1.700000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        17  1.700000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        18  1.800000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        18  1.800000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        19  1.900000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        19  1.900000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        20  2.000000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        20  2.000000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        21  2.100000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        21  2.100000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        22  2.200000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        22  2.200000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        23  2.300000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        23  2.300000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        24  2.400000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        24  2.400000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        25  2.500000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        25  2.500000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        26  2.600000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        26  2.600000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        27  2.700000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        27  2.700000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        28  2.800000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        28  2.800000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        29  2.900000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        29  2.900000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        30  3.000000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        30  3.000000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        31  3.100000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        31  3.100000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        32  3.200000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        32  3.200000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        33  3.300000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        33  3.300000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        34  3.400000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        34  3.400000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        35  3.500000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        35  3.500000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        36  3.600000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        36  3.600000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        37  3.700000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        37  3.700000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        38  3.800000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        38  3.800000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        39  3.900000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        39  3.900000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        40  4.000000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        40  4.000000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        41  4.100000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        41  4.100000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        42  4.200000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        42  4.200000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        43  4.300000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        43  4.300000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        44  4.400000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        44  4.400000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        45  4.500000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        45  4.500000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        46  4.600000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        46  4.600000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        47  4.700000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        47  4.700000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        48  4.800000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        48  4.800000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        49  4.900000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        49  4.900000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        50  5.000000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        50  5.000000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        51  5.100000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        51  5.100000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        52  5.200000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        52  5.200000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        53  5.300000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        53  5.300000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        54  5.400000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        54  5.400000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        55  5.500000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        55  5.500000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        56  5.600000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        56  5.600000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        57  5.700000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        57  5.700000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        58  5.800000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        58  5.800000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        59  5.900000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        59  5.900000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        60  6.000000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        60  6.000000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        61  6.100000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        61  6.100000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        62  6.200000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        62  6.200000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        63  6.300000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        63  6.300000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        64  6.400000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        64  6.400000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        65  6.500000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        65  6.500000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        66  6.600000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        66  6.600000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        67  6.700000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        67  6.700000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        68  6.800000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        68  6.800000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        69  6.900000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        69  6.900000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        70  7.000000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        70  7.000000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        71  7.100000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        71  7.100000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        72  7.200000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        72  7.200000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        73  7.300000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        73  7.300000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        74  7.400000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        74  7.400000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        75  7.500000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        75  7.500000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        76  7.600000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        76  7.600000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        77  7.700000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        77  7.700000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        78  7.800000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        78  7.800000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        79  7.900000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        79  7.900000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        80  8.000000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        80  8.000000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        81  8.100000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        81  8.100000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        82  8.200000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        82  8.200000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        83  8.300000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        83  8.300000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        84  8.400000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        84  8.400000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        85  8.500000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        85  8.500000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        86  8.600000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        86  8.600000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        87  8.700000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        87  8.700000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        88  8.800000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        88  8.800000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        89  8.900000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        89  8.900000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        90  9.000000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        90  9.000000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        91  9.100000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        91  9.100000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        92  9.200000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        92  9.200000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        93  9.300000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        93  9.300000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        94  9.400000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        94  9.400000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        95  9.500000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        95  9.500000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        96  9.600000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        96  9.600000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        97  9.700000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        97  9.700000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        98  9.800000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        98  9.800000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        99  9.900000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
        99  9.900000000000000E+001  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       100  1.000000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       100  1.000000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       101  1.010000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       101  1.010000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       102  1.020000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       102  1.020000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       103  1.030000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       103  1.030000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       104  1.040000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       104  1.040000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       105  1.050000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       105  1.050000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       106  1.060000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       106  1.060000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       107  1.070000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       107  1.070000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       108  1.080000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       108  1.080000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       109  1.090000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       109  1.090000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       110  1.100000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       110  1.100000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       111  1.110000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
       111  1.110000000000000E+002  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  7.535403960498280E-003              27               1
