      STEP                   TIME                 BR_MIN                 BR_MAX             BR_ABS_MIN          FLUX_POSITIVE          FLUX_NEGATIVE    NPOLE_FLUX_POSITIVE    NPOLE_FLUX_NEGATIVE    SPOLE_FLUX_POSITIVE    SPOLE_FLUX_NEGATIVE             NPOLE_AREA             SPOLE_AREA              EQ_DIPOLE              AX_DIPOLE  VALIDATION_ERR_CVRMSD 
       121  1.210000000000000E+002 -5.628787258945234E-001  1.013276801823824E+000  1.569855775470339E-005  1.087846876078804E+022 -1.087767466078091E+022  9.066856170620420E+020 -4.292494567142258E+020  9.066856429573635E+020 -4.292494826095469E+020  3.989223162302474E+021  3.989223162302476E+021  5.368598243098044E-017  5.828946242395703E-017  3.884184438364758E-006
       121  1.210000000000000E+002 -5.628787258945234E-001  1.013276801823824E+000  1.569855775470339E-005  1.087846876078804E+022 -1.087767466078091E+022  9.066856170620420E+020 -4.292494567142258E+020  9.066856429573635E+020 -4.292494826095469E+020  3.989223162302474E+021  3.989223162302476E+021  5.368598243098044E-017  5.828946242395703E-017  3.884184438364758E-006
       122  1.220000000000000E+002 -5.628611727452612E-001  1.013245209013752E+000  1.570023892313765E-005  1.087812950145373E+022 -1.087733540144660E+022  9.066573550415949E+020 -4.292360695456568E+020  9.066573809349497E+020 -4.292360954390113E+020  3.989223162302474E+021  3.989223162302476E+021  5.273107693291601E-017  5.145623947550025E-017  3.916418513992527E-006
       122  1.220000000000000E+002 -5.628611727452612E-001  1.013245209013752E+000  1.570023892313765E-005  1.087812950145373E+022 -1.087733540144660E+022  9.066573550415949E+020 -4.292360695456568E+020  9.066573809349497E+020 -4.292360954390113E+020  3.989223162302474E+021  3.989223162302476E+021  5.273107693291601E-017  5.145623947550025E-017  3.916418513992527E-006
       123  1.230000000000000E+002 -5.628436201433730E-001  1.013213617224570E+000  1.570192010346485E-005  1.087779025269999E+022 -1.087699615269286E+022  9.066290939022343E+020 -4.292226827944795E+020  9.066291197936224E+020 -4.292227086858672E+020  3.989223162302474E+021  3.989223162302476E+021  5.263585547585384E-017  5.575288723854505E-017  3.948654146676671E-006
       123  1.230000000000000E+002 -5.628436201433730E-001  1.013213617224570E+000  1.570192010346485E-005  1.087779025269999E+022 -1.087699615269286E+022  9.066290939022343E+020 -4.292226827944795E+020  9.066291197936224E+020 -4.292227086858672E+020  3.989223162302474E+021  3.989223162302476E+021  5.263585547585384E-017  5.575288723854505E-017  3.948654146676671E-006
       124  1.240000000000000E+002 -5.628260680888418E-001  1.013182026455892E+000  1.570360129567266E-005  1.087745101452647E+022 -1.087665691451934E+022  9.066008336439328E+020 -4.292092964606806E+020  9.066008595333542E+020 -4.292093223501017E+020  3.989223162302474E+021  3.989223162302476E+021  5.251597352519185E-017  5.958363343692233E-017  3.980891324454012E-006
       124  1.240000000000000E+002 -5.628260680888418E-001  1.013182026455892E+000  1.570360129567266E-005  1.087745101452647E+022 -1.087665691451934E+022  9.066008336439328E+020 -4.292092964606806E+020  9.066008595333542E+020 -4.292093223501017E+020  3.989223162302474E+021  3.989223162302476E+021  5.251597352519185E-017  5.958363343692233E-017  3.980891324454012E-006
       125  1.250000000000000E+002 -5.628085165816484E-001  1.013150436707316E+000  1.570528249974983E-005  1.087711178693286E+022 -1.087631768692573E+022  9.065725742666630E+020 -4.291959105442473E+020  9.065726001541179E+020 -4.291959364317018E+020  3.989223162302474E+021  3.989223162302476E+021  5.449806842615497E-017  6.569212061811853E-017  4.013130034522527E-006
       125  1.250000000000000E+002 -5.628085165816484E-001  1.013150436707316E+000  1.570528249974983E-005  1.087711178693286E+022 -1.087631768692573E+022  9.065725742666630E+020 -4.291959105442473E+020  9.065726001541179E+020 -4.291959364317018E+020  3.989223162302474E+021  3.989223162302476E+021  5.449806842615497E-017  6.569212061811853E-017  4.013130034522527E-006
       126  1.260000000000000E+002 -5.627909656217768E-001  1.013118847978458E+000  1.570696371568497E-005  1.087677256991881E+022 -1.087597846991168E+022  9.065443157703973E+020 -4.291825250451664E+020  9.065443416558854E+020 -4.291825509306544E+020  3.989223162302474E+021  3.989223162302476E+021  5.944212979222166E-017  5.958363343692233E-017  4.045370265332208E-006
       126  1.260000000000000E+002 -5.627909656217768E-001  1.013118847978458E+000  1.570696371568497E-005  1.087677256991881E+022 -1.087597846991168E+022  9.065443157703973E+020 -4.291825250451664E+020  9.065443416558854E+020 -4.291825509306544E+020  3.989223162302474E+021  3.989223162302476E+021  5.944212979222166E-017  5.958363343692233E-017  4.045370265332208E-006
       127  1.270000000000000E+002 -5.627734152092128E-001  1.013087260268950E+000  1.570864494346572E-005  1.087643336348401E+022 -1.087563926347688E+022  9.065160581551083E+020 -4.291691399634252E+020  9.065160840386300E+020 -4.291691658469464E+020  3.989223162302474E+021  3.989223162302476E+021  5.083672426444221E-017  4.705605803141824E-017  4.077612005192044E-006
       127  1.270000000000000E+002 -5.627734152092128E-001  1.013087260268950E+000  1.570864494346572E-005  1.087643336348401E+022 -1.087563926347688E+022  9.065160581551083E+020 -4.291691399634252E+020  9.065160840386300E+020 -4.291691658469464E+020  3.989223162302474E+021  3.989223162302476E+021  5.083672426444221E-017  4.705605803141824E-017  4.077612005192044E-006
       128  1.280000000000000E+002 -5.627558653439328E-001  1.013055673578404E+000  1.571032618308079E-005  1.087609416762811E+022 -1.087530006762098E+022  9.064878014207687E+020 -4.291557552990105E+020  9.064878273023238E+020 -4.291557811805652E+020  3.989223162302474E+021  3.989223162302476E+021  4.619273267626576E-017  3.804862778117977E-017  4.109855242351527E-006
       128  1.280000000000000E+002 -5.627558653439328E-001  1.013055673578404E+000  1.571032618308079E-005  1.087609416762811E+022 -1.087530006762098E+022  9.064878014207687E+020 -4.291557552990105E+020  9.064878273023238E+020 -4.291557811805652E+020  3.989223162302474E+021  3.989223162302476E+021  4.619273267626576E-017  3.804862778117977E-017  4.109855242351527E-006
       129  1.290000000000000E+002 -5.627383160259252E-001  1.013024087906447E+000  1.571200743451701E-005  1.087575498235080E+022 -1.087496088234366E+022  9.064595455673506E+020 -4.291423710519093E+020  9.064595714469395E+020 -4.291423969314974E+020  3.989223162302474E+021  3.989223162302476E+021  5.438426279970824E-017  4.224174186318733E-017  4.142099964915475E-006
       129  1.290000000000000E+002 -5.627383160259252E-001  1.013024087906447E+000  1.571200743451701E-005  1.087575498235080E+022 -1.087496088234366E+022  9.064595455673506E+020 -4.291423710519093E+020  9.064595714469395E+020 -4.291423969314974E+020  3.989223162302474E+021  3.989223162302476E+021  5.438426279970824E-017  4.224174186318733E-017  4.142099964915475E-006
       130  1.300000000000000E+002 -5.627207672551692E-001  1.012992503252707E+000  1.571368869776421E-005  1.087541580765173E+022 -1.087462170764460E+022  9.064312905948273E+020 -4.291289872221086E+020  9.064313164724495E+020 -4.291290130997302E+020  3.989223162302474E+021  3.989223162302476E+021  3.817515811392525E-017  2.686699022915959E-017  4.174346161289956E-006
       130  1.300000000000000E+002 -5.627207672551692E-001  1.012992503252707E+000  1.571368869776421E-005  1.087541580765173E+022 -1.087462170764460E+022  9.064312905948273E+020 -4.291289872221086E+020  9.064313164724495E+020 -4.291290130997302E+020  3.989223162302474E+021  3.989223162302476E+021  3.817515811392525E-017  2.686699022915959E-017  4.174346161289956E-006
       131  1.310000000000000E+002 -5.627032190316453E-001  1.012960919616829E+000  1.571536997281075E-005  1.087507664353059E+022 -1.087428254352346E+022  9.064030365031705E+020 -4.291156038095954E+020  9.064030623788260E+020 -4.291156296852505E+020  3.989223162302474E+021  3.989223162302476E+021  3.766805177478229E-017  3.406258106124665E-017  4.206593820335698E-006
       131  1.310000000000000E+002 -5.627032190316453E-001  1.012960919616829E+000  1.571536997281075E-005  1.087507664353059E+022 -1.087428254352346E+022  9.064030365031705E+020 -4.291156038095954E+020  9.064030623788260E+020 -4.291156296852505E+020  3.989223162302474E+021  3.989223162302476E+021  3.766805177478229E-017  3.406258106124665E-017  4.206593820335698E-006
       132  1.320000000000000E+002 -5.626856713553435E-001  1.012929336998437E+000  1.571705125964540E-005  1.087473748998703E+022 -1.087394338997990E+022  9.063747832923532E+020 -4.291022208143566E+020  9.063748091660424E+020 -4.291022466880453E+020  3.989223162302474E+021  3.989223162302476E+021  4.106047110658198E-017  2.774702651797599E-017  4.238842930232536E-006
       132  1.320000000000000E+002 -5.626856713553435E-001  1.012929336998437E+000  1.571705125964540E-005  1.087473748998703E+022 -1.087394338997990E+022  9.063747832923532E+020 -4.291022208143566E+020  9.063748091660424E+020 -4.291022466880453E+020  3.989223162302474E+021  3.989223162302476E+021  4.106047110658198E-017  2.774702651797599E-017  4.238842930232536E-006
       133  1.330000000000000E+002 -5.626681242262472E-001  1.012897755397176E+000  1.571873255825555E-005  1.087439834702074E+022 -1.087360424701361E+022  9.063465309623477E+020 -4.290888382363793E+020  9.063465568340705E+020 -4.290888641081017E+020  3.989223162302474E+021  3.989223162302476E+021  4.510469500560621E-017  1.806662734099556E-017  4.271093479928930E-006
       133  1.330000000000000E+002 -5.626681242262472E-001  1.012897755397176E+000  1.571873255825555E-005  1.087439834702074E+022 -1.087360424701361E+022  9.063465309623477E+020 -4.290888382363793E+020  9.063465568340705E+020 -4.290888641081017E+020  3.989223162302474E+021  3.989223162302476E+021  4.510469500560621E-017  1.806662734099556E-017  4.271093479928930E-006
       134  1.340000000000000E+002 -5.626505776443352E-001  1.012866174812691E+000  1.572041386863001E-005  1.087405921463138E+022 -1.087326511462425E+022  9.063182795131267E+020 -4.290754560756504E+020  9.063183053828831E+020 -4.290754819454065E+020  3.989223162302474E+021  3.989223162302476E+021  3.953048271992480E-017  2.826469492316211E-017  4.303345458021849E-006
       134  1.340000000000000E+002 -5.626505776443352E-001  1.012866174812691E+000  1.572041386863001E-005  1.087405921463138E+022 -1.087326511462425E+022  9.063182795131267E+020 -4.290754560756504E+020  9.063183053828831E+020 -4.290754819454065E+020  3.989223162302474E+021  3.989223162302476E+021  3.953048271992480E-017  2.826469492316211E-017  4.303345458021849E-006
       135  1.350000000000000E+002 -5.626330316095880E-001  1.012834595244634E+000  1.572209519075767E-005  1.087372009281862E+022 -1.087292599281148E+022  9.062900289446630E+020 -4.290620743321571E+020  9.062900548124529E+020 -4.290621001999467E+020  3.989223162302474E+021  3.989223162302476E+021  4.066172462209069E-017  2.997300066027631E-017  4.335598853619143E-006
       135  1.350000000000000E+002 -5.626330316095880E-001  1.012834595244634E+000  1.572209519075767E-005  1.087372009281862E+022 -1.087292599281148E+022  9.062900289446630E+020 -4.290620743321571E+020  9.062900548124529E+020 -4.290621001999467E+020  3.989223162302474E+021  3.989223162302476E+021  4.066172462209069E-017  2.997300066027631E-017  4.335598853619143E-006
       136  1.360000000000000E+002 -5.626154861219899E-001  1.012803016692652E+000  1.572377652462604E-005  1.087338098158213E+022 -1.087258688157500E+022  9.062617792569286E+020 -4.290486930058861E+020  9.062618051227523E+020 -4.290487188717095E+020  3.989223162302474E+021  3.989223162302476E+021  4.044246107873147E-017  3.804862778117977E-017  4.367853655774846E-006
       136  1.360000000000000E+002 -5.626154861219899E-001  1.012803016692652E+000  1.572377652462604E-005  1.087338098158213E+022 -1.087258688157500E+022  9.062617792569286E+020 -4.290486930058861E+020  9.062618051227523E+020 -4.290487188717095E+020  3.989223162302474E+021  3.989223162302476E+021  4.044246107873147E-017  3.804862778117977E-017  4.367853655774846E-006
       137  1.370000000000000E+002 -5.625979411815294E-001  1.012771439156400E+000  1.572545787022295E-005  1.087304188092158E+022 -1.087224778091445E+022  9.062335304498964E+020 -4.290353120968247E+020  9.062335563137538E+020 -4.290353379606817E+020  3.989223162302474E+021  3.989223162302476E+021  5.447485406614797E-017  3.359667949657914E-017  4.400109853295446E-006
       137  1.370000000000000E+002 -5.625979411815294E-001  1.012771439156400E+000  1.572545787022295E-005  1.087304188092158E+022 -1.087224778091445E+022  9.062335304498964E+020 -4.290353120968247E+020  9.062335563137538E+020 -4.290353379606817E+020  3.989223162302474E+021  3.989223162302476E+021  5.447485406614797E-017  3.359667949657914E-017  4.400109853295446E-006
       138  1.380000000000000E+002 -5.625803967881863E-001  1.012739862635542E+000  1.572713922753718E-005  1.087270279083664E+022 -1.087190869082951E+022  9.062052825235389E+020 -4.290219316049596E+020  9.062053083854299E+020 -4.290219574668505E+020  3.989223162302474E+021  3.989223162302476E+021  4.497760977717936E-017  2.634932182397347E-017  4.432367435652971E-006
       138  1.380000000000000E+002 -5.625803967881863E-001  1.012739862635542E+000  1.572713922753718E-005  1.087270279083664E+022 -1.087190869082951E+022  9.062052825235389E+020 -4.290219316049596E+020  9.062053083854299E+020 -4.290219574668505E+020  3.989223162302474E+021  3.989223162302476E+021  4.497760977717936E-017  2.634932182397347E-017  4.432367435652971E-006
       139  1.390000000000000E+002 -5.625628529419382E-001  1.012708287129732E+000  1.572882059655816E-005  1.087236371132699E+022 -1.087156961131985E+022  9.061770354778285E+020 -4.290085515302781E+020  9.061770613377535E+020 -4.290085773902027E+020  3.989223162302474E+021  3.989223162302476E+021  3.724119603306507E-017  1.998200044018420E-017  4.464626391798845E-006
       139  1.390000000000000E+002 -5.625628529419382E-001  1.012708287129732E+000  1.572882059655816E-005  1.087236371132699E+022 -1.087156961131985E+022  9.061770354778285E+020 -4.290085515302781E+020  9.061770613377535E+020 -4.290085773902027E+020  3.989223162302474E+021  3.989223162302476E+021  3.724119603306507E-017  1.998200044018420E-017  4.464626391798845E-006
       140  1.400000000000000E+002 -5.625453096427753E-001  1.012676712638639E+000  1.573050197727348E-005  1.087202464239228E+022 -1.087123054238515E+022  9.061487893127378E+020 -4.289951718727669E+020  9.061488151706964E+020 -4.289951977307252E+020  3.989223162302474E+021  3.989223162302476E+021  3.999617456597912E-017  1.200990700031797E-017  4.496886711004158E-006
       140  1.400000000000000E+002 -5.625453096427753E-001  1.012676712638639E+000  1.573050197727348E-005  1.087202464239228E+022 -1.087123054238515E+022  9.061487893127378E+020 -4.289951718727669E+020  9.061488151706964E+020 -4.289951977307252E+020  3.989223162302474E+021  3.989223162302476E+021  3.999617456597912E-017  1.200990700031797E-017  4.496886711004158E-006
       141  1.410000000000000E+002 -5.625277668906793E-001  1.012645139161930E+000  1.573218336967113E-005  1.087168558403220E+022 -1.087089148402507E+022  9.061205440282396E+020 -4.289817926324132E+020  9.061205698842319E+020 -4.289818184884052E+020  3.989223162302474E+021  3.989223162302476E+021  4.371880548875565E-017 -3.157777271635327E-018  4.529148383169893E-006
       141  1.410000000000000E+002 -5.625277668906793E-001  1.012645139161930E+000  1.573218336967113E-005  1.087168558403220E+022 -1.087089148402507E+022  9.061205440282396E+020 -4.289817926324132E+020  9.061205698842319E+020 -4.289818184884052E+020  3.989223162302474E+021  3.989223162302476E+021  4.371880548875565E-017 -3.157777271635327E-018  4.529148383169893E-006
       142  1.420000000000000E+002 -5.625102246856287E-001  1.012613566699275E+000  1.573386477374053E-005  1.087134653624641E+022 -1.087055243623928E+022  9.060922996243058E+020 -4.289684138092038E+020  9.060923254783324E+020 -4.289684396632297E+020  3.989223162302474E+021  3.989223162302476E+021  4.476344283266841E-017 -1.045690178475961E-017  4.561411397252007E-006
       142  1.420000000000000E+002 -5.625102246856287E-001  1.012613566699275E+000  1.573386477374053E-005  1.087134653624641E+022 -1.087055243623928E+022  9.060922996243058E+020 -4.289684138092038E+020  9.060923254783324E+020 -4.289684396632297E+020  3.989223162302474E+021  3.989223162302476E+021  4.476344283266841E-017 -1.045690178475961E-017  4.561411397252007E-006
       143  1.430000000000000E+002 -5.624926830276118E-001  1.012581995250342E+000  1.573554618946942E-005  1.087100749903458E+022 -1.087021339902745E+022  9.060640561009097E+020 -4.289550354031260E+020  9.060640819529700E+020 -4.289550612551857E+020  3.989223162302474E+021  3.989223162302476E+021  4.896825716226389E-017 -1.361467905639494E-017  4.593675742859225E-006
       143  1.430000000000000E+002 -5.624926830276118E-001  1.012581995250342E+000  1.573554618946942E-005  1.087100749903458E+022 -1.087021339902745E+022  9.060640561009097E+020 -4.289550354031260E+020  9.060640819529700E+020 -4.289550612551857E+020  3.989223162302474E+021  3.989223162302476E+021  4.896825716226389E-017 -1.361467905639494E-017  4.593675742859225E-006
       144  1.440000000000000E+002 -5.624751419166062E-001  1.012550424814820E+000  1.573722761684553E-005  1.087066847239639E+022 -1.086987437238925E+022  9.060358134580235E+020 -4.289416574141664E+020  9.060358393081177E+020 -4.289416832642601E+020  3.989223162302474E+021  3.989223162302476E+021  5.879628431122134E-017 -1.915373099188641E-018  4.625941409959981E-006
       144  1.440000000000000E+002 -5.624751419166062E-001  1.012550424814820E+000  1.573722761684553E-005  1.087066847239639E+022 -1.086987437238925E+022  9.060358134580235E+020 -4.289416574141664E+020  9.060358393081177E+020 -4.289416832642601E+020  3.989223162302474E+021  3.989223162302476E+021  5.879628431122134E-017 -1.915373099188641E-018  4.625941409959981E-006
       145  1.450000000000000E+002 -5.624576013526011E-001  1.012518855392383E+000  1.573890905585857E-005  1.087032945633150E+022 -1.086953535632436E+022  9.060075716956199E+020 -4.289282798423124E+020  9.060075975437480E+020 -4.289283056904400E+020  3.989223162302474E+021  3.989223162302476E+021  6.030923568155502E-017  6.212020862233431E-018  4.658208388196732E-006
       145  1.450000000000000E+002 -5.624576013526011E-001  1.012518855392383E+000  1.573890905585857E-005  1.087032945633150E+022 -1.086953535632436E+022  9.060075716956199E+020 -4.289282798423124E+020  9.060075975437480E+020 -4.289283056904400E+020  3.989223162302474E+021  3.989223162302476E+021  6.030923568155502E-017  6.212020862233431E-018  4.658208388196732E-006
       146  1.460000000000000E+002 -5.624400613355705E-001  1.012487286982718E+000  1.574059050649600E-005  1.086999045083957E+022 -1.086919635083244E+022  9.059793308136714E+020 -4.289149026875507E+020  9.059793566598331E+020 -4.289149285337123E+020  3.989223162302474E+021  3.989223162302476E+021  6.315792157085060E-017  9.473331814905982E-018  4.690476667556660E-006
       146  1.460000000000000E+002 -5.624400613355705E-001  1.012487286982718E+000  1.574059050649600E-005  1.086999045083957E+022 -1.086919635083244E+022  9.059793308136714E+020 -4.289149026875507E+020  9.059793566598331E+020 -4.289149285337123E+020  3.989223162302474E+021  3.989223162302476E+021  6.315792157085060E-017  9.473331814905982E-018  4.690476667556660E-006
       147  1.470000000000000E+002 -5.624225218655045E-001  1.012455719585517E+000  1.574227196874651E-005  1.086965145592030E+022 -1.086885735591317E+022  9.059510908121503E+020 -4.289015259498685E+020  9.059511166563461E+020 -4.289015517940640E+020  3.989223162302474E+021  3.989223162302476E+021  5.571497448373416E-017 -1.397704694002522E-017  4.722746237955182E-006
       147  1.470000000000000E+002 -5.624225218655045E-001  1.012455719585517E+000  1.574227196874651E-005  1.086965145592030E+022 -1.086885735591317E+022  9.059510908121503E+020 -4.289015259498685E+020  9.059511166563461E+020 -4.289015517940640E+020  3.989223162302474E+021  3.989223162302476E+021  5.571497448373416E-017 -1.397704694002522E-017  4.722746237955182E-006
       148  1.480000000000000E+002 -5.624049829423865E-001  1.012424153200463E+000  1.574395344259935E-005  1.086931247157333E+022 -1.086851837156621E+022  9.059228516910295E+020 -4.288881496292527E+020  9.059228775332592E+020 -4.288881754714822E+020  3.989223162302474E+021  3.989223162302476E+021  6.280254438672084E-017 -3.085303694909271E-017  4.755017089324256E-006
       148  1.480000000000000E+002 -5.624049829423865E-001  1.012424153200463E+000  1.574395344259935E-005  1.086931247157333E+022 -1.086851837156621E+022  9.059228516910295E+020 -4.288881496292527E+020  9.059228775332592E+020 -4.288881754714822E+020  3.989223162302474E+021  3.989223162302476E+021  6.280254438672084E-017 -3.085303694909271E-017  4.755017089324256E-006
       149  1.490000000000000E+002 -5.623874445661985E-001  1.012392587827254E+000  1.574563492804182E-005  1.086897349779835E+022 -1.086817939779122E+022  9.058946134502811E+020 -4.288747737256903E+020  9.058946392905451E+020 -4.288747995659537E+020  3.989223162302474E+021  3.989223162302476E+021  6.162298255225889E-017 -3.380374685865359E-017  4.787289211828302E-006
       149  1.490000000000000E+002 -5.623874445661985E-001  1.012392587827254E+000  1.574563492804182E-005  1.086897349779835E+022 -1.086817939779122E+022  9.058946134502811E+020 -4.288747737256903E+020  9.058946392905451E+020 -4.288747995659537E+020  3.989223162302474E+021  3.989223162302476E+021  6.162298255225889E-017 -3.380374685865359E-017  4.787289211828302E-006
       150  1.500000000000000E+002 -5.623699067369222E-001  1.012361023465582E+000  1.574731642506194E-005  1.086863453459503E+022 -1.086784043458790E+022  9.058663760898781E+020 -4.288613982391682E+020  9.058664019281762E+020 -4.288614240774658E+020  3.989223162302474E+021  3.989223162302476E+021  6.903794782676038E-017 -3.546028575524917E-017  4.819562595427353E-006
       150  1.500000000000000E+002 -5.623699067369222E-001  1.012361023465582E+000  1.574731642506194E-005  1.086863453459503E+022 -1.086784043458790E+022  9.058663760898781E+020 -4.288613982391682E+020  9.058664019281762E+020 -4.288614240774658E+020  3.989223162302474E+021  3.989223162302476E+021  6.903794782676038E-017 -3.546028575524917E-017  4.819562595427353E-006
       151  1.510000000000000E+002 -5.623523694545381E-001  1.012329460115150E+000  1.574899793364768E-005  1.086829558196303E+022 -1.086750148195590E+022  9.058381396097932E+020 -4.288480231696736E+020  9.058381654461252E+020 -4.288480490060053E+020  3.989223162302474E+021  3.989223162302476E+021  6.611191013114749E-017 -1.791132681943972E-017  4.851837230714023E-006
       151  1.510000000000000E+002 -5.623523694545381E-001  1.012329460115150E+000  1.574899793364768E-005  1.086829558196303E+022 -1.086750148195590E+022  9.058381396097932E+020 -4.288480231696736E+020  9.058381654461252E+020 -4.288480490060053E+020  3.989223162302474E+021  3.989223162302476E+021  6.611191013114749E-017 -1.791132681943972E-017  4.851837230714023E-006
       152  1.520000000000000E+002 -5.623348327190335E-001  1.012297897775652E+000  1.575067945378862E-005  1.086795663990203E+022 -1.086716253989490E+022  9.058099040099984E+020 -4.288346485171934E+020  9.058099298443644E+020 -4.288346743515592E+020  3.989223162302474E+021  3.989223162302476E+021  7.273320308595239E-017 -2.137970513418672E-017  4.884113107870125E-006
       152  1.520000000000000E+002 -5.623348327190335E-001  1.012297897775652E+000  1.575067945378862E-005  1.086795663990203E+022 -1.086716253989490E+022  9.058099040099984E+020 -4.288346485171934E+020  9.058099298443644E+020 -4.288346743515592E+020  3.989223162302474E+021  3.989223162302476E+021  7.273320308595239E-017 -2.137970513418672E-017  4.884113107870125E-006
       153  1.530000000000000E+002 -5.623172965303919E-001  1.012266336446799E+000  1.575236098547255E-005  1.086761770841169E+022 -1.086682360840456E+022  9.057816692904665E+020 -4.288212742817146E+020  9.057816951228668E+020 -4.288213001141146E+020  3.989223162302474E+021  3.989223162302476E+021  6.810375970187194E-017 -2.210444090144729E-017  4.916390217361199E-006
       153  1.530000000000000E+002 -5.623172965303919E-001  1.012266336446799E+000  1.575236098547255E-005  1.086761770841169E+022 -1.086682360840456E+022  9.057816692904665E+020 -4.288212742817146E+020  9.057816951228668E+020 -4.288213001141146E+020  3.989223162302474E+021  3.989223162302476E+021  6.810375970187194E-017 -2.210444090144729E-017  4.916390217361199E-006
       154  1.540000000000000E+002 -5.622997608885930E-001  1.012234776128301E+000  1.575404252868799E-005  1.086727878749168E+022 -1.086648468748455E+022  9.057534354511702E+020 -4.288079004632241E+020  9.057534612816045E+020 -4.288079262936583E+020  3.989223162302474E+021  3.989223162302476E+021  6.876694312544599E-017 -4.358767971667124E-017  4.948668549860092E-006
       154  1.540000000000000E+002 -5.622997608885930E-001  1.012234776128301E+000  1.575404252868799E-005  1.086727878749168E+022 -1.086648468748455E+022  9.057534354511702E+020 -4.288079004632241E+020  9.057534612816045E+020 -4.288079262936583E+020  3.989223162302474E+021  3.989223162302476E+021  6.876694312544599E-017 -4.358767971667124E-017  4.948668549860092E-006
       155  1.550000000000000E+002 -5.622822257936245E-001  1.012203216819863E+000  1.575572408342359E-005  1.086693987714169E+022 -1.086614577713455E+022  9.057252024920818E+020 -4.287945270617091E+020  9.057252283205506E+020 -4.287945528901776E+020  3.989223162302474E+021  3.989223162302476E+021  6.925157340464703E-017 -4.011930140192424E-017  4.980948095707516E-006
       155  1.550000000000000E+002 -5.622822257936245E-001  1.012203216819863E+000  1.575572408342359E-005  1.086693987714169E+022 -1.086614577713455E+022  9.057252024920818E+020 -4.287945270617091E+020  9.057252283205506E+020 -4.287945528901776E+020  3.989223162302474E+021  3.989223162302476E+021  6.925157340464703E-017 -4.011930140192424E-017  4.980948095707516E-006
       156  1.560000000000000E+002 -5.622646912454652E-001  1.012171658521202E+000  1.575740564966707E-005  1.086660097736136E+022 -1.086580687735423E+022  9.056969704131743E+020 -4.287811540771565E+020  9.056969962396769E+020 -4.287811799036591E+020  3.989223162302474E+021  3.989223162302476E+021  7.758652689706465E-017 -3.364844633709775E-017  5.013228845600182E-006
       156  1.560000000000000E+002 -5.622646912454652E-001  1.012171658521202E+000  1.575740564966707E-005  1.086660097736136E+022 -1.086580687735423E+022  9.056969704131743E+020 -4.287811540771565E+020  9.056969962396769E+020 -4.287811799036591E+020  3.989223162302474E+021  3.989223162302476E+021  7.758652689706465E-017 -3.364844633709775E-017  5.013228845600182E-006
       157  1.570000000000000E+002 -5.622471572440964E-001  1.012140101232031E+000  1.575908722740744E-005  1.086626208815039E+022 -1.086546798814326E+022  9.056687392144197E+020 -4.287677815095535E+020  9.056687650389566E+020 -4.287678073340903E+020  3.989223162302474E+021  3.989223162302476E+021  8.167934764943638E-017 -3.245780900516968E-017  5.045510790482394E-006
       157  1.570000000000000E+002 -5.622471572440964E-001  1.012140101232031E+000  1.575908722740744E-005  1.086626208815039E+022 -1.086546798814326E+022  9.056687392144197E+020 -4.287677815095535E+020  9.056687650389566E+020 -4.287678073340903E+020  3.989223162302474E+021  3.989223162302476E+021  8.167934764943638E-017 -3.245780900516968E-017  5.045510790482394E-006
       158  1.580000000000000E+002 -5.622296237895038E-001  1.012108544952071E+000  1.576076881663325E-005  1.086592320950843E+022 -1.086512910950129E+022  9.056405088957909E+020 -4.287544093588868E+020  9.056405347183620E+020 -4.287544351814578E+020  3.989223162302474E+021  3.989223162302476E+021  7.744347024337283E-017 -3.106010431116716E-017  5.077793920942364E-006
       158  1.580000000000000E+002 -5.622296237895038E-001  1.012108544952071E+000  1.576076881663325E-005  1.086592320950843E+022 -1.086512910950129E+022  9.056405088957909E+020 -4.287544093588868E+020  9.056405347183620E+020 -4.287544351814578E+020  3.989223162302474E+021  3.989223162302476E+021  7.744347024337283E-017 -3.106010431116716E-017  5.077793920942364E-006
       159  1.590000000000000E+002 -5.622120908816653E-001  1.012076989681046E+000  1.576245041733308E-005  1.086558434143516E+022 -1.086479024142803E+022  9.056122794572605E+020 -4.287410376251434E+020  9.056123052778658E+020 -4.287410634457488E+020  3.989223162302474E+021  3.989223162302476E+021  7.484418222121662E-017 -3.654738940614002E-017  5.110078228126908E-006
       159  1.590000000000000E+002 -5.622120908816653E-001  1.012076989681046E+000  1.576245041733308E-005  1.086558434143516E+022 -1.086479024142803E+022  9.056122794572605E+020 -4.287410376251434E+020  9.056123052778658E+020 -4.287410634457488E+020  3.989223162302474E+021  3.989223162302476E+021  7.484418222121662E-017 -3.654738940614002E-017  5.110078228126908E-006
       160  1.600000000000000E+002 -5.621945585205679E-001  1.012045435418671E+000  1.576413202949489E-005  1.086524548393024E+022 -1.086445138392311E+022  9.055840508988006E+020 -4.287276663083105E+020  9.055840767174404E+020 -4.287276921269503E+020  3.989223162302474E+021  3.989223162302476E+021  8.337515329079022E-017 -3.313077793191163E-017  5.142363702654900E-006
       160  1.600000000000000E+002 -5.621945585205679E-001  1.012045435418671E+000  1.576413202949489E-005  1.086524548393024E+022 -1.086445138392311E+022  9.055840508988006E+020 -4.287276663083105E+020  9.055840767174404E+020 -4.287276921269503E+020  3.989223162302474E+021  3.989223162302476E+021  8.337515329079022E-017 -3.313077793191163E-017  5.142363702654900E-006
