      STEP                   TIME                 BR_MIN                 BR_MAX             BR_ABS_MIN          FLUX_POSITIVE          FLUX_NEGATIVE    NPOLE_FLUX_POSITIVE    NPOLE_FLUX_NEGATIVE    SPOLE_FLUX_POSITIVE    SPOLE_FLUX_NEGATIVE             NPOLE_AREA             SPOLE_AREA              EQ_DIPOLE              AX_DIPOLE  VALIDATION_ERR_CVRMSD 
        89  8.900000000000000E+001 -5.618790694946185E-001  1.011477630881984E+000  1.579440299585908E-005  1.085914785566293E+022 -1.085835375565580E+022  9.050760873080080E+020 -4.284870538824908E+020  9.050761130912695E+020 -4.284870796657535E+020  3.989223162302474E+021  3.989223162302476E+021  4.747445471959702E-017 -5.797886138084536E-018  5.723692931502809E-006
        89  8.900000000000000E+001 -5.618790694946185E-001  1.011477630881984E+000  1.579440299585908E-005  1.085914785566293E+022 -1.085835375565580E+022  9.050760873080080E+020 -4.284870538824908E+020  9.050761130912695E+020 -4.284870796657535E+020  3.989223162302474E+021  3.989223162302476E+021  4.747445471959702E-017 -5.797886138084536E-018  5.723692931502809E-006
        90  9.000000000000000E+001 -5.618440260885297E-001  1.011414561591576E+000  1.579776666255591E-005  1.085847055268733E+022 -1.085767645268019E+022  9.050196645028870E+020 -4.284603275031377E+020  9.050196902822183E+020 -4.284603532824700E+020  3.989223162302474E+021  3.989223162302476E+021  3.754091870871498E-017 -1.635832160388137E-017  5.788306030830834E-006
        90  9.000000000000000E+001 -5.618440260885297E-001  1.011414561591576E+000  1.579776666255591E-005  1.085847055268733E+022 -1.085767645268019E+022  9.050196645028870E+020 -4.284603275031377E+020  9.050196902822183E+020 -4.284603532824700E+020  3.989223162302474E+021  3.989223162302476E+021  3.754091870871498E-017 -1.635832160388137E-017  5.788306030830834E-006
        91  9.100000000000000E+001 -5.618089848679746E-001  1.011351496314863E+000  1.580113037412703E-005  1.085779329195747E+022 -1.085699919195034E+022  9.049632452157456E+020 -4.284336027903350E+020  9.049632709911465E+020 -4.284336285657371E+020  3.989223162302474E+021  3.989223162302476E+021  2.919943503047986E-017 -3.147423903531605E-017  5.852923110367233E-006
        91  9.100000000000000E+001 -5.618089848679746E-001  1.011351496314863E+000  1.580113037412703E-005  1.085779329195747E+022 -1.085699919195034E+022  9.049632452157456E+020 -4.284336027903350E+020  9.049632709911465E+020 -4.284336285657371E+020  3.989223162302474E+021  3.989223162302476E+021  2.919943503047986E-017 -3.147423903531605E-017  5.852923110367233E-006
        92  9.200000000000000E+001 -5.617739458328110E-001  1.011288435050062E+000  1.580449413047865E-005  1.085711607347074E+022 -1.085632197346361E+022  9.049068294463643E+020 -4.284068797439788E+020  9.049068552178351E+020 -4.284069055154508E+020  3.989223162302474E+021  3.989223162302476E+021  4.349215683258808E-017 -3.944633247518229E-017  5.917544111260308E-006
        92  9.200000000000000E+001 -5.617739458328110E-001  1.011288435050062E+000  1.580449413047865E-005  1.085711607347074E+022 -1.085632197346361E+022  9.049068294463643E+020 -4.284068797439788E+020  9.049068552178351E+020 -4.284069055154508E+020  3.989223162302474E+021  3.989223162302476E+021  4.349215683258808E-017 -3.944633247518229E-017  5.917544111260308E-006
        93  9.300000000000000E+001 -5.617389089829140E-001  1.011225377795428E+000  1.580785793151922E-005  1.085643889722449E+022 -1.085564479721736E+022  9.048504171945240E+020 -4.283801583639653E+020  9.048504429620646E+020 -4.283801841315073E+020  3.989223162302474E+021  3.989223162302476E+021  5.681207331431284E-017 -2.935179857405296E-017  5.982168975342789E-006
        93  9.300000000000000E+001 -5.617389089829140E-001  1.011225377795428E+000  1.580785793151922E-005  1.085643889722449E+022 -1.085564479721736E+022  9.048504171945240E+020 -4.283801583639653E+020  9.048504429620646E+020 -4.283801841315073E+020  3.989223162302474E+021  3.989223162302476E+021  5.681207331431284E-017 -2.935179857405296E-017  5.982168975342789E-006
        94  9.400000000000000E+001 -5.617038743181385E-001  1.011162324549223E+000  1.581122177715507E-005  1.085576176321608E+022 -1.085496766320896E+022  9.047940084600051E+020 -4.283534386501903E+020  9.047940342236158E+020 -4.283534644138026E+020  3.989223162302474E+021  3.989223162302476E+021  5.535054286331003E-017 -2.816116124212489E-017  6.046797644925524E-006
        94  9.400000000000000E+001 -5.617038743181385E-001  1.011162324549223E+000  1.581122177715507E-005  1.085576176321608E+022 -1.085496766320896E+022  9.047940084600051E+020 -4.283534386501903E+020  9.047940342236158E+020 -4.283534644138026E+020  3.989223162302474E+021  3.989223162302476E+021  5.535054286331003E-017 -2.816116124212489E-017  6.046797644925524E-006
        95  9.500000000000000E+001 -5.616688418383547E-001  1.011099275309769E+000  1.581458566729472E-005  1.085508467144290E+022 -1.085429057143577E+022  9.047376032425884E+020 -4.283267206025504E+020  9.047376290022693E+020 -4.283267463622327E+020  3.989223162302474E+021  3.989223162302476E+021  6.447156292350470E-017 -3.012830118183214E-017  6.111430063946826E-006
        95  9.500000000000000E+001 -5.616688418383547E-001  1.011099275309769E+000  1.581458566729472E-005  1.085508467144290E+022 -1.085429057143577E+022  9.047376032425884E+020 -4.283267206025504E+020  9.047376290022693E+020 -4.283267463622327E+020  3.989223162302474E+021  3.989223162302476E+021  6.447156292350470E-017 -3.012830118183214E-017  6.111430063946826E-006
        96  9.600000000000000E+001 -5.616338115434207E-001  1.011036230075401E+000  1.581794960184431E-005  1.085440762190229E+022 -1.085361352189516E+022  9.046812015420549E+020 -4.283000042209413E+020  9.046812272978062E+020 -4.283000299766939E+020  3.989223162302474E+021  3.989223162302476E+021  4.773744815243025E-017 -3.768625989754948E-017  6.176066177160119E-006
        96  9.600000000000000E+001 -5.616338115434207E-001  1.011036230075401E+000  1.581794960184431E-005  1.085440762190229E+022 -1.085361352189516E+022  9.046812015420549E+020 -4.283000042209413E+020  9.046812272978062E+020 -4.283000299766939E+020  3.989223162302474E+021  3.989223162302476E+021  4.773744815243025E-017 -3.768625989754948E-017  6.176066177160119E-006
        97  9.700000000000000E+001 -5.615987834332004E-001  1.010973188844489E+000  1.582131358071325E-005  1.085373061459163E+022 -1.085293651458450E+022  9.046248033581851E+020 -4.282732895052594E+020  9.046248291100068E+020 -4.282733152570823E+020  3.989223162302474E+021  3.989223162302476E+021  4.815596253244766E-017 -4.307001131148512E-017  6.240705929901695E-006
        97  9.700000000000000E+001 -5.615987834332004E-001  1.010973188844489E+000  1.582131358071325E-005  1.085373061459163E+022 -1.085293651458450E+022  9.046248033581851E+020 -4.282732895052594E+020  9.046248291100068E+020 -4.282733152570823E+020  3.989223162302474E+021  3.989223162302476E+021  4.815596253244766E-017 -4.307001131148512E-017  6.240705929901695E-006
        98  9.800000000000000E+001 -5.615637575075589E-001  1.010910151615421E+000  1.582467760380565E-005  1.085305364950828E+022 -1.085225954950115E+022  9.045684086907597E+020 -4.282465764554007E+020  9.045684344386518E+020 -4.282466022032941E+020  3.989223162302474E+021  3.989223162302476E+021  4.210665293598104E-017 -2.800586072056905E-017  6.305349268709487E-006
        98  9.800000000000000E+001 -5.615637575075589E-001  1.010910151615421E+000  1.582467760380565E-005  1.085305364950828E+022 -1.085225954950115E+022  9.045684086907597E+020 -4.282465764554007E+020  9.045684344386518E+020 -4.282466022032941E+020  3.989223162302474E+021  3.989223162302476E+021  4.210665293598104E-017 -2.800586072056905E-017  6.305349268709487E-006
        99  9.900000000000000E+001 -5.615287337663650E-001  1.010847118386631E+000  1.582804167102920E-005  1.085237672664961E+022 -1.085158262664248E+022  9.045120175395596E+020 -4.282198650712614E+020  9.045120432835221E+020 -4.282198908152255E+020  3.989223162302474E+021  3.989223162302476E+021  3.664156291512684E-017 -2.386451347908010E-017  6.369996141160972E-006
        99  9.900000000000000E+001 -5.615287337663650E-001  1.010847118386631E+000  1.582804167102920E-005  1.085237672664961E+022 -1.085158262664248E+022  9.045120175395596E+020 -4.282198650712614E+020  9.045120432835221E+020 -4.282198908152255E+020  3.989223162302474E+021  3.989223162302476E+021  3.664156291512684E-017 -2.386451347908010E-017  6.369996141160972E-006
       100  1.000000000000000E+002 -5.614937122094771E-001  1.010784089156565E+000  1.583140578229150E-005  1.085169984601298E+022 -1.085090574600585E+022  9.044556299043652E+020 -4.281931553527376E+020  9.044556556443986E+020 -4.281931810927724E+020  3.989223162302474E+021  3.989223162302476E+021  5.491385840620712E-017 -1.697952369010471E-017  6.434646495513472E-006
       100  1.000000000000000E+002 -5.614937122094771E-001  1.010784089156565E+000  1.583140578229150E-005  1.085169984601298E+022 -1.085090574600585E+022  9.044556299043652E+020 -4.281931553527376E+020  9.044556556443986E+020 -4.281931810927724E+020  3.989223162302474E+021  3.989223162302476E+021  5.491385840620712E-017 -1.697952369010471E-017  6.434646495513472E-006
       101  1.010000000000000E+002 -5.614586928367582E-001  1.010721063923721E+000  1.583476993750105E-005  1.085102300759576E+022 -1.085022890758863E+022  9.043992457849580E+020 -4.281664472997256E+020  9.043992715210620E+020 -4.281664730358311E+020  3.989223162302474E+021  3.989223162302476E+021  4.533699580742672E-017 -1.112987071150156E-017  6.499300281628981E-006
       101  1.010000000000000E+002 -5.614586928367582E-001  1.010721063923721E+000  1.583476993750105E-005  1.085102300759576E+022 -1.085022890758863E+022  9.043992457849580E+020 -4.281664472997256E+020  9.043992715210620E+020 -4.281664730358311E+020  3.989223162302474E+021  3.989223162302476E+021  4.533699580742672E-017 -1.112987071150156E-017  6.499300281628981E-006
       102  1.020000000000000E+002 -5.614236756480749E-001  1.010658042686587E+000  1.583813413656402E-005  1.085034621139532E+022 -1.084955211138819E+022  9.043428651811180E+020 -4.281397409121213E+020  9.043428909132930E+020 -4.281397666442979E+020  3.989223162302474E+021  3.989223162302476E+021  5.308411219037559E-017 -6.160254021714819E-018  6.563957449032101E-006
       102  1.020000000000000E+002 -5.614236756480749E-001  1.010658042686587E+000  1.583813413656402E-005  1.085034621139532E+022 -1.084955211138819E+022  9.043428651811180E+020 -4.281397409121213E+020  9.043428909132930E+020 -4.281397666442979E+020  3.989223162302474E+021  3.989223162302476E+021  5.308411219037559E-017 -6.160254021714819E-018  6.563957449032101E-006
       103  1.030000000000000E+002 -5.613886606432913E-001  1.010595025443702E+000  1.584149837938838E-005  1.084966945740903E+022 -1.084887535740190E+022  9.042864880926266E+020 -4.281130361898212E+020  9.042865138208727E+020 -4.281130619180687E+020  3.989223162302474E+021  3.989223162302476E+021  5.827870349081327E-017 -1.485708322884162E-017  6.628617949036028E-006
       103  1.030000000000000E+002 -5.613886606432913E-001  1.010595025443702E+000  1.584149837938838E-005  1.084966945740903E+022 -1.084887535740190E+022  9.042864880926266E+020 -4.281130361898212E+020  9.042865138208727E+020 -4.281130619180687E+020  3.989223162302474E+021  3.989223162302476E+021  5.827870349081327E-017 -1.485708322884162E-017  6.628617949036028E-006
       104  1.040000000000000E+002 -5.613536478222686E-001  1.010532012193627E+000  1.584486266588076E-005  1.084899274563424E+022 -1.084819864562711E+022  9.042301145192644E+020 -4.280863331327212E+020  9.042301402435815E+020 -4.280863588570399E+020  3.989223162302474E+021  3.989223162302476E+021  4.561125761275986E-017 -1.185460647876213E-017  6.693281733297978E-006
       104  1.040000000000000E+002 -5.613536478222686E-001  1.010532012193627E+000  1.584486266588076E-005  1.084899274563424E+022 -1.084819864562711E+022  9.042301145192644E+020 -4.280863331327212E+020  9.042301402435815E+020 -4.280863588570399E+020  3.989223162302474E+021  3.989223162302476E+021  4.561125761275986E-017 -1.185460647876213E-017  6.693281733297978E-006
       105  1.050000000000000E+002 -5.613186371848695E-001  1.010469002934950E+000  1.584822699595004E-005  1.084831607606834E+022 -1.084752197606121E+022  9.041737444608123E+020 -4.280596317407178E+020  9.041737701812006E+020 -4.280596574611077E+020  3.989223162302474E+021  3.989223162302476E+021  7.198569602028710E-017 -7.350891353642894E-018  6.757948755173363E-006
       105  1.050000000000000E+002 -5.613186371848695E-001  1.010469002934950E+000  1.584822699595004E-005  1.084831607606834E+022 -1.084752197606121E+022  9.041737444608123E+020 -4.280596317407178E+020  9.041737701812006E+020 -4.280596574611077E+020  3.989223162302474E+021  3.989223162302476E+021  7.198569602028710E-017 -7.350891353642894E-018  6.757948755173363E-006
       106  1.060000000000000E+002 -5.612836287309634E-001  1.010405997666276E+000  1.585159136950406E-005  1.084763944870868E+022 -1.084684534870155E+022  9.041173779170512E+020 -4.280329320137068E+020  9.041174036335106E+020 -4.280329577301681E+020  3.989223162302474E+021  3.989223162302476E+021  4.828933417595902E-017 -2.743642547486432E-018  6.822618968151143E-006
       106  1.060000000000000E+002 -5.612836287309634E-001  1.010405997666276E+000  1.585159136950406E-005  1.084763944870868E+022 -1.084684534870155E+022  9.041173779170512E+020 -4.280329320137068E+020  9.041174036335106E+020 -4.280329577301681E+020  3.989223162302474E+021  3.989223162302476E+021  4.828933417595902E-017 -2.743642547486432E-018  6.822618968151143E-006
       107  1.070000000000000E+002 -5.612486224604083E-001  1.010342996386243E+000  1.585495578644940E-005  1.084696286355263E+022 -1.084616876354550E+022  9.040610148877616E+020 -4.280062339515848E+020  9.040610406002928E+020 -4.280062596641175E+020  3.989223162302474E+021  3.989223162302476E+021  3.992871411263314E-017 -1.107810387098295E-017  6.887292326483849E-006
       107  1.070000000000000E+002 -5.612486224604083E-001  1.010342996386243E+000  1.585495578644940E-005  1.084696286355263E+022 -1.084616876354550E+022  9.040610148877616E+020 -4.280062339515848E+020  9.040610406002928E+020 -4.280062596641175E+020  3.989223162302474E+021  3.989223162302476E+021  3.992871411263314E-017 -1.107810387098295E-017  6.887292326483849E-006
       108  1.080000000000000E+002 -5.612136183730705E-001  1.010279999093495E+000  1.585832024669397E-005  1.084628632059757E+022 -1.084549222059043E+022  9.040046553727247E+020 -4.279795375542478E+020  9.040046810813275E+020 -4.279795632628519E+020  3.989223162302474E+021  3.989223162302476E+021  3.667840477838010E-017  3.934279879414506E-018  6.951968784960428E-006
       108  1.080000000000000E+002 -5.612136183730705E-001  1.010279999093495E+000  1.585832024669397E-005  1.084628632059757E+022 -1.084549222059043E+022  9.040046553727247E+020 -4.279795375542478E+020  9.040046810813275E+020 -4.279795632628519E+020  3.989223162302474E+021  3.989223162302476E+021  3.667840477838010E-017  3.934279879414506E-018  6.951968784960428E-006
       109  1.090000000000000E+002 -5.611786164688121E-001  1.010217005786717E+000  1.586168475014620E-005  1.084560981984085E+022 -1.084481571983371E+022  9.039482993717215E+020 -4.279528428215919E+020  9.039483250763959E+020 -4.279528685262677E+020  3.989223162302474E+021  3.989223162302476E+021  2.297234842387861E-017  6.263787702752043E-018  7.016648299877662E-006
       109  1.090000000000000E+002 -5.611786164688121E-001  1.010217005786717E+000  1.586168475014620E-005  1.084560981984085E+022 -1.084481571983371E+022  9.039482993717215E+020 -4.279528428215919E+020  9.039483250763959E+020 -4.279528685262677E+020  3.989223162302474E+021  3.989223162302476E+021  2.297234842387861E-017  6.263787702752043E-018  7.016648299877662E-006
       110  1.100000000000000E+002 -5.611436167475012E-001  1.010154016464616E+000  1.586504929671375E-005  1.084493336127985E+022 -1.084413926127271E+022  9.038919468845328E+020 -4.279261497535134E+020  9.038919725852788E+020 -4.279261754542610E+020  3.989223162302474E+021  3.989223162302476E+021  1.723517075052832E-017  1.040513494424100E-017  7.081330828429269E-006
       110  1.100000000000000E+002 -5.611436167475012E-001  1.010154016464616E+000  1.586504929671375E-005  1.084493336127985E+022 -1.084413926127271E+022  9.038919468845328E+020 -4.279261497535134E+020  9.038919725852788E+020 -4.279261754542610E+020  3.989223162302474E+021  3.989223162302476E+021  1.723517075052832E-017  1.040513494424100E-017  7.081330828429269E-006
       111  1.110000000000000E+002 -5.611086192089986E-001  1.010091031125897E+000  1.586841388630408E-005  1.084425694491193E+022 -1.084346284490480E+022  9.038355979109394E+020 -4.278994583499086E+020  9.038356236077573E+020 -4.278994840467281E+020  3.989223162302474E+021  3.989223162302476E+021  2.074009894252630E-017  1.283817644861576E-017  7.146016327507636E-006
       111  1.110000000000000E+002 -5.611086192089986E-001  1.010091031125897E+000  1.586841388630408E-005  1.084425694491193E+022 -1.084346284490480E+022  9.038355979109394E+020 -4.278994583499086E+020  9.038356236077573E+020 -4.278994840467281E+020  3.989223162302474E+021  3.989223162302476E+021  2.074009894252630E-017  1.283817644861576E-017  7.146016327507636E-006
       112  1.120000000000000E+002 -5.610736238531683E-001  1.010028049769319E+000  1.587177851882556E-005  1.084358057073447E+022 -1.084278647072733E+022  9.037792524507223E+020 -4.278727686106737E+020  9.037792781436121E+020 -4.278727943035653E+020  3.989223162302474E+021  3.989223162302476E+021  2.574639308850529E-017  3.111187115168577E-017  7.210704755682331E-006
       112  1.120000000000000E+002 -5.610736238531683E-001  1.010028049769319E+000  1.587177851882556E-005  1.084358057073447E+022 -1.084278647072733E+022  9.037792524507223E+020 -4.278727686106737E+020  9.037792781436121E+020 -4.278727943035653E+020  3.989223162302474E+021  3.989223162302476E+021  2.574639308850529E-017  3.111187115168577E-017  7.210704755682331E-006
       113  1.130000000000000E+002 -5.610386306798754E-001  1.009965072393642E+000  1.587514319418455E-005  1.084290423874482E+022 -1.084211013873769E+022  9.037229105036624E+020 -4.278460805357050E+020  9.037229361926245E+020 -4.278461062246686E+020  3.989223162302474E+021  3.989223162302476E+021  1.750699135656951E-017  3.095657063012993E-017  7.275396071884187E-006
       113  1.130000000000000E+002 -5.610386306798754E-001  1.009965072393642E+000  1.587514319418455E-005  1.084290423874482E+022 -1.084211013873769E+022  9.037229105036624E+020 -4.278460805357050E+020  9.037229361926245E+020 -4.278461062246686E+020  3.989223162302474E+021  3.989223162302476E+021  1.750699135656951E-017  3.095657063012993E-017  7.275396071884187E-006
       114  1.140000000000000E+002 -5.610036396889874E-001  1.009902098997648E+000  1.587850791228804E-005  1.084222794894037E+022 -1.084143384893324E+022  9.036665720695409E+020 -4.278193941248986E+020  9.036665977545751E+020 -4.278194198099345E+020  3.989223162302474E+021  3.989223162302476E+021  1.926728145626572E-017  3.670268992769586E-017  7.340090235948301E-006
       114  1.140000000000000E+002 -5.610036396889874E-001  1.009902098997648E+000  1.587850791228804E-005  1.084222794894037E+022 -1.084143384893324E+022  9.036665720695409E+020 -4.278193941248986E+020  9.036665977545751E+020 -4.278194198099345E+020  3.989223162302474E+021  3.989223162302476E+021  1.926728145626572E-017  3.670268992769586E-017  7.340090235948301E-006
       115  1.150000000000000E+002 -5.609686508803571E-001  1.009839129580143E+000  1.588187267304605E-005  1.084155170131848E+022 -1.084075760131135E+022  9.036102371481384E+020 -4.277927093781509E+020  9.036102628292450E+020 -4.277927350592590E+020  3.989223162302474E+021  3.989223162302476E+021  1.543068705284471E-017  3.577088679836084E-017  7.404787208017234E-006
       115  1.150000000000000E+002 -5.609686508803571E-001  1.009839129580143E+000  1.588187267304605E-005  1.084155170131848E+022 -1.084075760131135E+022  9.036102371481384E+020 -4.277927093781509E+020  9.036102628292450E+020 -4.277927350592590E+020  3.989223162302474E+021  3.989223162302476E+021  1.543068705284471E-017  3.577088679836084E-017  7.404787208017234E-006
       116  1.160000000000000E+002 -5.609336642538593E-001  1.009776164139963E+000  1.588523747636546E-005  1.084087549587651E+022 -1.084008139586938E+022  9.035539057392364E+020 -4.277660262953580E+020  9.035539314164152E+020 -4.277660519725384E+020  3.989223162302474E+021  3.989223162302476E+021  2.361385157352137E-017  2.966239961716463E-017  7.469486949632978E-006
       116  1.160000000000000E+002 -5.609336642538593E-001  1.009776164139963E+000  1.588523747636546E-005  1.084087549587651E+022 -1.084008139586938E+022  9.035539057392364E+020 -4.277660262953580E+020  9.035539314164152E+020 -4.277660519725384E+020  3.989223162302474E+021  3.989223162302476E+021  2.361385157352137E-017  2.966239961716463E-017  7.469486949632978E-006
       117  1.170000000000000E+002 -5.608986798093516E-001  1.009713202675934E+000  1.588860232215097E-005  1.084019933261184E+022 -1.083940523260471E+022  9.034975778426153E+020 -4.277393448764163E+020  9.034976035158668E+020 -4.277393705496693E+020  3.989223162302474E+021  3.989223162302476E+021  2.739948009853765E-017  3.758272621651226E-017  7.534189422077079E-006
       117  1.170000000000000E+002 -5.608986798093516E-001  1.009713202675934E+000  1.588860232215097E-005  1.084019933261184E+022 -1.083940523260471E+022  9.034975778426153E+020 -4.277393448764163E+020  9.034976035158668E+020 -4.277393705496693E+020  3.989223162302474E+021  3.989223162302476E+021  2.739948009853765E-017  3.758272621651226E-017  7.534189422077079E-006
       118  1.180000000000000E+002 -5.608636975467008E-001  1.009650245186927E+000  1.589196721031303E-005  1.083952321152184E+022 -1.083872911151471E+022  9.034412534580563E+020 -4.277126651212220E+020  9.034412791273806E+020 -4.277126907905477E+020  3.989223162302474E+021  3.989223162302476E+021  4.625824157009864E-017  3.385551369917220E-017  7.598894588312280E-006
       118  1.180000000000000E+002 -5.608636975467008E-001  1.009650245186927E+000  1.589196721031303E-005  1.083952321152184E+022 -1.083872911151471E+022  9.034412534580563E+020 -4.277126651212220E+020  9.034412791273806E+020 -4.277126907905477E+020  3.989223162302474E+021  3.989223162302476E+021  4.625824157009864E-017  3.385551369917220E-017  7.598894588312280E-006
       119  1.190000000000000E+002 -5.608287174657688E-001  1.009587291671822E+000  1.589533214075887E-005  1.083884713260387E+022 -1.083805303259674E+022  9.033849325853409E+020 -4.276859870296713E+020  9.033849582507377E+020 -4.276860126950697E+020  3.989223162302474E+021  3.989223162302476E+021  5.704583687922192E-017  2.759172599642016E-017  7.663602411193363E-006
       119  1.190000000000000E+002 -5.608287174657688E-001  1.009587291671822E+000  1.589533214075887E-005  1.083884713260387E+022 -1.083805303259674E+022  9.033849325853409E+020 -4.276859870296713E+020  9.033849582507377E+020 -4.276860126950697E+020  3.989223162302474E+021  3.989223162302476E+021  5.704583687922192E-017  2.759172599642016E-017  7.663602411193363E-006
       120  1.200000000000000E+002 -5.607937395664223E-001  1.009524342129519E+000  1.589869711339751E-005  1.083817109585531E+022 -1.083737699584818E+022  9.033286152242497E+020 -4.276593106016607E+020  9.033286408857193E+020 -4.276593362631319E+020  3.989223162302474E+021  3.989223162302476E+021  6.792480202289520E-017  1.356291221587632E-017  7.728312854581605E-006
       120  1.200000000000000E+002 -5.607937395664223E-001  1.009524342129519E+000  1.589869711339751E-005  1.083817109585531E+022 -1.083737699584818E+022  9.033286152242497E+020 -4.276593106016607E+020  9.033286408857193E+020 -4.276593362631319E+020  3.989223162302474E+021  3.989223162302476E+021  6.792480202289520E-017  1.356291221587632E-017  7.728312854581605E-006
       121  1.210000000000000E+002 -5.607587638485259E-001  1.009461396558930E+000  1.590206212813587E-005  1.083749510127352E+022 -1.083670100126639E+022  9.032723013745638E+020 -4.276326358370863E+020  9.032723270321064E+020 -4.276326614946306E+020  3.989223162302474E+021  3.989223162302476E+021  7.370616490300378E-017  2.029260148329587E-017  7.793025882708904E-006
       121  1.210000000000000E+002 -5.607587638485259E-001  1.009461396558930E+000  1.590206212813587E-005  1.083749510127352E+022 -1.083670100126639E+022  9.032723013745638E+020 -4.276326358370863E+020  9.032723270321064E+020 -4.276326614946306E+020  3.989223162302474E+021  3.989223162302476E+021  7.370616490300378E-017  2.029260148329587E-017  7.793025882708904E-006
       122  1.220000000000000E+002 -5.607237903119384E-001  1.009398454958995E+000  1.590542718488074E-005  1.083681914885588E+022 -1.083602504884875E+022  9.032159910360643E+020 -4.276059627358445E+020  9.032160166896801E+020 -4.276059883894619E+020  3.989223162302474E+021  3.989223162302476E+021  7.142473424585667E-017  1.527121795299052E-017  7.857741460864147E-006
       122  1.220000000000000E+002 -5.607237903119384E-001  1.009398454958995E+000  1.590542718488074E-005  1.083681914885588E+022 -1.083602504884875E+022  9.032159910360643E+020 -4.276059627358445E+020  9.032160166896801E+020 -4.276059883894619E+020  3.989223162302474E+021  3.989223162302476E+021  7.142473424585667E-017  1.527121795299052E-017  7.857741460864147E-006
       123  1.230000000000000E+002 -5.606888189565267E-001  1.009335517328657E+000  1.590879228354011E-005  1.083614323859975E+022 -1.083534913859262E+022  9.031596842085323E+020 -4.275792912978316E+020  9.031597098582213E+020 -4.275793169475221E+020  3.989223162302474E+021  3.989223162302476E+021  8.198324845761965E-017  1.263110908654131E-017  7.922459554602154E-006
       123  1.230000000000000E+002 -5.606888189565267E-001  1.009335517328657E+000  1.590879228354011E-005  1.083614323859975E+022 -1.083534913859262E+022  9.031596842085323E+020 -4.275792912978316E+020  9.031597098582213E+020 -4.275793169475221E+020  3.989223162302474E+021  3.989223162302476E+021  8.198324845761965E-017  1.263110908654131E-017  7.922459554602154E-006
       124  1.240000000000000E+002 -5.606538497821495E-001  1.009272583666895E+000  1.591215742402347E-005  1.083546737050251E+022 -1.083467327049538E+022  9.031033808917491E+020 -4.275526215229438E+020  9.031034065375113E+020 -4.275526471687077E+020  3.989223162302474E+021  3.989223162302476E+021  6.274217951831045E-017  1.330407801328327E-017  7.987180130611351E-006
       124  1.240000000000000E+002 -5.606538497821495E-001  1.009272583666895E+000  1.591215742402347E-005  1.083546737050251E+022 -1.083467327049538E+022  9.031033808917491E+020 -4.275526215229438E+020  9.031034065375113E+020 -4.275526471687077E+020  3.989223162302474E+021  3.989223162302476E+021  6.274217951831045E-017  1.330407801328327E-017  7.987180130611351E-006
       125  1.250000000000000E+002 -5.606188827886799E-001  1.009209653972673E+000  1.591552260623728E-005  1.083479154456152E+022 -1.083399744455439E+022  9.030470810854954E+020 -4.275259534110777E+020  9.030471067273311E+020 -4.275259790529148E+020  3.989223162302474E+021  3.989223162302476E+021  7.165278764455297E-017  3.468378314746999E-018  8.051903154849908E-006
       125  1.250000000000000E+002 -5.606188827886799E-001  1.009209653972673E+000  1.591552260623728E-005  1.083479154456152E+022 -1.083399744455439E+022  9.030470810854954E+020 -4.275259534110777E+020  9.030471067273311E+020 -4.275259790529148E+020  3.989223162302474E+021  3.989223162302476E+021  7.165278764455297E-017  3.468378314746999E-018  8.051903154849908E-006
       126  1.260000000000000E+002 -5.605839179759766E-001  1.009146728245007E+000  1.591888783009004E-005  1.083411576077416E+022 -1.083332166076703E+022  9.029907847895528E+020 -4.274992869621293E+020  9.029908104274619E+020 -4.274993126000398E+020  3.989223162302474E+021  3.989223162302476E+021  8.722016742691452E-017 -3.054243590598104E-018  8.116628595749428E-006
       126  1.260000000000000E+002 -5.605839179759766E-001  1.009146728245007E+000  1.591888783009004E-005  1.083411576077416E+022 -1.083332166076703E+022  9.029907847895528E+020 -4.274992869621293E+020  9.029908104274619E+020 -4.274993126000398E+020  3.989223162302474E+021  3.989223162302476E+021  8.722016742691452E-017 -3.054243590598104E-018  8.116628595749428E-006
       127  1.270000000000000E+002 -5.605489553439033E-001  1.009083806482899E+000  1.592225309548858E-005  1.083344001913780E+022 -1.083264591913066E+022  9.029344920037019E+020 -4.274726221759950E+020  9.029345176376845E+020 -4.274726478099791E+020  3.989223162302474E+021  3.989223162302476E+021  1.191042394820866E-016  7.195590832087057E-018  8.181356420574282E-006
       127  1.270000000000000E+002 -5.605489553439033E-001  1.009083806482899E+000  1.592225309548858E-005  1.083344001913780E+022 -1.083264591913066E+022  9.029344920037019E+020 -4.274726221759950E+020  9.029345176376845E+020 -4.274726478099791E+020  3.989223162302474E+021  3.989223162302476E+021  1.191042394820866E-016  7.195590832087057E-018  8.181356420574282E-006
       128  1.280000000000000E+002 -5.605139948923257E-001  1.009020888685382E+000  1.592561840234122E-005  1.083276431964980E+022 -1.083197021964267E+022  9.028782027277244E+020 -4.274459590525710E+020  9.028782283577806E+020 -4.274459846826289E+020  3.989223162302474E+021  3.989223162302476E+021  1.499630957366803E-016  1.071573598735267E-017  8.246086598266856E-006
       128  1.280000000000000E+002 -5.605139948923257E-001  1.009020888685382E+000  1.592561840234122E-005  1.083276431964980E+022 -1.083197021964267E+022  9.028782027277244E+020 -4.274459590525710E+020  9.028782283577806E+020 -4.274459846826289E+020  3.989223162302474E+021  3.989223162302476E+021  1.499630957366803E-016  1.071573598735267E-017  8.246086598266856E-006
