      STEP                   TIME                 BR_MIN                 BR_MAX             BR_ABS_MIN          FLUX_POSITIVE          FLUX_NEGATIVE    NPOLE_FLUX_POSITIVE    NPOLE_FLUX_NEGATIVE    SPOLE_FLUX_POSITIVE    SPOLE_FLUX_NEGATIVE             NPOLE_AREA             SPOLE_AREA              EQ_DIPOLE              AX_DIPOLE  VALIDATION_ERR_CVRMSD 
       139  1.390000000000000E+002 -5.624972629640774E-001  1.012708287129712E+000  2.289795451017528E-005  1.087006920257046E+022 -1.086927510256334E+022  9.061767181727528E+020 -4.290082342252045E+020  9.061767131680883E+020 -4.290082292205422E+020  3.989223162302474E+021  3.989223162302476E+021  6.550966345736327E-017  1.278123292404528E-016  1.167057093172664E-001
       139  1.390000000000000E+002 -5.624972629640774E-001  1.012708287129712E+000  2.289795451017528E-005  1.087006920257046E+022 -1.086927510256334E+022  9.061767181727528E+020 -4.290082342252045E+020  9.061767131680883E+020 -4.290082292205422E+020  3.989223162302474E+021  3.989223162302476E+021  6.550966345736327E-017  1.278123292404528E-016  1.167057093172664E-001
       140  1.400000000000000E+002 -5.624804060478131E-001  1.012676712638616E+000  6.252994424124923E-006  1.086971953887065E+022 -1.086892543886353E+022  9.061484504810805E+020 -4.289948330411116E+020  9.061484755967949E+020 -4.289948581568285E+020  3.989223162302474E+021  3.989223162302476E+021  6.924731663933423E-017  1.157506553996163E-016  1.419456327177719E-001
       140  1.400000000000000E+002 -5.624804060478131E-001  1.012676712638616E+000  6.252994424124923E-006  1.086971953887065E+022 -1.086892543886353E+022  9.061484504810805E+020 -4.289948330411116E+020  9.061484755967949E+020 -4.289948581568285E+020  3.989223162302474E+021  3.989223162302476E+021  6.924731663933423E-017  1.157506553996163E-016  1.419456327177719E-001
       141  1.410000000000000E+002 -5.624620148102378E-001  1.012645139161903E+000  1.044903270319058E-006  1.086935962979982E+022 -1.086856552979270E+022  9.061202258710240E+020 -4.289814744751996E+020  9.061202092468721E+020 -4.289814578510503E+020  3.989223162302474E+021  3.989223162302476E+021  8.055459327345015E-017  1.143529507056137E-016  1.671079438033276E-001
       141  1.410000000000000E+002 -5.624620148102378E-001  1.012645139161903E+000  1.044903270319058E-006  1.086935962979982E+022 -1.086856552979270E+022  9.061202258710240E+020 -4.289814744751996E+020  9.061202092468721E+020 -4.289814578510503E+020  3.989223162302474E+021  3.989223162302476E+021  8.055459327345015E-017  1.143529507056137E-016  1.671079438033276E-001
       142  1.420000000000000E+002 -5.624433964242431E-001  1.012613566699245E+000  1.123173651760583E-005  1.086900248171416E+022 -1.086820838170704E+022  9.060919758345178E+020 -4.289680900194177E+020  9.060919689962397E+020 -4.289680831811418E+020  3.989223162302474E+021  3.989223162302476E+021  9.312444551645024E-017  1.210308731325147E-016  1.921788915524086E-001
       142  1.420000000000000E+002 -5.624433964242431E-001  1.012613566699245E+000  1.123173651760583E-005  1.086900248171416E+022 -1.086820838170704E+022  9.060919758345178E+020 -4.289680900194177E+020  9.060919689962397E+020 -4.289680831811418E+020  3.989223162302474E+021  3.989223162302476E+021  9.312444551645024E-017  1.210308731325147E-016  1.921788915524086E-001
       143  1.430000000000000E+002 -5.624264211422508E-001  1.012581995250314E+000  9.706568735452047E-006  1.086865340249322E+022 -1.086785930248610E+022  9.060637101780984E+020 -4.289546894803167E+020  9.060637352723806E+020 -4.289547145746011E+020  3.989223162302474E+021  3.989223162302476E+021  7.570457518811697E-017  1.155435880375418E-016  2.171447765421847E-001
       143  1.430000000000000E+002 -5.624264211422508E-001  1.012581995250314E+000  9.706568735452047E-006  1.086865340249322E+022 -1.086785930248610E+022  9.060637101780984E+020 -4.289546894803167E+020  9.060637352723806E+020 -4.289547145746011E+020  3.989223162302474E+021  3.989223162302476E+021  7.570457518811697E-017  1.155435880375418E-016  2.171447765421847E-001
       144  1.440000000000000E+002 -5.624079117029093E-001  1.012550424814793E+000  5.277090643294329E-006  1.086829279593834E+022 -1.086749869593122E+022  9.060354875612024E+020 -4.289413315173474E+020  9.060354727727276E+020 -4.289413167288747E+020  3.989223162302474E+021  3.989223162302476E+021  7.308509938534489E-017  1.007900384897374E-016  2.419919575772268E-001
       144  1.440000000000000E+002 -5.624079117029093E-001  1.012550424814793E+000  5.277090643294329E-006  1.086829279593834E+022 -1.086749869593122E+022  9.060354875612024E+020 -4.289413315173474E+020  9.060354727727276E+020 -4.289413167288747E+020  3.989223162302474E+021  3.989223162302476E+021  7.308509938534489E-017  1.007900384897374E-016  2.419919575772268E-001
       145  1.450000000000000E+002 -5.623895256705845E-001  1.012518855392358E+000  4.851929996759880E-006  1.086793619142109E+022 -1.086714209141397E+022  9.060072413733086E+020 -4.289279495200030E+020  9.060072327017890E+020 -4.289279408484857E+020  3.989223162302474E+021  3.989223162302476E+021  6.168522466832823E-017  9.923703327417906E-017  2.667068587707560E-001
       145  1.450000000000000E+002 -5.623895256705845E-001  1.012518855392358E+000  4.851929996759880E-006  1.086793619142109E+022 -1.086714209141397E+022  9.060072413733086E+020 -4.289279495200030E+020  9.060072327017890E+020 -4.289279408484857E+020  3.989223162302474E+021  3.989223162302476E+021  6.168522466832823E-017  9.923703327417906E-017  2.667068587707560E-001
       146  1.460000000000000E+002 -5.623724320473915E-001  1.012487286982698E+000  7.280627527284123E-006  1.086758747613505E+022 -1.086679337612793E+022  9.059789777521278E+020 -4.289145496260094E+020  9.059790028248737E+020 -4.289145746987576E+020  3.989223162302474E+021  3.989223162302476E+021  5.897722326751997E-017  1.013077068949235E-016  2.912759767823188E-001
       146  1.460000000000000E+002 -5.623724320473915E-001  1.012487286982698E+000  7.280627527284123E-006  1.086758747613505E+022 -1.086679337612793E+022  9.059789777521278E+020 -4.289145496260094E+020  9.059790028248737E+020 -4.289145746987576E+020  3.989223162302474E+021  3.989223162302476E+021  5.897722326751997E-017  1.013077068949235E-016  2.912759767823188E-001
       147  1.470000000000000E+002 -5.623538044308418E-001  1.012455719585496E+000  7.245484119862091E-007  1.086722612454095E+022 -1.086643202453382E+022  9.059507571281702E+020 -4.289011922658908E+020  9.059507441750016E+020 -4.289011793127240E+020  3.989223162302474E+021  3.989223162302476E+021  5.733382664592617E-017  9.644162388617402E-017  3.156858881012249E-001
       147  1.470000000000000E+002 -5.623538044308418E-001  1.012455719585496E+000  7.245484119862091E-007  1.086722612454095E+022 -1.086643202453382E+022  9.059507571281702E+020 -4.289011922658908E+020  9.059507441750016E+020 -4.289011793127240E+020  3.989223162302474E+021  3.989223162302476E+021  5.733382664592617E-017  9.644162388617402E-017  3.156858881012249E-001
       148  1.480000000000000E+002 -5.623356507055067E-001  1.012424153200440E+000  2.713143883169900E-005  1.086687033664070E+022 -1.086607623663358E+022  9.059225147883988E+020 -4.288878127266244E+020  9.059225042840097E+020 -4.288878022222373E+020  3.989223162302474E+021  3.989223162302476E+021  4.374417484131160E-017  9.732166017499042E-017  3.399232563278151E-001
       148  1.480000000000000E+002 -5.623356507055067E-001  1.012424153200440E+000  2.713143883169900E-005  1.086687033664070E+022 -1.086607623663358E+022  9.059225147883988E+020 -4.288878127266244E+020  9.059225042840097E+020 -4.288878022222373E+020  3.989223162302474E+021  3.989223162302476E+021  4.374417484131160E-017  9.732166017499042E-017  3.399232563278151E-001
       149  1.490000000000000E+002 -5.623184387655933E-001  1.012392587827230E+000  5.202214916268009E-006  1.086652141579532E+022 -1.086572731578820E+022  9.058942532024423E+020 -4.288744134778538E+020  9.058942782535480E+020 -4.288744385289615E+020  3.989223162302474E+021  3.989223162302476E+021  3.313611595730924E-017  9.333561345505730E-017  3.639748394287101E-001
       149  1.490000000000000E+002 -5.623184387655933E-001  1.012392587827230E+000  5.202214916268009E-006  1.086652141579532E+022 -1.086572731578820E+022  9.058942532024423E+020 -4.288744134778538E+020  9.058942782535480E+020 -4.288744385289615E+020  3.989223162302474E+021  3.989223162302476E+021  3.313611595730924E-017  9.333561345505730E-017  3.639748394287101E-001
       150  1.500000000000000E+002 -5.622996929964523E-001  1.012361023465564E+000  1.571954916668294E-005  1.086615971940785E+022 -1.086536561940073E+022  9.058660345712011E+020 -4.288610567204935E+020  9.058660234529676E+020 -4.288610456022620E+020  3.989223162302474E+021  3.989223162302476E+021  1.967575822703896E-017  8.867659780838222E-017  3.878274969523910E-001
       150  1.500000000000000E+002 -5.622996929964523E-001  1.012361023465564E+000  1.571954916668294E-005  1.086615971940785E+022 -1.086536561940073E+022  9.058660345712011E+020 -4.288610567204935E+020  9.058660234529676E+020 -4.288610456022620E+020  3.989223162302474E+021  3.989223162302476E+021  1.967575822703896E-017  8.867659780838222E-017  3.878274969523910E-001
       151  1.510000000000000E+002 -5.622817715313400E-001  1.012329460115130E+000  1.646880536249544E-005  1.086580460444555E+022 -1.086501050443843E+022  9.058377960790625E+020 -4.288476796389455E+020  9.058377837421755E+020 -4.288476673020605E+020  3.989223162302474E+021  3.989223162302476E+021  2.672773662104657E-017  9.261087768779674E-017  4.114681971961509E-001
       151  1.510000000000000E+002 -5.622817715313400E-001  1.012329460115130E+000  1.646880536249544E-005  1.086580460444555E+022 -1.086501050443843E+022  9.058377960790625E+020 -4.288476796389455E+020  9.058377837421755E+020 -4.288476673020605E+020  3.989223162302474E+021  3.989223162302476E+021  2.672773662104657E-017  9.261087768779674E-017  4.114681971961509E-001
       152  1.520000000000000E+002 -5.622644412992137E-001  1.012297897775633E+000  1.437903410525850E-005  1.086545544992754E+022 -1.086466134992042E+022  9.058095365283154E+020 -4.288342810355131E+020  9.058095615576771E+020 -4.288343060648766E+020  3.989223162302474E+021  3.989223162302476E+021  2.961352868205897E-017  7.930679967451347E-017  4.348840243177623E-001
       152  1.520000000000000E+002 -5.622644412992137E-001  1.012297897775633E+000  1.437903410525850E-005  1.086545544992754E+022 -1.086466134992042E+022  9.058095365283154E+020 -4.288342810355131E+020  9.058095615576771E+020 -4.288343060648766E+020  3.989223162302474E+021  3.989223162302476E+021  2.961352868205897E-017  7.930679967451347E-017  4.348840243177623E-001
       153  1.530000000000000E+002 -5.622455774020695E-001  1.012266336446776E+000  2.671887483717401E-006  1.086509338020975E+022 -1.086429928020262E+022  9.057813198895687E+020 -4.288209248808193E+020  9.057813106058993E+020 -4.288209155971520E+020  3.989223162302474E+021  3.989223162302476E+021  1.417768922434729E-017  8.127393961422072E-017  4.580621853864159E-001
       153  1.530000000000000E+002 -5.622455774020695E-001  1.012266336446776E+000  2.671887483717401E-006  1.086509338020975E+022 -1.086429928020262E+022  9.057813198895687E+020 -4.288209248808193E+020  9.057813106058993E+020 -4.288209155971520E+020  3.989223162302474E+021  3.989223162302476E+021  1.417768922434729E-017  8.127393961422072E-017  4.580621853864159E-001
       154  1.540000000000000E+002 -5.622278881503974E-001  1.012234776128279E+000  3.186842537405075E-007  1.086473910099318E+022 -1.086394500098605E+022  9.057530852445732E+020 -4.288075502566298E+020  9.057530710755604E+020 -4.288075360876189E+020  3.989223162302474E+021  3.989223162302476E+021  1.694698040249613E-017  6.564035377759992E-017  4.809900173681522E-001
       154  1.540000000000000E+002 -5.622278881503974E-001  1.012234776128279E+000  3.186842537405075E-007  1.086473910099318E+022 -1.086394500098605E+022  9.057530852445732E+020 -4.288075502566298E+020  9.057530710755604E+020 -4.288075360876189E+020  3.989223162302474E+021  3.989223162302476E+021  1.694698040249613E-017  6.564035377759992E-017  4.809900173681522E-001
       155  1.550000000000000E+002 -5.622104396506401E-001  1.012203216819847E+000  1.099385431279785E-005  1.086438938252161E+022 -1.086359528251449E+022  9.057248277290211E+020 -4.287941522986513E+020  9.057248527365348E+020 -4.287941773061666E+020  3.989223162302474E+021  3.989223162302476E+021  8.505529775589215E-018  5.259510996690971E-017  5.036549940414052E-001
       155  1.550000000000000E+002 -5.622104396506401E-001  1.012203216819847E+000  1.099385431279785E-005  1.086438938252161E+022 -1.086359528251449E+022  9.057248277290211E+020 -4.287941522986513E+020  9.057248527365348E+020 -4.287941773061666E+020  3.989223162302474E+021  3.989223162302476E+021  8.505529775589215E-018  5.259510996690971E-017  5.036549940414052E-001
       156  1.560000000000000E+002 -5.621914576500221E-001  1.012171658521186E+000  1.198596729921471E-005  1.086402750384535E+022 -1.086323340383823E+022  9.056966130825466E+020 -4.287807967465319E+020  9.056966056330709E+020 -4.287807892970578E+020  3.989223162302474E+021  3.989223162302476E+021  1.142159994212550E-017  5.867771372784662E-017  5.260447328385227E-001
       156  1.560000000000000E+002 -5.621914576500221E-001  1.012171658521186E+000  1.198596729921471E-005  1.086402750384535E+022 -1.086323340383823E+022  9.056966130825466E+020 -4.287807967465319E+020  9.056966056330709E+020 -4.287807892970578E+020  3.989223162302474E+021  3.989223162302476E+021  1.142159994212550E-017  5.867771372784662E-017  5.260447328385227E-001
       157  1.570000000000000E+002 -5.621740005650897E-001  1.012140101232016E+000  1.041632502638052E-005  1.086367383378386E+022 -1.086287973377674E+022  9.056683822842046E+020 -4.287674245793411E+020  9.056683662834380E+020 -4.287674085785764E+020  3.989223162302474E+021  3.989223162302476E+021  2.378504652149959E-017  4.552893623611919E-017  5.481470016092966E-001
       157  1.570000000000000E+002 -5.621740005650897E-001  1.012140101232016E+000  1.041632502638052E-005  1.086367383378386E+022 -1.086287973377674E+022  9.056683822842046E+020 -4.287674245793411E+020  9.056683662834380E+020 -4.287674085785764E+020  3.989223162302474E+021  3.989223162302476E+021  2.378504652149959E-017  4.552893623611919E-017  5.481470016092966E-001
       158  1.580000000000000E+002 -5.621564338221900E-001  1.012108544952052E+000  7.609558374716683E-006  1.086332341567044E+022 -1.086252931566331E+022  9.056401268038331E+020 -4.287540272669319E+020  9.056401517893946E+020 -4.287540522524952E+020  3.989223162302474E+021  3.989223162302476E+021  2.394203782018509E-017  5.823769558343841E-017  5.699497253026542E-001
       158  1.580000000000000E+002 -5.621564338221900E-001  1.012108544952052E+000  7.609558374716683E-006  1.086332341567044E+022 -1.086252931566331E+022  9.056401268038331E+020 -4.287540272669319E+020  9.056401517893946E+020 -4.287540522524952E+020  3.989223162302474E+021  3.989223162302476E+021  2.394203782018509E-017  5.823769558343841E-017  5.699497253026542E-001
       159  1.590000000000000E+002 -5.621373337427160E-001  1.012076989681029E+000  3.842191031453030E-006  1.086296202714950E+022 -1.086216792714238E+022  9.056119141494089E+020 -4.287406723172950E+020  9.056119085337553E+020 -4.287406667016431E+020  3.989223162302474E+021  3.989223162302476E+021  1.958128214936746E-017  6.804751186171538E-017  5.914409925627573E-001
       159  1.590000000000000E+002 -5.621373337427160E-001  1.012076989681029E+000  3.842191031453030E-006  1.086296202714950E+022 -1.086216792714238E+022  9.056119141494089E+020 -4.287406723172950E+020  9.056119085337553E+020 -4.287406667016431E+020  3.989223162302474E+021  3.989223162302476E+021  1.958128214936746E-017  6.804751186171538E-017  5.914409925627573E-001
       160  1.600000000000000E+002 -5.621201087777462E-001  1.012045435418659E+000  1.877522582239404E-006  1.086260868377655E+022 -1.086181458376942E+022  9.055836871972306E+020 -4.287273026067433E+020  9.055836693650820E+020 -4.287272847745967E+020  3.989223162302474E+021  3.989223162302476E+021  1.931402713063927E-017  6.698629163108383E-017  6.126090622358383E-001
       160  1.600000000000000E+002 -5.621201087777462E-001  1.012045435418659E+000  1.877522582239404E-006  1.086260868377655E+022 -1.086181458376942E+022  9.055836871972306E+020 -4.287273026067433E+020  9.055836693650820E+020 -4.287272847745967E+020  3.989223162302474E+021  3.989223162302476E+021  1.931402713063927E-017  6.698629163108383E-017  6.126090622358383E-001
       161  1.610000000000000E+002 -5.621024238162574E-001  1.012013882164670E+000  4.226146315900545E-006  1.086225754995498E+022 -1.086146344994786E+022  9.055554337520250E+020 -4.287139059400186E+020  9.055554587155307E+020 -4.287139309035262E+020  3.989223162302474E+021  3.989223162302476E+021  1.996294759675470E-017  5.932479923432927E-017  6.334423697841626E-001
       161  1.610000000000000E+002 -5.621024238162574E-001  1.012013882164670E+000  4.226146315900545E-006  1.086225754995498E+022 -1.086146344994786E+022  9.055554337520250E+020 -4.287139059400186E+020  9.055554587155307E+020 -4.287139309035262E+020  3.989223162302474E+021  3.989223162302476E+021  1.996294759675470E-017  5.932479923432927E-017  6.334423697841626E-001
       162  1.620000000000000E+002 -5.620832056824883E-001  1.011982329918789E+000  3.947091608863271E-005  1.086189675173027E+022 -1.086110265172314E+022  9.055272230894295E+020 -4.287005515927724E+020  9.055272193072270E+020 -4.287005478105718E+020  3.989223162302474E+021  3.989223162302476E+021  3.148960356590426E-018  5.681410746917658E-017  6.539295336035837E-001
       162  1.620000000000000E+002 -5.620832056824883E-001  1.011982329918789E+000  3.947091608863271E-005  1.086189675173027E+022 -1.086110265172314E+022  9.055272230894295E+020 -4.287005515927724E+020  9.055272193072270E+020 -4.287005478105718E+020  3.989223162302474E+021  3.989223162302476E+021  3.148960356590426E-018  5.681410746917658E-017  6.539295336035837E-001
       163  1.630000000000000E+002 -5.620662127907883E-001  1.011950778680758E+000  9.855165823534450E-006  1.086154379071185E+022 -1.086074969070473E+022  9.054989999829250E+020 -4.286871843385001E+020  9.054989803197668E+020 -4.286871646753438E+020  3.989223162302474E+021  3.989223162302476E+021  1.532580460264417E-017  6.742630977549203E-017  6.740593612412124E-001
       163  1.630000000000000E+002 -5.620662127907883E-001  1.011950778680758E+000  9.855165823534450E-006  1.086154379071185E+022 -1.086074969070473E+022  9.054989999829250E+020 -4.286871843385001E+020  9.054989803197668E+020 -4.286871646753438E+020  3.989223162302474E+021  3.989223162302476E+021  1.532580460264417E-017  6.742630977549203E-017  6.740593612412124E-001
       164  1.640000000000000E+002 -5.620484096351707E-001  1.011919228450304E+000  8.436181610894066E-007  1.086119156432773E+022 -1.086039746432061E+022  9.054707485728708E+020 -4.286737883175753E+020  9.054707735142171E+020 -4.286738132589235E+020  3.989223162302474E+021  3.989223162302476E+021  1.680438078557476E-017  7.963034242775480E-017  6.938208555097825E-001
       164  1.640000000000000E+002 -5.620484096351707E-001  1.011919228450304E+000  8.436181610894066E-007  1.086119156432773E+022 -1.086039746432061E+022  9.054707485728708E+020 -4.286737883175753E+020  9.054707735142171E+020 -4.286738132589235E+020  3.989223162302474E+021  3.989223162302476E+021  1.680438078557476E-017  7.963034242775480E-017  6.938208555097825E-001
       165  1.650000000000000E+002 -5.620290734717721E-001  1.011887679227161E+000  1.811544146108461E-005  1.086083142514930E+022 -1.086003732514218E+022  9.054425399018821E+020 -4.286604345726280E+020  9.054425379527599E+020 -4.286604326235075E+020  3.989223162302474E+021  3.989223162302476E+021  1.461402754979130E-017  6.628743928408257E-017  7.132032204953631E-001
       165  1.650000000000000E+002 -5.620290734717721E-001  1.011887679227161E+000  1.811544146108461E-005  1.086083142514930E+022 -1.086003732514218E+022  9.054425399018821E+020 -4.286604345726280E+020  9.054425379527599E+020 -4.286604326235075E+020  3.989223162302474E+021  3.989223162302476E+021  1.461402754979130E-017  6.628743928408257E-017  7.132032204953631E-001
       166  1.660000000000000E+002 -5.620123126065103E-001  1.011856131011071E+000  6.401410889850204E-006  1.086047943879652E+022 -1.085968533878939E+022  9.054143206405619E+020 -4.286470697742752E+020  9.054142991467661E+020 -4.286470482804813E+020  3.989223162302474E+021  3.989223162302476E+021  2.267576709443944E-017  6.952286681649581E-017  7.321958674551228E-001
       166  1.660000000000000E+002 -5.620123126065103E-001  1.011856131011071E+000  6.401410889850204E-006  1.086047943879652E+022 -1.085968533878939E+022  9.054143206405619E+020 -4.286470697742752E+020  9.054142991467661E+020 -4.286470482804813E+020  3.989223162302474E+021  3.989223162302476E+021  2.267576709443944E-017  6.952286681649581E-017  7.321958674551228E-001
       167  1.670000000000000E+002 -5.619943912813219E-001  1.011824583801781E+000  2.538026065275143E-006  1.086012537785161E+022 -1.085933127784448E+022  9.053860726262603E+020 -4.286336757598819E+020  9.053860961847276E+020 -4.286336993183507E+020  3.989223162302474E+021  3.989223162302476E+021  1.093052884238566E-017  7.350891353642893E-017  7.507884206019143E-001
       167  1.670000000000000E+002 -5.619943912813219E-001  1.011824583801781E+000  2.538026065275143E-006  1.086012537785161E+022 -1.085933127784448E+022  9.053860726262603E+020 -4.286336757598819E+020  9.053860961847276E+020 -4.286336993183507E+020  3.989223162302474E+021  3.989223162302476E+021  1.093052884238566E-017  7.350891353642893E-017  7.507884206019143E-001
       168  1.680000000000000E+002 -5.619749371128652E-001  1.011793037599031E+000  4.622093013393116E-005  1.085976614892912E+022 -1.085897204892200E+022  9.053578645860411E+020 -4.286203212565258E+020  9.053578644696277E+020 -4.286203211401143E+020  3.989223162302474E+021  3.989223162302476E+021  1.220688004527954E-017  6.551093667630339E-017  7.689707227725185E-001
       168  1.680000000000000E+002 -5.619749371128652E-001  1.011793037599031E+000  4.622093013393116E-005  1.085976614892912E+022 -1.085897204892200E+022  9.053578645860411E+020 -4.286203212565258E+020  9.053578644696277E+020 -4.286203211401143E+020  3.989223162302474E+021  3.989223162302476E+021  1.220688004527954E-017  6.551093667630339E-017  7.689707227725185E-001
       169  1.690000000000000E+002 -5.619584082272580E-001  1.011761492402567E+000  2.948156180530021E-006  1.085941503007358E+022 -1.085862093006646E+022  9.053296491694153E+020 -4.286069589137327E+020  9.053296258453539E+020 -4.286069355896733E+020  3.989223162302474E+021  3.989223162302476E+021  2.051743965365237E-017  6.325907911374377E-017  7.867328409764414E-001
       169  1.690000000000000E+002 -5.619584082272580E-001  1.011761492402567E+000  2.948156180530021E-006  1.085941503007358E+022 -1.085862093006646E+022  9.053296491694153E+020 -4.286069589137327E+020  9.053296258453539E+020 -4.286069355896733E+020  3.989223162302474E+021  3.989223162302476E+021  2.051743965365237E-017  6.325907911374377E-017  7.867328409764414E-001
       170  1.700000000000000E+002 -5.619403687570634E-001  1.011729948212139E+000  5.918786338346142E-006  1.085905908744619E+022 -1.085826498743906E+022  9.053014050026351E+020 -4.285935673577692E+020  9.053014267263361E+020 -4.285935890814720E+020  3.989223162302474E+021  3.989223162302476E+021  2.056179948034259E-017  5.673645720839867E-017  8.040650718222321E-001
       170  1.700000000000000E+002 -5.619403687570634E-001  1.011729948212139E+000  5.918786338346142E-006  1.085905908744619E+022 -1.085826498743906E+022  9.053014050026351E+020 -4.285935673577692E+020  9.053014267263361E+020 -4.285935890814720E+020  3.989223162302474E+021  3.989223162302476E+021  2.056179948034259E-017  5.673645720839867E-017  8.040650718222321E-001
       171  1.710000000000000E+002 -5.619211245745342E-001  1.011698405027499E+000  2.218789086430406E-006  1.085870067385834E+022 -1.085790657385121E+022  9.052731971411803E+020 -4.285802116441295E+020  9.052731988571047E+020 -4.285802133600556E+020  3.989223162302474E+021  3.989223162302476E+021  1.574835436087384E-017  4.037813560451730E-017  8.209579468183552E-001
       171  1.710000000000000E+002 -5.619211245745342E-001  1.011698405027499E+000  2.218789086430406E-006  1.085870067385834E+022 -1.085790657385121E+022  9.052731971411803E+020 -4.285802116441295E+020  9.052731988571047E+020 -4.285802133600556E+020  3.989223162302474E+021  3.989223162302476E+021  1.574835436087384E-017  4.037813560451730E-017  8.209579468183552E-001
       172  1.720000000000000E+002 -5.619044996554293E-001  1.011666862848409E+000  5.045981606434345E-007  1.085835049631576E+022 -1.085755639630864E+022  9.052449855687594E+020 -4.285668517565362E+020  9.052449606853160E+020 -4.285668268730947E+020  3.989223162302474E+021  3.989223162302476E+021  1.509888860428850E-017  3.432141526383971E-017  8.374022375457172E-001
       172  1.720000000000000E+002 -5.619044996554293E-001  1.011666862848409E+000  5.045981606434345E-007  1.085835049631576E+022 -1.085755639630864E+022  9.052449855687594E+020 -4.285668517565362E+020  9.052449606853160E+020 -4.285668268730947E+020  3.989223162302474E+021  3.989223162302476E+021  1.509888860428850E-017  3.432141526383971E-017  8.374022375457172E-001
       173  1.730000000000000E+002 -5.618863420647360E-001  1.011635321674603E+000  2.517576923665971E-006  1.085799263273167E+022 -1.085719853272454E+022  9.052167452490122E+020 -4.285534626586442E+020  9.052167651383173E+020 -4.285534825479511E+020  3.989223162302474E+021  3.989223162302476E+021  9.552630335562985E-018  3.481320024876652E-017  8.533889606990211E-001
       173  1.730000000000000E+002 -5.618863420647360E-001  1.011635321674603E+000  2.517576923665971E-006  1.085799263273167E+022 -1.085719853272454E+022  9.052167452490122E+020 -4.285534626586442E+020  9.052167651383173E+020 -4.285534825479511E+020  3.989223162302474E+021  3.989223162302476E+021  9.552630335562985E-018  3.481320024876652E-017  8.533889606990211E-001
       174  1.740000000000000E+002 -5.618673300720741E-001  1.011603781505860E+000  2.818373909780596E-005  1.085763521984233E+022 -1.085684111983520E+022  9.051885375665741E+020 -4.285401057351032E+020  9.051885411144653E+020 -4.285401092829958E+020  3.989223162302474E+021  3.989223162302476E+021  1.238602119882294E-017  3.235427532413246E-017  8.689093829941935E-001
       174  1.740000000000000E+002 -5.618673300720741E-001  1.011603781505860E+000  2.818373909780596E-005  1.085763521984233E+022 -1.085684111983520E+022  9.051885375665741E+020 -4.285401057351032E+020  9.051885411144653E+020 -4.285401092829958E+020  3.989223162302474E+021  3.989223162302476E+021  1.238602119882294E-017  3.235427532413246E-017  8.689093829941935E-001
       175  1.750000000000000E+002 -5.618505868933528E-001  1.011572242341929E+000  3.956851991261002E-006  1.085728578493632E+022 -1.085649168492920E+022  9.051603298378682E+020 -4.285267483023500E+020  9.051603049756299E+020 -4.285267234401135E+020  3.989223162302474E+021  3.989223162302476E+021  1.742444476425711E-017  3.841099566481005E-017  8.839550259392022E-001
       175  1.750000000000000E+002 -5.618505868933528E-001  1.011572242341929E+000  3.956851991261002E-006  1.085728578493632E+022 -1.085649168492920E+022  9.051603298378682E+020 -4.285267483023500E+020  9.051603049756299E+020 -4.285267234401135E+020  3.989223162302474E+021  3.989223162302476E+021  1.742444476425711E-017  3.841099566481005E-017  8.839550259392022E-001
       176  1.760000000000000E+002 -5.618323112067418E-001  1.011540704182582E+000  1.267765492896424E-005  1.085692673702622E+022 -1.085613263701910E+022  9.051320933646655E+020 -4.285133616621708E+020  9.051321114199449E+020 -4.285133797174520E+020  3.989223162302474E+021  3.989223162302476E+021  3.831263831809600E-017  4.045578586529522E-017  8.985176704656577E-001
       176  1.760000000000000E+002 -5.618323112067418E-001  1.011540704182582E+000  1.267765492896424E-005  1.085692673702622E+022 -1.085613263701910E+022  9.051320933646655E+020 -4.285133616621708E+020  9.051321114199449E+020 -4.285133797174520E+020  3.989223162302474E+021  3.989223162302476E+021  3.831263831809600E-017  4.045578586529522E-017  8.985176704656577E-001
       177  1.770000000000000E+002 -5.618135313572492E-001  1.011509167027574E+000  1.009415259956356E-005  1.085656975422373E+022 -1.085577565421661E+022  9.051038858614968E+020 -4.285000035291108E+020  9.051038912409829E+020 -4.285000089085987E+020  3.989223162302474E+021  3.989223162302476E+021  5.520248492210744E-017  4.224174186318733E-017  9.125893614186658E-001
       177  1.770000000000000E+002 -5.618135313572492E-001  1.011509167027574E+000  1.009415259956356E-005  1.085656975422373E+022 -1.085577565421661E+022  9.051038858614968E+020 -4.285000035291108E+020  9.051038912409829E+020 -4.285000089085987E+020  3.989223162302474E+021  3.989223162302476E+021  5.520248492210744E-017  4.224174186318733E-017  9.125893614186658E-001
       178  1.780000000000000E+002 -5.617966699434614E-001  1.011477630876679E+000  7.408605167070368E-006  1.085622095541878E+022 -1.085542685541165E+022  9.050756819760159E+020 -4.284866485508376E+020  9.050756571350869E+020 -4.284866237099103E+020  3.989223162302474E+021  3.989223162302476E+021  5.440840238354241E-017  3.903219775103339E-017  9.261624119024807E-001
       178  1.780000000000000E+002 -5.617966699434614E-001  1.011477630876679E+000  7.408605167070368E-006  1.085622095541878E+022 -1.085542685541165E+022  9.050756819760159E+020 -4.284866485508376E+020  9.050756571350869E+020 -4.284866237099103E+020  3.989223162302474E+021  3.989223162302476E+021  5.440840238354241E-017  3.903219775103339E-017  9.261624119024807E-001
