      STEP                   TIME                 BR_MIN                 BR_MAX             BR_ABS_MIN          FLUX_POSITIVE          FLUX_NEGATIVE    NPOLE_FLUX_POSITIVE    NPOLE_FLUX_NEGATIVE    SPOLE_FLUX_POSITIVE    SPOLE_FLUX_NEGATIVE             NPOLE_AREA             SPOLE_AREA              EQ_DIPOLE              AX_DIPOLE   VALIDATION_ERR_HHabs 
        13  1.300000000000000E+001 -5.645414011304893E-001  1.016282850060746E+000  1.817298868432135E-005  1.091052654716543E+022 -1.090973244715832E+022  9.093745183225142E+020 -4.305231304639002E+020  9.093745148313510E+020 -4.305231269727375E+020  3.989223162302474E+021  3.989223162302476E+021  5.653583663101771E-017  9.597572232150650E-017  3.325141442574497E-001
        13  1.300000000000000E+001 -5.645414011304893E-001  1.016282850060746E+000  1.817298868432135E-005  1.091052654716543E+022 -1.090973244715832E+022  9.093745183225142E+020 -4.305231304639002E+020  9.093745148313510E+020 -4.305231269727375E+020  3.989223162302474E+021  3.989223162302476E+021  5.653583663101771E-017  9.597572232150650E-017  3.325141442574497E-001
        14  1.400000000000000E+001 -5.645067684020273E-001  1.016219466406525E+000  4.272528661747949E-006  1.090983136910174E+022 -1.090903726909463E+022  9.093178305239164E+020 -4.304962801380111E+020  9.093178104616366E+020 -4.304962600757321E+020  3.989223162302474E+021  3.989223162302476E+021  4.917413898656788E-017  9.959940115780934E-017  3.582362718736833E-001
        14  1.400000000000000E+001 -5.645067684020273E-001  1.016219466406525E+000  4.272528661747949E-006  1.090983136910174E+022 -1.090903726909463E+022  9.093178305239164E+020 -4.304962801380111E+020  9.093178104616366E+020 -4.304962600757321E+020  3.989223162302474E+021  3.989223162302476E+021  4.917413898656788E-017  9.959940115780934E-017  3.582362718736833E-001
        15  1.500000000000000E+001 -5.644712643228109E-001  1.016156087087883E+000  1.477472568622665E-006  1.090913673525261E+022 -1.090834263524549E+022  9.092611164884622E+020 -4.304694017150424E+020  9.092611416896987E+020 -4.304694269162794E+020  3.989223162302474E+021  3.989223162302476E+021  4.797141245763890E-017  9.550982075683900E-017  3.839423116789772E-001
        15  1.500000000000000E+001 -5.644712643228109E-001  1.016156087087883E+000  1.477472568622665E-006  1.090913673525261E+022 -1.090834263524549E+022  9.092611164884622E+020 -4.304694017150424E+020  9.092611416896987E+020 -4.304694269162794E+020  3.989223162302474E+021  3.989223162302476E+021  4.797141245763890E-017  9.550982075683900E-017  3.839423116789772E-001
        16  1.600000000000000E+001 -5.644342219078176E-001  1.016092712096414E+000  1.634456846829947E-005  1.090843565408656E+022 -1.090764155407944E+022  9.092044483300372E+020 -4.304425673089951E+020  9.092044466805764E+020 -4.304425656595350E+020  3.989223162302474E+021  3.989223162302476E+021  5.278593425320831E-017  8.484585161000494E-017  4.096175574641729E-001
        16  1.600000000000000E+001 -5.644342219078176E-001  1.016092712096414E+000  1.634456846829947E-005  1.090843565408656E+022 -1.090764155407944E+022  9.092044483300372E+020 -4.304425673089951E+020  9.092044466805764E+020 -4.304425656595350E+020  3.989223162302474E+021  3.989223162302476E+021  5.278593425320831E-017  8.484585161000494E-017  4.096175574641729E-001
        17  1.700000000000000E+001 -5.643998271880171E-001  1.016029341423900E+000  6.682073445621079E-006  1.090774131015992E+022 -1.090694721015280E+022  9.091477723456208E+020 -4.304157232169645E+020  9.091477504463431E+020 -4.304157013176874E+020  3.989223162302474E+021  3.989223162302476E+021  4.610504894969278E-017  7.651139028650842E-017  4.352453653518577E-001
        17  1.700000000000000E+001 -5.643998271880171E-001  1.016029341423900E+000  6.682073445621079E-006  1.090774131015992E+022 -1.090694721015280E+022  9.091477723456208E+020 -4.304157232169645E+020  9.091477504463431E+020 -4.304157013176874E+020  3.989223162302474E+021  3.989223162302476E+021  4.610504894969278E-017  7.651139028650842E-017  4.352453653518577E-001
        18  1.800000000000000E+001 -5.643642094184979E-001  1.015965975062296E+000  4.867445303359689E-006  1.090704525163966E+022 -1.090625115163254E+022  9.090910701293058E+020 -4.303888510331599E+020  9.090910934848665E+020 -4.303888743887208E+020  3.989223162302474E+021  3.989223162302476E+021  3.945339713312778E-017  6.890166473027247E-017  4.608074815034035E-001
        18  1.800000000000000E+001 -5.643642094184979E-001  1.015965975062296E+000  4.867445303359689E-006  1.090704525163966E+022 -1.090625115163254E+022  9.090910701293058E+020 -4.303888510331599E+020  9.090910934848665E+020 -4.303888743887208E+020  3.989223162302474E+021  3.989223162302476E+021  3.945339713312778E-017  6.890166473027247E-017  4.608074815034035E-001
        19  1.900000000000000E+001 -5.643270902370452E-001  1.015902613003731E+000  4.802819189668696E-005  1.090634516741014E+022 -1.090555106740302E+022  9.090344100996583E+020 -4.303620191762629E+020  9.090344102911845E+020 -4.303620193677894E+020  3.989223162302474E+021  3.989223162302476E+021  4.200470024870868E-017  6.501915169137658E-017  4.862838141098117E-001
        19  1.900000000000000E+001 -5.643270902370452E-001  1.015902613003731E+000  4.802819189668696E-005  1.090634516741014E+022 -1.090555106740302E+022  9.090344100996583E+020 -4.303620191762629E+020  9.090344102911845E+020 -4.303620193677894E+020  3.989223162302474E+021  3.989223162302476E+021  4.200470024870868E-017  6.501915169137658E-017  4.862838141098117E-001
        20  2.000000000000000E+001 -5.642928968275168E-001  1.015839255240494E+000  4.124363965375349E-006  1.090565187622749E+022 -1.090485777622038E+022  9.089777459269719E+020 -4.303351813166831E+020  9.089777221914127E+020 -4.303351575811242E+020  3.989223162302474E+021  3.989223162302476E+021  3.455063359110629E-017  5.948009975588510E-017  5.116525508056547E-001
        20  2.000000000000000E+001 -5.642928968275168E-001  1.015839255240494E+000  4.124363965375349E-006  1.090565187622749E+022 -1.090485777622038E+022  9.089777459269719E+020 -4.303351813166831E+020  9.089777221914127E+020 -4.303351575811242E+020  3.989223162302474E+021  3.989223162302476E+021  3.455063359110629E-017  5.948009975588510E-017  5.116525508056547E-001
        21  2.100000000000000E+001 -5.642571654140585E-001  1.015775901765048E+000  8.041263511721873E-006  1.090495396314988E+022 -1.090415986314276E+022  9.089210555273458E+020 -4.303083153706358E+020  9.089210770379461E+020 -4.303083368812363E+020  3.989223162302474E+021  3.989223162302476E+021  3.046424686066279E-017  4.889378086982896E-017  5.368905781655520E-001
        21  2.100000000000000E+001 -5.642571654140585E-001  1.015775901765048E+000  8.041263511721873E-006  1.090495396314988E+022 -1.090415986314276E+022  9.089210555273458E+020 -4.303083153706358E+020  9.089210770379461E+020 -4.303083368812363E+020  3.989223162302474E+021  3.989223162302476E+021  3.046424686066279E-017  4.889378086982896E-017  5.368905781655520E-001
        22  2.200000000000000E+001 -5.642202846448476E-001  1.015712552570013E+000  4.054552487567553E-005  1.090425492106609E+022 -1.090346082105897E+022  9.088644036254563E+020 -4.302814860629129E+020  9.088644056572533E+020 -4.302814880947106E+020  3.989223162302474E+021  3.989223162302476E+021  3.271729847766292E-017  5.148212289575956E-017  5.619730755251087E-001
        22  2.200000000000000E+001 -5.642202846448476E-001  1.015712552570013E+000  4.054552487567553E-005  1.090425492106609E+022 -1.090346082105897E+022  9.088644036254563E+020 -4.302814860629129E+020  9.088644056572533E+020 -4.302814880947106E+020  3.989223162302474E+021  3.989223162302476E+021  3.271729847766292E-017  5.148212289575956E-017  5.619730755251087E-001
        23  2.300000000000000E+001 -5.641859773221780E-001  1.015649207648169E+000  6.497177804544899E-007  1.090356258370152E+022 -1.090276848369440E+022  9.088077512620494E+020 -4.302546544343770E+020  9.088077256909244E+020 -4.302546288632526E+020  3.989223162302474E+021  3.989223162302476E+021  3.310812219287537E-017  4.278529368863276E-017  5.868739646674188E-001
        23  2.300000000000000E+001 -5.641859773221780E-001  1.015649207648169E+000  6.497177804544899E-007  1.090356258370152E+022 -1.090276848369440E+022  9.088077512620494E+020 -4.302546544343770E+020  9.088077256909244E+020 -4.302546288632526E+020  3.989223162302474E+021  3.989223162302476E+021  3.310812219287537E-017  4.278529368863276E-017  5.868739646674188E-001
        24  2.400000000000000E+001 -5.641501323111379E-001  1.015585866992450E+000  1.110536400868642E-005  1.090286338975581E+022 -1.090206928974869E+022  9.087510726766621E+020 -4.302277947246804E+020  9.087510923430169E+020 -4.302278143910359E+020  3.989223162302474E+021  3.989223162302476E+021  2.904041317428071E-017  4.824669536334631E-017  6.115663307160911E-001
        24  2.400000000000000E+001 -5.641501323111379E-001  1.015585866992450E+000  1.110536400868642E-005  1.090286338975581E+022 -1.090206928974869E+022  9.087510726766621E+020 -4.302277947246804E+020  9.087510923430169E+020 -4.302278143910359E+020  3.989223162302474E+021  3.989223162302476E+021  2.904041317428071E-017  4.824669536334631E-017  6.115663307160911E-001
        25  2.500000000000000E+001 -5.641134898631696E-001  1.015522530595941E+000  2.345343030475447E-005  1.090216502707742E+022 -1.090137092707031E+022  9.086944289015109E+020 -4.302009679661560E+020  9.086944327728638E+020 -4.302009718375093E+020  3.989223162302474E+021  3.989223162302476E+021  3.581202938804748E-017  3.546028575524917E-017  6.360218486127264E-001
        25  2.500000000000000E+001 -5.641134898631696E-001  1.015522530595941E+000  2.345343030475447E-005  1.090216502707742E+022 -1.090137092707031E+022  9.086944289015109E+020 -4.302009679661560E+020  9.086944327728638E+020 -4.302009718375093E+020  3.989223162302474E+021  3.989223162302476E+021  3.581202938804748E-017  3.546028575524917E-017  6.360218486127264E-001
        26  2.600000000000000E+001 -5.640790686736780E-001  1.015459198451876E+000  2.823780884402197E-006  1.090147335881783E+022 -1.090067925881071E+022  9.086377883449334E+020 -4.301741425672569E+020  9.086377624527657E+020 -4.301741166750896E+020  3.989223162302474E+021  3.989223162302476E+021  3.256825517124279E-017  4.125817189333371E-017  6.602116020780284E-001
        26  2.600000000000000E+001 -5.640790686736780E-001  1.015459198451876E+000  2.823780884402197E-006  1.090147335881783E+022 -1.090067925881071E+022  9.086377883449334E+020 -4.301741425672569E+020  9.086377624527657E+020 -4.301741166750896E+020  3.989223162302474E+021  3.989223162302476E+021  3.256825517124279E-017  4.125817189333371E-017  6.602116020780284E-001
        27  2.700000000000000E+001 -5.640431101114122E-001  1.015395870553618E+000  1.502823443484626E-005  1.090077343159727E+022 -1.089997933159015E+022  9.085811215713350E+020 -4.301472890925049E+020  9.085811393941600E+020 -4.301473069153302E+020  3.989223162302474E+021  3.989223162302476E+021  3.846819659462309E-017  3.172013152777946E-017  6.841064634836866E-001
        27  2.700000000000000E+001 -5.640431101114122E-001  1.015395870553618E+000  1.502823443484626E-005  1.090077343159727E+022 -1.089997933159015E+022  9.085811215713350E+020 -4.301472890925049E+020  9.085811393941600E+020 -4.301473069153302E+020  3.989223162302474E+021  3.989223162302476E+021  3.846819659462309E-017  3.172013152777946E-017  6.841064634836866E-001
        28  2.800000000000000E+001 -5.640067058936709E-001  1.015332546894690E+000  1.353281192182323E-006  1.090007538148316E+022 -1.089928128147604E+022  9.085244859219035E+020 -4.301204648832030E+020  9.085244916320961E+020 -4.301204705933960E+020  3.989223162302474E+021  3.989223162302476E+021  5.802892101035919E-017  1.796309365995834E-017  7.076763796287256E-001
        28  2.800000000000000E+001 -5.640067058936709E-001  1.015332546894690E+000  1.353281192182323E-006  1.090007538148316E+022 -1.089928128147604E+022  9.085244859219035E+020 -4.301204648832030E+020  9.085244916320961E+020 -4.301204705933960E+020  3.989223162302474E+021  3.989223162302476E+021  5.802892101035919E-017  1.796309365995834E-017  7.076763796287256E-001
        29  2.900000000000000E+001 -5.639721708836625E-001  1.015269227468743E+000  6.296132107888162E-006  1.089938429465319E+022 -1.089859019464607E+022  9.084678571697051E+020 -4.300936457125339E+020  9.084678313049037E+020 -4.300936198477331E+020  3.989223162302474E+021  3.989223162302476E+021  6.707080948751810E-017  2.165148104690944E-017  7.308914995453374E-001
        29  2.900000000000000E+001 -5.639721708836625E-001  1.015269227468743E+000  6.296132107888162E-006  1.089938429465319E+022 -1.089859019464607E+022  9.084678571697051E+020 -4.300936457125339E+020  9.084678313049037E+020 -4.300936198477331E+020  3.989223162302474E+021  3.989223162302476E+021  6.707080948751810E-017  2.165148104690944E-017  7.308914995453374E-001
        30  3.000000000000000E+001 -5.639360988165173E-001  1.015205912269560E+000  1.083560999365320E-005  1.089868382317928E+022 -1.089788972317216E+022  9.084112022054467E+020 -4.300667984713202E+020  9.084112181854566E+020 -4.300668144513305E+020  3.989223162302474E+021  3.989223162302476E+021  6.374818952756233E-017  2.271270127754098E-017  7.537224976067954E-001
        30  3.000000000000000E+001 -5.639360988165173E-001  1.015205912269560E+000  1.083560999365320E-005  1.089868382317928E+022 -1.089788972317216E+022  9.084112022054467E+020 -4.300667984713202E+020  9.084112181854566E+020 -4.300668144513305E+020  3.989223162302474E+021  3.989223162302476E+021  6.374818952756233E-017  2.271270127754098E-017  7.537224976067954E-001
        31  3.100000000000000E+001 -5.638999327380335E-001  1.015142601291068E+000  2.041427093154012E-005  1.089798638789007E+022 -1.089719228788295E+022  9.083545746807157E+020 -4.300399768112651E+020  9.083545822290329E+020 -4.300399843595827E+020  3.989223162302474E+021  3.989223162302476E+021  6.927177012499895E-017  2.694464048993751E-017  7.761396936632121E-001
        31  3.100000000000000E+001 -5.638999327380335E-001  1.015142601291068E+000  2.041427093154012E-005  1.089798638789007E+022 -1.089719228788295E+022  9.083545746807157E+020 -4.300399768112651E+020  9.083545822290329E+020 -4.300399843595827E+020  3.989223162302474E+021  3.989223162302476E+021  6.927177012499895E-017  2.694464048993751E-017  7.761396936632121E-001
        32  3.200000000000000E+001 -5.638652839538409E-001  1.015079294527305E+000  9.767335969457902E-006  1.089729567479855E+022 -1.089650157479143E+022  9.082979577304473E+020 -4.300131638674197E+020  9.082979318931132E+020 -4.300131380300859E+020  3.989223162302474E+021  3.989223162302476E+021  6.895141061346701E-017  1.754895893580944E-017  7.981145588663512E-001
        32  3.200000000000000E+001 -5.638652839538409E-001  1.015079294527305E+000  9.767335969457902E-006  1.089729567479855E+022 -1.089650157479143E+022  9.082979577304473E+020 -4.300131638674197E+020  9.082979318931132E+020 -4.300131380300859E+020  3.989223162302474E+021  3.989223162302476E+021  6.895141061346701E-017  1.754895893580944E-017  7.981145588663512E-001
        33  3.300000000000000E+001 -5.638290984281422E-001  1.015015991972447E+000  1.974448647359669E-005  1.089659476229435E+022 -1.089580066228724E+022  9.082413145730801E+020 -4.299863228583385E+020  9.082413287109898E+020 -4.299863369962487E+020  3.989223162302474E+021  3.989223162302476E+021  6.744398866563977E-017  2.037025174407379E-017  8.196198035235865E-001
        33  3.300000000000000E+001 -5.638290984281422E-001  1.015015991972447E+000  1.974448647359669E-005  1.089659476229435E+022 -1.089580066228724E+022  9.082413145730801E+020 -4.299863228583385E+020  9.082413287109898E+020 -4.299863369962487E+020  3.989223162302474E+021  3.989223162302476E+021  6.744398866563977E-017  2.037025174407379E-017  8.196198035235865E-001
        34  3.400000000000000E+001 -5.637931703979207E-001  1.014952693620781E+000  2.813994369947250E-006  1.089589799578716E+022 -1.089510389578005E+022  9.081846951720313E+020 -4.299595037475545E+020  9.081847045577574E+020 -4.299595131332811E+020  3.989223162302474E+021  3.989223162302476E+021  8.616994513054602E-017  2.106910409107505E-017  8.406284158342532E-001
        34  3.400000000000000E+001 -5.637931703979207E-001  1.014952693620781E+000  2.813994369947250E-006  1.089589799578716E+022 -1.089510389578005E+022  9.081846951720313E+020 -4.299595037475545E+020  9.081847045577574E+020 -4.299595131332811E+020  3.989223162302474E+021  3.989223162302476E+021  8.616994513054602E-017  2.106910409107505E-017  8.406284158342532E-001
        35  3.500000000000000E+001 -5.637584078858646E-001  1.014889399466730E+000  6.427892692284901E-006  1.089520742331933E+022 -1.089441332331221E+022  9.081280900212435E+020 -4.299326970291264E+020  9.081280642114771E+020 -4.299326712193605E+020  3.989223162302474E+021  3.989223162302476E+021  7.995756776475550E-017  2.451159898556275E-017  8.611155270435350E-001
        35  3.500000000000000E+001 -5.637584078858646E-001  1.014889399466730E+000  6.427892692284901E-006  1.089520742331933E+022 -1.089441332331221E+022  9.081280900212435E+020 -4.299326970291264E+020  9.081280642114771E+020 -4.299326712193605E+020  3.989223162302474E+021  3.989223162302476E+021  7.995756776475550E-017  2.451159898556275E-017  8.611155270435350E-001
        36  3.600000000000000E+001 -5.637221089479223E-001  1.014826109504805E+000  9.316391368367658E-006  1.089450624534303E+022 -1.089371214533591E+022  9.080714586683192E+020 -4.299058622507722E+020  9.080714709648436E+020 -4.299058745472972E+020  3.989223162302474E+021  3.989223162302476E+021  7.079311811494706E-017  2.373509637778357E-017  8.810581049289832E-001
        36  3.600000000000000E+001 -5.637221089479223E-001  1.014826109504805E+000  9.316391368367658E-006  1.089450624534303E+022 -1.089371214533591E+022  9.080714586683192E+020 -4.299058622507722E+020  9.080714709648436E+020 -4.299058745472972E+020  3.989223162302474E+021  3.989223162302476E+021  7.079311811494706E-017  2.373509637778357E-017  8.810581049289832E-001
        37  3.700000000000000E+001 -5.636864188749983E-001  1.014762823729672E+000  2.716025665592323E-005  1.089381015329315E+022 -1.089301605328603E+022  9.080148473899339E+020 -4.298790456892834E+020  9.080148586123538E+020 -4.298790569117041E+020  3.989223162302474E+021  3.989223162302476E+021  7.741564412731001E-017  4.351002945589332E-017  9.004340807554829E-001
        37  3.700000000000000E+001 -5.636864188749983E-001  1.014762823729672E+000  2.716025665592323E-005  1.089381015329315E+022 -1.089301605328603E+022  9.080148473899339E+020 -4.298790456892834E+020  9.080148586123538E+020 -4.298790569117041E+020  3.989223162302474E+021  3.989223162302476E+021  7.741564412731001E-017  4.351002945589332E-017  9.004340807554829E-001
        38  3.800000000000000E+001 -5.636515426813679E-001  1.014699542136088E+000  1.527902018050556E-005  1.089311949622526E+022 -1.089232539621814E+022  9.079582540361786E+020 -4.298522451948668E+020  9.079582282540801E+020 -4.298522194127693E+020  3.989223162302474E+021  3.989223162302476E+021  8.589184380278612E-017  5.526110225361823E-017  9.192243514319132E-001
        38  3.800000000000000E+001 -5.636515426813679E-001  1.014699542136088E+000  1.527902018050556E-005  1.089311949622526E+022 -1.089232539621814E+022  9.079582540361786E+020 -4.298522451948668E+020  9.079582282540801E+020 -4.298522194127693E+020  3.989223162302474E+021  3.989223162302476E+021  8.589184380278612E-017  5.526110225361823E-017  9.192243514319132E-001
        39  3.900000000000000E+001 -5.636151303775200E-001  1.014636264718926E+000  2.855466364399783E-005  1.089241814213172E+022 -1.089162404212460E+022  9.079016344852491E+020 -4.298254166458343E+020  9.079016449411029E+020 -4.298254271016887E+020  3.989223162302474E+021  3.989223162302476E+021  9.438785887327307E-017  4.335472893433749E-017  9.374120162941834E-001
        39  3.900000000000000E+001 -5.636151303775200E-001  1.014636264718926E+000  2.855466364399783E-005  1.089241814213172E+022 -1.089162404212460E+022  9.079016344852491E+020 -4.298254166458343E+020  9.079016449411029E+020 -4.298254271016887E+020  3.989223162302474E+021  3.989223162302476E+021  9.438785887327307E-017  4.335472893433749E-017  9.374120162941834E-001
