      STEP                   TIME                 BR_MIN                 BR_MAX             BR_ABS_MIN          FLUX_POSITIVE          FLUX_NEGATIVE    NPOLE_FLUX_POSITIVE    NPOLE_FLUX_NEGATIVE    SPOLE_FLUX_POSITIVE    SPOLE_FLUX_NEGATIVE             NPOLE_AREA             SPOLE_AREA              EQ_DIPOLE              AX_DIPOLE   VALIDATION_ERR_HHabs 
       131  1.310000000000000E+002 -1.126266366785597E+000  1.126266366785597E+000  0.000000000000000E+000  4.565513240453792E+020 -4.565513240453792E+020  5.007116720122547E+014 -5.007116720122543E+014  5.308966967231732E-014 -5.308966968878500E-014  3.989223162302474E+021  3.989223162302476E+021  3.933745883496757E-002  4.788432747971603E-019  1.235545811463511E-003
       132  1.320000000000000E+002 -1.125452831970897E+000  1.125452831970897E+000  0.000000000000000E+000  4.565513240461466E+020 -4.565513240461466E+020  4.535057821160583E+014 -4.535057821160579E+014  6.910852433607889E-014 -6.910852441091818E-014  3.989223162302474E+021  3.989223162302476E+021  3.938512824156520E-002  2.911884779171921E-019  1.245519333438040E-003
       133  1.330000000000000E+002 -1.124232977314708E+000  1.124232977314708E+000  0.000000000000000E+000  4.565513240463169E+020 -4.565513240463169E+020  4.105607677651763E+014 -4.105607677651759E+014  8.972108909733711E-014 -8.972108925379689E-014  3.989223162302474E+021  3.989223162302476E+021  3.943258244212574E-002  2.329507823337537E-019  1.255500339502892E-003
       134  1.340000000000000E+002 -1.122608164955736E+000  1.122608164955736E+000  0.000000000000000E+000  4.565513240459806E+020 -4.565513240459805E+020  3.715101781052295E+014 -3.715101781052293E+014  1.161645570123982E-013 -1.161645572777683E-013  3.989223162302474E+021  3.989223162302476E+021  3.947982117734190E-002 -5.176684051861192E-020  1.265488813552311E-003
       135  1.350000000000000E+002 -1.120580191894247E+000  1.120580191894247E+000  0.000000000000000E+000  4.565513240452261E+020 -4.565513240452261E+020  3.360174009900777E+014 -3.360174009900774E+014  1.499829354966034E-013 -1.499829359017034E-013  3.989223162302474E+021  3.989223162302476E+021  3.952684418908377E-002  5.047266950564662E-019  1.275484739551539E-003
       136  1.360000000000000E+002 -1.118151286639795E+000  1.118151286639795E+000  0.000000000000000E+000  4.565513240441482E+020 -4.565513240441482E+020  3.037734048300716E+014 -3.037734048300714E+014  1.930944473889431E-013 -1.930944479670768E-013  3.989223162302474E+021  3.989223162302476E+021  3.957365122040032E-002  2.653050576578861E-019  1.285488101537677E-003
       137  1.370000000000000E+002 -1.116532273957512E+000  1.116532273957512E+000  0.000000000000000E+000  4.565513240447310E+020 -4.565513240447310E+020  2.744964903172807E+014 -2.744964903172805E+014  2.478708060025657E-013 -2.478708067877994E-013  3.989223162302474E+021  3.989223162302476E+021  3.962024201552075E-002  1.358879563613563E-019  1.295498883620302E-003
       138  1.380000000000000E+002 -1.116335453740507E+000  1.116335453740507E+000  0.000000000000000E+000  4.565513240464615E+020 -4.565513240464615E+020  2.479259394511812E+014 -2.479259394511810E+014  3.172293883749685E-013 -3.172293893995911E-013  3.989223162302474E+021  3.989223162302476E+021  3.966661631985587E-002 -2.588342025930596E-020  1.305517069982506E-003
       139  1.390000000000000E+002 -1.115734920038529E+000  1.115734920038529E+000  0.000000000000000E+000  4.565513240474602E+020 -4.565513240474602E+020  2.238213195449163E+014 -2.238213195449162E+014  4.047389482339339E-013 -4.047389495249673E-013  3.989223162302474E+021  3.989223162302476E+021  3.971277387999952E-002  1.164753911668768E-019  1.315542644881445E-003
       140  1.400000000000000E+002 -1.114731366437180E+000  1.114731366437180E+000  0.000000000000000E+000  4.565513240478326E+020 -4.565513240478326E+020  2.019641403547335E+014 -2.019641403547334E+014  5.147388493223797E-013 -5.147388508970307E-013  3.989223162302474E+021  3.989223162302476E+021  3.975871444372998E-002 -1.682422316854888E-019  1.325575592649069E-003
       141  1.410000000000000E+002 -1.113325920591842E+000  1.113325920591842E+000  0.000000000000000E+000  4.565513240476758E+020 -4.565513240476758E+020  1.821542890118891E+014 -1.821542890118890E+014  6.524707513892506E-013 -6.524707532492419E-013  3.989223162302474E+021  3.989223162302476E+021  3.980443776001129E-002 -5.176684051861192E-020  1.335615897692836E-003
       142  1.420000000000000E+002 -1.111520142070500E+000  1.111520142070500E+000  0.000000000000000E+000  4.565513240470676E+020 -4.565513240470676E+020  1.642085631251499E+014 -1.642085631251499E+014  8.242250923422490E-013 -8.242250944670247E-013  3.989223162302474E+021  3.989223162302476E+021  3.984994357899466E-002 -1.164753911668768E-019  1.345663544496446E-003
       143  1.430000000000000E+002 -1.109316019428687E+000  1.109316019428687E+000  0.000000000000000E+000  4.565513240460859E+020 -4.565513240460859E+020  1.479593412969015E+014 -1.479593412969015E+014  1.037478088259931E-012 -1.037478090598827E-012  3.989223162302474E+021  3.989223162302476E+021  3.989523165201981E-002  0.000000000000000E+000  1.355718517620261E-003
       144  1.440000000000000E+002 -1.106805434141175E+000  1.106805434141175E+000  0.000000000000000E+000  4.565513240456349E+020 -4.565513240456349E+020  1.332541605890363E+014 -1.332541605890364E+014  1.302187223794669E-012 -1.302187226258241E-012  3.989223162302474E+021  3.989223162302476E+021  3.994030173161639E-002 -1.617713766206623E-019  1.365780801702169E-003
       145  1.450000000000000E+002 -1.106814260974812E+000  1.106814260974812E+000  0.000000000000000E+000  4.565513240475043E+020 -4.565513240475043E+020  1.199546204313952E+014 -1.199546204313953E+014  1.629618027853715E-012 -1.629618030304546E-012  3.989223162302474E+021  3.989223162302476E+021  3.998515357150523E-002 -6.794397818067816E-020  1.375850381457988E-003
       146  1.460000000000000E+002 -1.106422833914045E+000  1.106422833914045E+000  0.000000000000000E+000  4.565513240487579E+020 -4.565513240487579E+020  1.079297029218441E+014 -1.079297029218441E+014  2.031272531859961E-012 -2.031272534103443E-012  3.989223162302474E+021  3.989223162302476E+021  4.002978692659978E-002  1.617713766206623E-020  1.385927241682037E-003
       147  1.470000000000000E+002 -1.105631619768330E+000  1.105631619768330E+000  0.000000000000000E+000  4.565513240493502E+020 -4.565513240493502E+020  9.706240183323780E+013 -9.706240183323786E+013  2.521302973845513E-012 -2.521302975621218E-012  3.989223162302474E+021  3.989223162302476E+021  4.007420155300738E-002 -1.100045361020503E-019  1.396011367247799E-003
       148  1.480000000000000E+002 -1.104441516031747E+000  1.104441516031747E+000  0.000000000000000E+000  4.565513240493758E+020 -4.565513240493758E+020  8.724605996218628E+013 -8.724605996218636E+013  3.115627337643057E-012 -3.115627338617510E-012  3.989223162302474E+021  3.989223162302476E+021  4.011839720803065E-002  2.555987750606464E-019  1.406102743108319E-003
       149  1.490000000000000E+002 -1.102853849140472E+000  1.102853849140472E+000  0.000000000000000E+000  4.565513240489239E+020 -4.565513240489239E+020  7.838338146863131E+013 -7.838338146863138E+013  3.831775109697597E-012 -3.831775109459394E-012  3.989223162302474E+021  3.989223162302476E+021  4.016237365016877E-002  6.470855064826490E-020  1.416201354296654E-003
       150  1.500000000000000E+002 -1.100870371967178E+000  1.100870371967178E+000  0.000000000000000E+000  4.565513240480751E+020 -4.565513240480751E+020  7.038565127421669E+013 -7.038565127421677E+013  4.688519707633624E-012 -4.688519705691951E-012  3.989223162302474E+021  3.989223162302476E+021  4.020613063911883E-002  2.426570649309934E-019  1.426307185926550E-003
       151  1.510000000000000E+002 -1.098493260559081E+000  1.098493260559081E+000  0.000000000000000E+000  4.565513240468924E+020 -4.565513240468924E+020  6.317200992173961E+013 -6.317200992173969E+013  5.705199333713801E-012 -5.705199329501473E-012  3.989223162302474E+021  3.989223162302476E+021  4.024966793577712E-002  2.264799272689272E-020  1.436420223192695E-003
       152  1.520000000000000E+002 -1.097686645332824E+000  1.097686645332824E+000  0.000000000000000E+000  4.565513240486631E+020 -4.565513240486631E+020  5.667203385643029E+013 -5.667203385643036E+013  6.900593632549108E-012 -6.900593625431230E-012  3.989223162302474E+021  3.989223162302476E+021  4.029298530224046E-002 -3.235427532413245E-020  1.446540451371176E-003
       153  1.530000000000000E+002 -1.097500661205603E+000  1.097500661205603E+000  0.000000000000000E+000  4.565513240500200E+020 -4.565513240500200E+020  5.081524937203242E+013 -5.081524937203250E+013  8.291178930012061E-012 -8.291178919301274E-012  3.989223162302474E+021  3.989223162302476E+021  4.033608250180746E-002  3.558970285654570E-020  1.456667855820021E-003
       154  1.540000000000000E+002 -1.096918059158244E+000  1.096918059158244E+000  0.000000000000000E+000  4.565513240508343E+020 -4.565513240508343E+020  4.554046357951763E+013 -4.554046357951770E+013  9.888527336850814E-012 -9.888527321829875E-012  3.989223162302474E+021  3.989223162302476E+021  4.037895929897989E-002 -3.235427532413245E-021  1.466802421979494E-003
       155  1.550000000000000E+002 -1.095939510633333E+000  1.095939510633333E+000  0.000000000000000E+000  4.565513240510454E+020 -4.565513240510454E+020  4.079208008470797E+013 -4.079208008470805E+013  1.169554145629493E-011 -1.169554143624695E-011  3.989223162302474E+021  3.989223162302476E+021  4.042161545946387E-002  2.782467677875391E-019  1.476944135372451E-003
       156  1.560000000000000E+002 -1.094566113022709E+000  1.094566113022709E+000  0.000000000000000E+000  4.565513240507388E+020 -4.565513240507387E+020  3.651970117827659E+013 -3.651970117827666E+013  1.370116131880261E-011 -1.370116129304881E-011  3.989223162302474E+021  3.989223162302476E+021  4.046405075017120E-002  1.100045361020503E-019  1.487092981604790E-003
       157  1.570000000000000E+002 -1.092799387573877E+000  1.092799387573877E+000  0.000000000000000E+000  4.565513240500468E+020 -4.565513240500468E+020  3.267753800299418E+013 -3.267753800299424E+013  1.587291037428342E-011 -1.587291034222742E-011  3.989223162302474E+021  3.989223162302476E+021  4.050626493922067E-002 -5.176684051861192E-020  1.497248946365767E-003
       158  1.580000000000000E+002 -1.090641276544054E+000  1.090641276544054E+000  0.000000000000000E+000  4.565513240490150E+020 -4.565513240490151E+020  2.922401522787257E+013 -2.922401522787263E+013  1.814958952174112E-011 -1.814958948291822E-011  3.989223162302474E+021  3.989223162302476E+021  4.054825779593923E-002  3.235427532413245E-020  1.507412015428213E-003
       159  1.590000000000000E+002 -1.088937545022445E+000  1.088937545022445E+000  0.000000000000000E+000  4.565513240501600E+020 -4.565513240501600E+020  2.612385226545355E+013 -2.612385226545360E+013  2.044671638301130E-011 -2.044671633714023E-011  3.989223162302474E+021  3.989223162302476E+021  4.059002909086337E-002 -2.103027896068609E-019  1.517582174649048E-003
       160  1.600000000000000E+002 -1.088953558909774E+000  1.088953558909774E+000  0.000000000000000E+000  4.565513240515050E+020 -4.565513240515050E+020  2.334077821526882E+013 -2.334077821526887E+013  2.257985250921359E-011 -2.257985245624739E-011  3.989223162302474E+021  3.989223162302476E+021  4.063157859574025E-002 -1.617713766206623E-019  1.527759409969462E-003
       161  1.610000000000000E+002 -1.088576063655914E+000  1.088576063655914E+000  0.000000000000000E+000  4.565513240524730E+020 -4.565513240524730E+020  2.084312282137413E+013 -2.084312282137416E+013  2.429384086601176E-011 -2.429384080618387E-011  3.989223162302474E+021  3.989223162302476E+021  4.067290608352905E-002 -1.391233838937696E-019  1.537943707415117E-003
       162  1.620000000000000E+002 -1.087805508561179E+000  1.087805508561179E+000  0.000000000000000E+000  4.565513240529718E+020 -4.565513240529719E+020  1.860261704135248E+013 -1.860261704135251E+013  2.521489289379706E-011 -2.521489282765827E-011  3.989223162302474E+021  3.989223162302476E+021  4.071401132840215E-002 -3.461907459682173E-019  1.548135053096602E-003
       163  1.630000000000000E+002 -1.086642765859234E+000  1.086642765859234E+000  0.000000000000000E+000  4.565513240529388E+020 -4.565513240529388E+020  1.659367823726153E+013 -1.659367823726155E+013  3.619516133536930E-011 -3.619516126381158E-011  3.989223162302474E+021  3.989223162302476E+021  4.075489410574639E-002 -1.617713766206623E-019  1.558333433209615E-003
       164  1.640000000000000E+002 -1.085089129028366E+000  1.085089129028366E+000  0.000000000000000E+000  4.565513240524533E+020 -4.565513240524532E+020  1.479328468309986E+013 -1.479328468309987E+013  5.125356176275679E-011 -5.125356168702070E-011  3.989223162302474E+021  3.989223162302476E+021  4.079555419216429E-002  1.358879563613563E-019  1.568538834035085E-003
       165  1.650000000000000E+002 -1.083146310354576E+000  1.083146310354576E+000  0.000000000000000E+000  4.565513240515878E+020 -4.565513240515878E+020  1.318060797030466E+013 -1.318060797030467E+013  7.144981744664784E-011 -7.144981736831266E-011  3.989223162302474E+021  3.989223162302476E+021  4.083599136547526E-002  1.941256519447947E-019  1.578751241939594E-003
       166  1.660000000000000E+002 -1.080816437752986E+000  1.080816437752986E+000  0.000000000000000E+000  4.565513240520826E+020 -4.565513240520826E+020  1.173848871296273E+013 -1.173848871296274E+013  9.832232865928394E-011 -9.832232858024243E-011  3.989223162302474E+021  3.989223162302476E+021  4.087620540471683E-002  1.779485142827285E-019  1.588970643375544E-003
       167  1.670000000000000E+002 -1.080767678127363E+000  1.080767678127363E+000  0.000000000000000E+000  4.565513240536725E+020 -4.565513240536725E+020  1.044958078594877E+013 -1.044958078594877E+013  1.338217207448046E-010 -1.338217206672297E-010  3.989223162302474E+021  3.989223162302476E+021  4.091619609014585E-002  3.817804488247630E-019  1.599197024881189E-003
       168  1.680000000000000E+002 -1.080591995227348E+000  1.080591995227348E+000  0.000000000000000E+000  4.565513240545754E+020 -4.565513240545754E+020  9.296674077736445E+012 -9.296674077736441E+012  1.804094383377508E-010 -1.804094382640679E-010  3.989223162302474E+021  3.989223162302476E+021  4.095596320323969E-002 -8.735654337515762E-020  1.609430373081093E-003
       169  1.690000000000000E+002 -1.080026085522212E+000  1.080026085522212E+000  0.000000000000000E+000  4.565513240551825E+020 -4.565513240551825E+020  8.266231327636648E+012 -8.266231327636640E+012  2.411773225186528E-010 -2.411773224515401E-010  3.989223162302474E+021  3.989223162302476E+021  4.099550652669744E-002  2.005965070096212E-019  1.619670674686150E-003
       170  1.700000000000000E+002 -1.079070599783048E+000  1.079070599783048E+000  0.000000000000000E+000  4.565513240553222E+020 -4.565513240553222E+020  7.345514847099879E+012 -7.345514847099869E+012  3.199897831493774E-010 -3.199897830918275E-010  3.989223162302474E+021  3.989223162302476E+021  4.103482584444108E-002  2.944239054496053E-019  1.629917916493766E-003
       171  1.710000000000000E+002 -1.077726607383901E+000  1.077726607383901E+000  0.000000000000000E+000  4.565513240549777E+020 -4.565513240549777E+020  6.523176702622640E+012 -6.523176702622627E+012  4.216950402832883E-010 -4.216950402387752E-010  3.989223162302474E+021  3.989223162302476E+021  4.107392094161671E-002 -1.714776592179020E-019  1.640172085388068E-003
       172  1.720000000000000E+002 -1.075995594267227E+000  1.075995594267227E+000  0.000000000000000E+000  4.565513240542001E+020 -4.565513240542001E+020  5.789056516201278E+012 -5.789056516201264E+012  5.523846459279588E-010 -5.523846459007698E-010  3.989223162302474E+021  3.989223162302476E+021  4.111279160459563E-002  1.941256519447947E-020  1.650433168340113E-003
       173  1.730000000000000E+002 -1.073879460171073E+000  1.073879460171073E+000  0.000000000000000E+000  4.565513240539211E+020 -4.565513240539211E+020  5.134889964547418E+012 -5.134889964547401E+012  7.193329909851112E-010 -7.193329909809146E-010  3.989223162302474E+021  3.989223162302476E+021  4.115143762097561E-002  4.529598545378544E-020  1.660701152407819E-003
       174  1.740000000000000E+002 -1.072930095660595E+000  1.072930095660595E+000  0.000000000000000E+000  4.565513240558003E+020 -4.565513240558003E+020  4.553850794078337E+012 -4.553850794078321E+012  9.315853677190897E-010 -9.315853677458236E-010  3.989223162302474E+021  3.989223162302476E+021  4.118985877958198E-002  2.814821953199523E-019  1.670976024736312E-003
       175  1.750000000000000E+002 -1.072953131271467E+000  1.072953131271467E+000  0.000000000000000E+000  4.565513240570385E+020 -4.565513240570385E+020  4.035770603817573E+012 -4.035770603817558E+012  1.206911037533662E-009 -1.206911037602836E-009  3.989223162302474E+021  3.989223162302476E+021  4.122805487046882E-002 -9.382739843998412E-020  1.681257772558026E-003
       176  1.760000000000000E+002 -1.072588722214227E+000  1.072588722214227E+000  0.000000000000000E+000  4.565513240576894E+020 -4.565513240576894E+020  3.574050853289085E+012 -3.574050853289069E+012  1.615802562143462E-009 -1.615802562271969E-009  3.989223162302474E+021  3.989223162302476E+021  4.126602568492009E-002  2.135382171392742E-019  1.691546383192626E-003
       177  1.770000000000000E+002 -1.071837301312320E+000  1.071837301312320E+000  0.000000000000000E+000  4.565513240581690E+020 -4.565513240581690E+020  3.163079402394506E+012 -3.163079402394491E+012  2.145272910985678E-009 -2.145272911198215E-009  3.989223162302474E+021  3.989223162302476E+021  4.130377101545078E-002  2.394216373985801E-019  1.701841844047373E-003
       178  1.780000000000000E+002 -1.070699717319463E+000  1.070699717319463E+000  0.000000000000000E+000  4.565513240582040E+020 -4.565513240582040E+020  2.797168562833884E+012 -2.797168562833870E+012  2.827023908486033E-009 -2.827023908818195E-009  3.989223162302474E+021  3.989223162302476E+021  4.134129065580804E-002  1.164753911668768E-019  1.712144142617074E-003
       179  1.790000000000000E+002 -1.069177233281052E+000  1.069177233281052E+000  0.000000000000000E+000  4.565513240578548E+020 -4.565513240578549E+020  2.471518661396317E+012 -2.471518661396304E+012  3.700182243459945E-009 -3.700182243962046E-009  3.989223162302474E+021  3.989223162302476E+021  4.137858440097229E-002  2.103027896068609E-019  1.722453266484166E-003
       180  1.800000000000000E+002 -1.067271524160900E+000  1.067271524160900E+000  0.000000000000000E+000  4.565513240572101E+020 -4.565513240572101E+020  2.181858940447698E+012 -2.181858940447686E+012  4.812811049696569E-009 -4.812811050438167E-009  3.989223162302474E+021  3.989223162302476E+021  4.141565204715838E-002  9.706282597239736E-021  1.732769203318893E-003
       181  1.810000000000000E+002 -1.065428751808748E+000  1.065428751808748E+000  0.000000000000000E+000  4.565513240594846E+020 -4.565513240594846E+020  1.927496807770751E+012 -1.927496807770742E+012  6.223672504196348E-009 -6.223672505271389E-009  3.989223162302474E+021  3.989223162302476E+021  4.145249339181666E-002  1.617713766206623E-020  1.743091940879284E-003
       182  1.820000000000000E+002 -1.065647603259641E+000  1.065647603259641E+000  0.000000000000000E+000  4.565513240610132E+020 -4.565513240610132E+020  1.701267358852191E+012 -1.701267358852182E+012  8.004250770273768E-009 -8.004250771806132E-009  3.989223162302474E+021  3.989223162302476E+021  4.148910823363412E-002  1.617713766206623E-019  1.753421467011230E-003
       183  1.830000000000000E+002 -1.065481743822048E+000  1.065481743822048E+000  0.000000000000000E+000  4.565513240618872E+020 -4.565513240618873E+020  1.500130220862469E+012 -1.500130220862462E+012  1.024133032189782E-008 -1.024133032404692E-008  3.989223162302474E+021  3.989223162302476E+021  4.152549637253546E-002 -4.529598545378544E-020  1.763757769648644E-003
       184  1.840000000000000E+002 -1.064931391715096E+000  1.064931391715096E+000  0.000000000000000E+000  4.565513240622276E+020 -4.565513240622276E+020  1.321406006940591E+012 -1.321406006940586E+012  1.303969205553215E-008 -1.303969205849804E-008  3.989223162302474E+021  3.989223162302476E+021  4.156165760968422E-002  3.882513038895894E-020  1.774100836813456E-003
       185  1.850000000000000E+002 -1.063997178384144E+000  1.063997178384144E+000  0.000000000000000E+000  4.565513240623711E+020 -4.565513240623712E+020  1.162931337173393E+012 -1.162931337173388E+012  1.652385205617186E-008 -1.652385206019908E-008  3.989223162302474E+021  3.989223162302476E+021  4.159759174748382E-002 -7.765026077791789E-020  1.784450656615563E-003
       186  1.860000000000000E+002 -1.062680147251945E+000  1.062680147251945E+000  0.000000000000000E+000  4.565513240620220E+020 -4.565513240620220E+020  1.022179819752074E+012 -1.022179819752072E+012  2.084264297824587E-008 -2.084264298362493E-008  3.989223162302474E+021  3.989223162302476E+021  4.163329858957870E-002  1.035336810372238E-019  1.794807217253079E-003
       187  1.870000000000000E+002 -1.060981751738974E+000  1.060981751738974E+000  0.000000000000000E+000  4.565513240612586E+020 -4.565513240612586E+020  8.972435131106252E+011 -8.972435131106238E+011  2.621181402445450E-008 -2.621181403151976E-008  3.989223162302474E+021  3.989223162302476E+021  4.166877794085532E-002  6.794397818067816E-020  1.805170507012194E-003
       188  1.880000000000000E+002 -1.058903852558255E+000  1.058903852558255E+000  0.000000000000000E+000  4.565513240626875E+020 -4.565513240626875E+020  7.889629306940746E+011 -7.889629306940743E+011  3.306886137765930E-008 -3.306886138678152E-008  3.989223162302474E+021  3.989223162302476E+021  4.170402960744329E-002 -2.911884779171921E-020  1.815540514267263E-003
       189  1.890000000000000E+002 -1.058664340902863E+000  1.058664340902863E+000  0.000000000000000E+000  4.565513240646622E+020 -4.565513240646622E+020  6.934373020479985E+011 -6.934373020479993E+011  4.153164554605380E-008 -4.153164555762521E-008  3.989223162302474E+021  3.989223162302476E+021  4.173905339671639E-002  8.735654337515762E-020  1.825917227480861E-003
       190  1.900000000000000E+002 -1.058694264973230E+000  1.058694264973230E+000  0.000000000000000E+000  4.565513240661152E+020 -4.565513240661152E+020  6.085667968391097E+011 -6.085667968391115E+011  5.192992086436980E-008 -5.192992087877947E-008  3.989223162302474E+021  3.989223162302476E+021  4.177384911729365E-002 -1.358879563613563E-019  1.836300635203802E-003
       191  1.910000000000000E+002 -1.058342172764442E+000  1.058342172764442E+000  0.000000000000000E+000  4.565513240670314E+020 -4.565513240670314E+020  5.331713092362470E+011 -5.331713092362495E+011  6.464918887377084E-008 -6.464918889136774E-008  3.989223162302474E+021  3.989223162302476E+021  4.180841657904034E-002  4.853141298619868E-020  1.846690726075086E-003
       192  1.920000000000000E+002 -1.057608481561912E+000  1.057608481561912E+000  0.000000000000000E+000  4.565513240675798E+020 -4.565513240675798E+020  4.662914840740179E+011 -4.662914840740211E+011  8.013679194000446E-008 -8.013679196104507E-008  3.989223162302474E+021  3.989223162302476E+021  4.184275559306910E-002 -3.203073257089113E-019  1.857087488822021E-003
       193  1.930000000000000E+002 -1.056494018276494E+000  1.056494018276494E+000  0.000000000000000E+000  4.565513240679874E+020 -4.565513240679874E+020  4.071528589621057E+011 -4.071528589621093E+011  9.890754931369334E-008 -9.890754933827111E-008  3.989223162302474E+021  3.989223162302476E+021  4.187686597174092E-002 -1.164753911668768E-019  1.867490912260139E-003
       194  1.940000000000000E+002 -1.055000017852658E+000  1.055000017852658E+000  0.000000000000000E+000  4.565513240680137E+020 -4.565513240680136E+020  3.546274379696481E+011 -3.546274379696522E+011  1.215486090424134E-007 -1.215486090703671E-007  3.989223162302474E+021  3.989223162302476E+021  4.191074752866612E-002 -2.458924924634066E-019  1.877900985293226E-003
       195  1.950000000000000E+002 -1.053128120954230E+000  1.053128120954230E+000  0.000000000000000E+000  4.565513240696622E+020 -4.565513240696624E+020  3.099356184176229E+011 -3.099356184176270E+011  1.487257793736243E-007 -1.487257794044228E-007  3.989223162302474E+021  3.989223162302476E+021  4.194440007870544E-002 -1.941256519447947E-020  1.888317696913329E-003
       196  1.960000000000000E+002 -1.051993021318868E+000  1.051993021318868E+000  0.000000000000000E+000  4.565513240721064E+020 -4.565513240721063E+020  2.715602743493065E+011 -2.715602743493109E+011  1.811754040918247E-007 -1.811754041244261E-007  3.989223162302474E+021  3.989223162302476E+021  4.197782343797105E-002 -3.461907459682173E-019  1.898741036200740E-003
       197  1.970000000000000E+002 -1.052216139632686E+000  1.052216139632686E+000  0.000000000000000E+000  4.565513240738102E+020 -4.565513240738102E+020  2.373604766877923E+011 -2.373604766877966E+011  2.197086734498125E-007 -2.197086734824975E-007  3.989223162302474E+021  3.989223162302476E+021  4.201101742382750E-002 -1.617713766206623E-020  1.909170992323998E-003
       198  1.980000000000000E+002 -1.052059677370570E+000  1.052059677370570E+000  0.000000000000000E+000  4.565513240748375E+020 -4.565513240748375E+020  2.068721116141682E+011 -2.068721116141726E+011  2.652005312616634E-007 -2.652005312918437E-007  3.989223162302474E+021  3.989223162302476E+021  4.204398185489278E-002 -4.206055792137219E-020  1.919607554539922E-003
       199  1.990000000000000E+002 -1.051523840650553E+000  1.051523840650553E+000  0.000000000000000E+000  4.565513240752324E+020 -4.565513240752325E+020  1.796822259385776E+011 -1.796822259385818E+011  3.194093265569032E-007 -3.194093265809072E-007  3.989223162302474E+021  3.989223162302476E+021  4.207671655103922E-002 -4.529598545378544E-020  1.930050712193433E-003
       200  2.000000000000000E+002 -1.050609242826385E+000  1.050609242826385E+000  0.000000000000000E+000  4.565513240751705E+020 -4.565513240751705E+020  1.555752914579540E+011 -1.555752914579579E+011  3.830177165508746E-007 -3.830177165637191E-007  3.989223162302474E+021  3.989223162302476E+021  4.210922133339463E-002 -2.264799272689272E-020  1.940500454717730E-003
       201  2.010000000000000E+002 -1.049316903278014E+000  1.049316903278014E+000  0.000000000000000E+000  4.565513240746940E+020 -4.565513240746940E+020  1.342635107131461E+011 -1.342635107131498E+011  4.569737927638099E-007 -4.569737927589646E-007  3.989223162302474E+021  3.989223162302476E+021  4.214149602434308E-002  8.412111584274438E-020  1.950956771634202E-003
       202  2.020000000000000E+002 -1.047648245482931E+000  1.047648245482931E+000  0.000000000000000E+000  4.565513240751291E+020 -4.565513240751292E+020  1.164178142059667E+011 -1.164178142059700E+011  5.423102570484858E-007 -5.423102570176477E-007  3.989223162302474E+021  3.989223162302476E+021  4.217354044752604E-002 -4.335472893433749E-019  1.961419652552317E-003
       203  2.030000000000000E+002 -1.045624022731441E+000  1.045624022731441E+000  0.000000000000000E+000  4.565513240785403E+020 -4.565513240785403E+020  1.025908338290104E+011 -1.025908338290134E+011  6.399474595031924E-007 -6.399474594360891E-007  3.989223162302474E+021  3.989223162302476E+021  4.220535442784327E-002 -2.361862098661669E-019  1.971889087169689E-003
       204  2.040000000000000E+002 -1.046037915474744E+000  1.046037915474744E+000  0.000000000000000E+000  4.565513240813203E+020 -4.565513240813204E+020  9.012094192783836E+010 -9.012094192784099E+010  7.505908120244665E-007 -7.505908119087135E-007  3.989223162302474E+021  3.989223162302476E+021  4.223693779145373E-002 -1.941256519447947E-019  1.982365065272037E-003
       205  2.050000000000000E+002 -1.046074624634815E+000  1.046074624634815E+000  0.000000000000000E+000  4.565513240835341E+020 -4.565513240835341E+020  7.884746256507574E+010 -7.884746256507796E+010  8.745939588650613E-007 -8.745939586861091E-007  3.989223162302474E+021  3.989223162302476E+021  4.226829036577665E-002 -2.264799272689272E-019  1.992847576733093E-003
       206  2.060000000000000E+002 -1.045734148006121E+000  1.045734148006121E+000  0.000000000000000E+000  4.565513240852492E+020 -4.565513240852492E+020  6.864535311959320E+010 -6.864535311959506E+010  1.011774324828626E-006 -1.011774324569835E-006  3.989223162302474E+021  3.989223162302476E+021  4.229941197949236E-002 -6.794397818067816E-020  2.003336611514673E-003
       207  2.070000000000000E+002 -1.045016888191253E+000  1.045016888191253E+000  0.000000000000000E+000  4.565513240865185E+020 -4.565513240865184E+020  5.940562145526791E+010 -5.940562145526939E+010  1.161148693468415E-006 -1.161148693111305E-006  3.989223162302474E+021  3.989223162302476E+021  4.233030246254328E-002 -5.176684051861192E-020  2.013832159666521E-003
       208  2.080000000000000E+002 -1.043923651768364E+000  1.043923651768364E+000  0.000000000000000E+000  4.565513240875819E+020 -4.565513240875818E+020  5.123757687721110E+010 -5.123757687721223E+010  1.320630350092833E-006 -1.320630349617571E-006  3.989223162302474E+021  3.989223162302476E+021  4.236096164613486E-002 -3.461907459682173E-019  2.024334211326328E-003
       209  2.090000000000000E+002 -1.042455647743009E+000  1.042455647743009E+000  0.000000000000000E+000  4.565513240887962E+020 -4.565513240887962E+020  4.439517128833707E+010 -4.439517128833786E+010  1.486634800976153E-006 -1.486634800362328E-006  3.989223162302474E+021  3.989223162302476E+021  4.239138936273645E-002 -6.470855064826490E-020  2.034842756719671E-003
       210  2.100000000000000E+002 -1.040614485288602E+000  1.040614485288602E+000  0.000000000000000E+000  4.565513240923667E+020 -4.565513240923667E+020  4.100990549893259E+010 -4.100990549893307E+010  1.656552103511203E-006 -1.656552102738973E-006  3.989223162302474E+021  3.989223162302476E+021  4.242158544608229E-002 -2.232444997365139E-019  2.045357786160084E-003
