      STEP                   TIME                  DTIME          DTIME_ADV_STB         DTIME_ADV_USED         DTIME_DIFF_STB        N_DIFF_PER_STEP          N_DIFF_CYCLES 
         0  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  1.822487035580902E-004               0               0
         1  1.113354396776834E+002  8.760000000000000E+003  0.000000000000000E+000  0.000000000000000E+000  1.822487035580902E-004            1915              79
         1  2.226708793553668E+002  8.760000000000000E+003  0.000000000000000E+000  0.000000000000000E+000  1.822487035580902E-004            1915              78
         1  3.340063190330503E+002  8.760000000000000E+003  0.000000000000000E+000  0.000000000000000E+000  1.822487035580902E-004            1915              77
         1  1.167079006171681E+003  8.760000000000000E+003  0.000000000000000E+000  0.000000000000000E+000  1.822487035580902E-004            5237              11
         1  2.114571424129008E+003  8.760000000000000E+003  0.000000000000000E+000  0.000000000000000E+000  1.822487035580902E-004            5585               9
         1  3.288812038746482E+003  8.760000000000000E+003  0.000000000000000E+000  0.000000000000000E+000  1.822487035580902E-004            6217               6
         1  8.760000000000000E+003  8.760000000000000E+003  0.000000000000000E+000  0.000000000000000E+000  1.822487035580902E-004           13421               1
         1  8.760000000000000E+003  8.760000000000000E+003  0.000000000000000E+000  0.000000000000000E+000  1.822487035580902E-004           13421               7
