      STEP                   TIME                 BR_MIN                 BR_MAX             BR_ABS_MIN          FLUX_POSITIVE          FLUX_NEGATIVE    NPOLE_FLUX_POSITIVE    NPOLE_FLUX_NEGATIVE    SPOLE_FLUX_POSITIVE    SPOLE_FLUX_NEGATIVE             NPOLE_AREA             SPOLE_AREA              EQ_DIPOLE              AX_DIPOLE   VALIDATION_ERR_HHabs 
       166  1.660000000000000E+002 -1.069916191053898E+000  1.071666612495485E+000  0.000000000000000E+000  4.565520842356982E+020 -4.565520842356983E+020  1.173850665134652E+013 -1.173850665134649E+013  9.832260060854555E-011 -9.832260040496045E-011  3.989223162302474E+021  3.989223162302476E+021  4.087617550592959E-002 -4.400181444082014E-019  5.414074140302904E-001
       167  1.670000000000000E+002 -1.071613008162868E+000  1.069499692087319E+000  0.000000000000000E+000  4.565521128990312E+020 -4.565521128990312E+020  1.044959737355128E+013 -1.044959737355125E+013  1.338220812636746E-010 -1.338220810349741E-010  3.989223162302474E+021  3.989223162302476E+021  4.091616598180473E-002 -1.553005215558358E-019  5.741316703932335E-001
       168  1.680000000000000E+002 -1.068934119108274E+000  1.071405974960111E+000  0.000000000000000E+000  4.565521423229813E+020 -4.565521423229813E+020  9.296689709496537E+012 -9.296689709496512E+012  1.804099209595951E-010 -1.804099207094826E-010  3.989223162302474E+021  3.989223162302476E+021  4.095593288515761E-002 -3.106010431116715E-019  5.464219263470723E-001
       169  1.690000000000000E+002 -1.070787570019961E+000  1.068347344208054E+000  0.000000000000000E+000  4.565521725181982E+020 -4.565521725181982E+020  8.266245479881806E+012 -8.266245479881783E+012  2.411779733811588E-010 -2.411779731162499E-010  3.989223162302474E+021  3.989223162302476E+021  4.099547599869047E-002 -3.623678836302835E-019  5.138791829517545E-001
       170  1.700000000000000E+002 -1.067679656862409E+000  1.069758558204116E+000  0.000000000000000E+000  4.565522034799152E+020 -4.565522034799152E+020  7.345527872663322E+012 -7.345527872663298E+012  3.199906655740576E-010 -3.199906653047180E-010  3.989223162302474E+021  3.989223162302476E+021  4.103479510632839E-002 -3.106010431116715E-019  4.817170419476859E-001
       171  1.710000000000000E+002 -1.068320173623944E+000  1.066602547770419E+000  0.000000000000000E+000  4.565522352230045E+020 -4.565522352230045E+020  6.523188710393634E+012 -6.523188710393611E+012  4.216980186045938E-010 -4.216980183459188E-010  3.989223162302474E+021  3.989223162302476E+021  4.107388999322058E-002 -5.176684051861192E-020  4.500994500580071E-001
       172  1.720000000000000E+002 -1.065117304495919E+000  1.066474117136896E+000  0.000000000000000E+000  4.565522677848346E+020 -4.565522677848346E+020  5.789067749179957E+012 -5.789067749179937E+012  5.523862604362263E-010 -5.523862602091717E-010  3.989223162302474E+021  3.989223162302476E+021  4.111276044574151E-002 -3.623678836302835E-019  4.191706573329808E-001
       173  1.730000000000000E+002 -1.064222552962755E+000  1.063225679856308E+000  0.000000000000000E+000  4.565523011909003E+020 -4.565523011909003E+020  5.134900110829295E+012 -5.134900110829275E+012  7.193351364332529E-010 -7.193351362659180E-010  3.989223162302474E+021  3.989223162302476E+021  4.115140625149204E-002  5.176684051861192E-020  3.890563986100608E-001
       174  1.740000000000000E+002 -1.062469139399473E+000  1.063104449293387E+000  0.000000000000000E+000  4.565523354349913E+020 -4.565523354349913E+020  4.553860106172021E+012 -4.553860106172005E+012  9.315882294936479E-010 -9.315882294227074E-010  3.989223162302474E+021  3.989223162302476E+021  4.118982719930065E-002 -1.035336810372238E-019  3.598653921624609E-001
       175  1.750000000000000E+002 -1.062924333056707E+000  1.062645772122537E+000  0.000000000000000E+000  4.565523705136284E+020 -4.565523705136284E+020  4.035779175710766E+012 -4.035779175710752E+012  1.208154644831512E-009 -1.208154644903785E-009  3.989223162302474E+021  3.989223162302476E+021  4.122802307922454E-002 -3.106010431116715E-019  3.316909270337909E-001
       176  1.760000000000000E+002 -1.062414326472314E+000  1.062336301685508E+000  0.000000000000000E+000  4.565524064613419E+020 -4.565524064613419E+020  3.574060004304458E+012 -3.574060004304445E+012  1.615814526172435E-009 -1.615814526446554E-009  3.989223162302474E+021  3.989223162302476E+021  4.126599368255082E-002 -5.435518254454252E-019  3.046123689840561E-001
       177  1.770000000000000E+002 -1.061341084329986E+000  1.061775122281734E+000  0.000000000000000E+000  4.565524433216148E+020 -4.565524433216148E+020  3.163086582168002E+012 -3.163086582167993E+012  2.145281061295401E-009 -2.145281061843539E-009  3.989223162302474E+021  3.989223162302476E+021  4.130373880179762E-002 -1.035336810372238E-019  2.786964720194195E-001
       178  1.780000000000000E+002 -1.060728945803266E+000  1.059939875199660E+000  0.000000000000000E+000  4.565524811020156E+020 -4.565524811020158E+020  2.797175134452773E+012 -2.797175134452765E+012  2.827034120813539E-009 -2.827034121723094E-009  3.989223162302474E+021  3.989223162302476E+021  4.134125823071522E-002 -5.823769558343842E-019  2.539984339753283E-001
       179  1.790000000000000E+002 -1.058134331139234E+000  1.059277048058350E+000  0.000000000000000E+000  4.565525197829447E+020 -4.565525197829447E+020  2.471524764085043E+012 -2.471524764085036E+012  3.700195646758522E-009 -3.700195648133658E-009  3.989223162302474E+021  3.989223162302476E+021  4.137855176428720E-002 -2.976593329820186E-019  2.305626784573807E-001
       180  1.800000000000000E+002 -1.057421142308912E+000  1.055926568332721E+000  0.000000000000000E+000  4.565525593769351E+020 -4.565525593769351E+020  2.181868766656597E+012 -2.181868766656594E+012  4.812828784096516E-009 -4.812828786059369E-009  3.989223162302474E+021  3.989223162302476E+021  4.141561919873154E-002 -1.294171012965298E-020  2.084233807868368E-001
       181  1.810000000000000E+002 -1.053757596339516E+000  1.055606571843493E+000  0.000000000000000E+000  4.565525999398493E+020 -4.565525999398493E+020  1.927501804201697E+012 -1.927501804201695E+012  6.223695862488127E-009 -6.223695865179442E-009  3.989223162302474E+021  3.989223162302476E+021  4.145246033150175E-002 -3.882513038895894E-020  1.876047823036755E-001
       182  1.820000000000000E+002 -1.055806808193899E+000  1.053604626375389E+000  0.000000000000000E+000  4.565526415098220E+020 -4.565526415098219E+020  1.701271914140246E+012 -1.701271914140246E+012  8.004281444477403E-009 -8.004281448056282E-009  3.989223162302474E+021  3.989223162302476E+021  4.148907496128799E-002 -3.106010431116715E-019  1.681213556240829E-001
       183  1.830000000000000E+002 -1.053047512963227E+000  1.055601812088938E+000  0.000000000000000E+000  4.565526840735694E+020 -4.565526840735693E+020  1.500134377169789E+012 -1.500134377169790E+012  1.024137659980852E-008 -1.024137660445088E-008  3.989223162302474E+021  3.989223162302476E+021  4.152546288801811E-002 -3.106010431116715E-019  1.499778935693877E-001
       184  1.840000000000000E+002 -1.054991872573031E+000  1.052720544460669E+000  0.000000000000000E+000  4.565527276071408E+020 -4.565527276071408E+020  1.321409784788487E+012 -1.321409784788490E+012  1.303974456012308E-008 -1.303974456601828E-008  3.989223162302474E+021  3.989223162302476E+021  4.156162391285878E-002 -3.494261735006305E-019  1.331695969781492E-001
       185  1.850000000000000E+002 -1.052061234498173E+000  1.053977741585384E+000  0.000000000000000E+000  4.565527721385742E+020 -4.565527721385742E+020  1.162934778187620E+012 -1.162934778187625E+012  1.652392034676985E-008 -1.652392035411483E-008  3.989223162302474E+021  3.989223162302476E+021  4.159755783821661E-002 -2.329507823337537E-019  1.176822322121929E-001
       186  1.860000000000000E+002 -1.052560632377347E+000  1.050998851398046E+000  0.000000000000000E+000  4.565528177353192E+020 -4.565528177353192E+020  1.022183002203273E+012 -1.022183002203279E+012  2.084273153663321E-008 -2.084273154562337E-008  3.989223162302474E+021  3.989223162302476E+021  4.163326446773920E-002 -3.235427532413245E-020  1.034924189039768E-001
       187  1.870000000000000E+002 -1.049534661870074E+000  1.050742217059009E+000  0.000000000000000E+000  4.565528644338583E+020 -4.565528644338583E+020  8.972505845193170E+011 -8.972505845193234E+011  2.621613148772458E-008 -2.621613149854045E-008  3.989223162302474E+021  3.989223162302476E+021  4.166874360631616E-002 -2.653050576578861E-019  9.056809371148525E-002
       188  1.880000000000000E+002 -1.048524623282057E+000  1.047670390068536E+000  0.000000000000000E+000  4.565529122084994E+020 -4.565529122084994E+020  7.889654872371947E+011 -7.889654872372019E+011  3.306904328015721E-008 -3.306904329294584E-008  3.989223162302474E+021  3.989223162302476E+021  4.170399506008027E-002 -2.070673620744477E-019  7.886917810833771E-002
       189  1.890000000000000E+002 -1.047605688703261E+000  1.048104888257742E+000  0.000000000000000E+000  4.565529610254325E+020 -4.565529610254326E+020  6.934396191278264E+011 -6.934396191278341E+011  4.153184286541086E-008 -4.153184288026075E-008  3.989223162302474E+021  3.989223162302476E+021  4.173901863640851E-002 -7.765026077791789E-020  6.834845909444207E-002
       190  1.900000000000000E+002 -1.047926688238923E+000  1.047778153497016E+000  0.000000000000000E+000  4.565530109240705E+020 -4.565530109240706E+020  6.085688954245820E+011 -6.085688954245901E+011  5.193016990936981E-008 -5.193016992627805E-008  3.989223162302474E+021  3.989223162302476E+021  4.177381414392303E-002 -1.682422316854888E-019  5.895267235216690E-002
       191  1.910000000000000E+002 -1.047548608379448E+000  1.047346685038541E+000  0.000000000000000E+000  4.565530619874836E+020 -4.565530619874836E+020  5.331732220377378E+011 -5.331732220377458E+011  6.464950543172398E-008 -6.464950545055422E-008  3.989223162302474E+021  3.989223162302476E+021  4.180838139249232E-002 -2.976593329820186E-019  5.062375810349275E-002
       192  1.920000000000000E+002 -1.046365595554439E+000  1.046917368364426E+000  0.000000000000000E+000  4.565531142538134E+020 -4.565531142538135E+020  4.662932049622905E+011 -4.662932049622986E+011  8.013719351021191E-008 -8.013719353064196E-008  3.989223162302474E+021  3.989223162302476E+021  4.184272019323219E-002 -2.070673620744477E-019  4.330023950370818E-002
       193  1.930000000000000E+002 -1.045885207341914E+000  1.044984594177602E+000  0.000000000000000E+000  4.565531676795529E+020 -4.565531676795529E+020  4.071544504342386E+011 -4.071544504342465E+011  9.890805707106356E-008 -9.890805709252133E-008  3.989223162302474E+021  3.989223162302476E+021  4.187683035850678E-002 -5.823769558343841E-020  3.691864826626399E-002
       194  1.940000000000000E+002 -1.043205310415835E+000  1.044453356460029E+000  0.000000000000000E+000  4.565532222186253E+020 -4.565532222186253E+020  3.546301907288312E+011 -3.546301907288387E+011  1.215493811300433E-007 -1.215493811516302E-007  3.989223162302474E+021  3.989223162302476E+021  4.191071170192963E-002 -2.005965070096212E-019  3.141488598068052E-002
       195  1.950000000000000E+002 -1.042623501644822E+000  1.041029825661308E+000  0.000000000000000E+000  4.565532779178348E+020 -4.565532779178350E+020  3.099368648433034E+011 -3.099368648433105E+011  1.487265810172914E-007 -1.487265810376930E-007  3.989223162302474E+021  3.989223162302476E+021  4.194436403836465E-002 -1.083868223358437E-019  2.672535451229582E-002
       196  1.960000000000000E+002 -1.039559262352136E+000  1.041502626630245E+000  0.000000000000000E+000  4.565533348772411E+020 -4.565533348772411E+020  2.715613964582196E+011 -2.715613964582261E+011  1.811764037141176E-007 -1.811764037315016E-007  3.989223162302474E+021  3.989223162302476E+021  4.197778718392720E-002 -3.882513038895894E-020  2.278761348018245E-002
       197  1.970000000000000E+002 -1.041698889231507E+000  1.039408100292323E+000  0.000000000000000E+000  4.565533931476464E+020 -4.565533931476463E+020  2.373614870256342E+011 -2.373614870256403E+011  2.197099150262443E-007 -2.197099150381475E-007  3.989223162302474E+021  3.989223162302476E+021  4.201098095598500E-002 -1.876547968799682E-019  1.954025375789829E-002
       198  1.980000000000000E+002 -1.039036606707867E+000  1.041495690136594E+000  0.000000000000000E+000  4.565534526778391E+020 -4.565534526778391E+020  2.068730228508667E+011 -2.068730228508721E+011  2.652020661649170E-007 -2.652020661681236E-007  3.989223162302474E+021  3.989223162302476E+021  4.204394517315924E-002 -5.176684051861192E-020  1.692170770200021E-002
       199  1.990000000000000E+002 -1.040893313840124E+000  1.038782907465148E+000  0.000000000000000E+000  4.565535133941906E+020 -4.565535133941906E+020  1.796830827653832E+011 -1.796830827653880E+011  3.194116514711489E-007 -3.194116514615646E-007  3.989223162302474E+021  3.989223162302476E+021  4.207667965532547E-002 -2.523633475282331E-019  1.486803204673189E-002
       200  2.000000000000000E+002 -1.038131031182705E+000  1.039892500537934E+000  0.000000000000000E+000  4.565535753290784E+020 -4.565535753290785E+020  1.555760604986945E+011 -1.555760604986985E+011  3.830200818034880E-007 -3.830200817760170E-007  3.989223162302474E+021  3.989223162302476E+021  4.210918422361465E-002 -3.494261735006305E-019  1.331043883360856E-002
       201  2.010000000000000E+002 -1.038494444575477E+000  1.037081772808911E+000  0.000000000000000E+000  4.565536385994473E+020 -4.565536385994473E+020  1.342646970040070E+011 -1.342646970040104E+011  4.569766499220746E-007 -4.569766498705088E-007  3.989223162302474E+021  3.989223162302476E+021  4.214145870041408E-002  2.588342025930596E-020  1.217421740724944E-002
       202  2.020000000000000E+002 -1.035636380198845E+000  1.036700792040426E+000  0.000000000000000E+000  4.565537032973860E+020 -4.565537032973860E+020  1.164184277308972E+011 -1.164184277308999E+011  5.423137175842707E-007 -5.423137175012021E-007  3.989223162302474E+021  3.989223162302476E+021  4.217350290936841E-002  1.811839418151417E-019  1.138071081081884E-002
       203  2.030000000000000E+002 -1.034533840184535E+000  1.033821015097962E+000  0.000000000000000E+000  4.565537693799368E+020 -4.565537693799367E+020  1.025913577444736E+011 -1.025913577444756E+011  6.399516258636674E-007 -6.399516257404418E-007  3.989223162302474E+021  3.989223162302476E+021  4.220531667538060E-002  6.470855064826491E-021  1.085243173762753E-002
       204  2.040000000000000E+002 -1.034386136322560E+000  1.034753932856864E+000  0.000000000000000E+000  4.565538367361037E+020 -4.565538367361038E+020  9.012141603850655E+010 -9.012141603850801E+010  7.505958005224377E-007 -7.505958003491679E-007  3.989223162302474E+021  3.989223162302476E+021  4.223689982461284E-002 -1.164753911668768E-019  1.051924230559203E-002
       205  2.050000000000000E+002 -1.034577438540851E+000  1.034554817295527E+000  0.000000000000000E+000  4.565539053536919E+020 -4.565539053536919E+020  7.884789284286397E+010 -7.884789284286488E+010  8.746000031426784E-007 -8.746000029083415E-007  3.989223162302474E+021  3.989223162302476E+021  4.226825218448751E-002 -1.553005215558358E-019  1.032289407736406E-002
       206  2.060000000000000E+002 -1.034326915807654E+000  1.034004610833920E+000  0.000000000000000E+000  4.565539753491762E+020 -4.565539753491762E+020  6.864575063021851E+010 -6.864575063021891E+010  1.011781315127214E-006 -1.011781314819863E-006  3.989223162302474E+021  3.989223162302476E+021  4.229937358368821E-002 -5.500226805102517E-020  1.021859382942752E-002
       207  2.070000000000000E+002 -1.033036155495261E+000  1.033702742469222E+000  0.000000000000000E+000  4.565540468687939E+020 -4.565540468687940E+020  5.940608784548920E+010 -5.940608784548914E+010  1.161156857978440E-006 -1.161156857585561E-006  3.989223162302474E+021  3.989223162302476E+021  4.233026385216054E-002  4.206055792137219E-020  1.017402057125417E-002
       208  2.080000000000000E+002 -1.032683059974789E+000  1.031673228961894E+000  0.000000000000000E+000  4.565541199191403E+020 -4.565541199191405E+020  5.123819208084528E+010 -5.123819208084480E+010  1.320639833252998E-006 -1.320639832762049E-006  3.989223162302474E+021  3.989223162302476E+021  4.236092282111315E-002 -3.494261735006305E-019  1.016700970866688E-002
       209  2.090000000000000E+002 -1.029917436016126E+000  1.031269081515184E+000  0.000000000000000E+000  4.565541943673137E+020 -4.565541943673137E+020  4.439549151032186E+010 -4.439549151032106E+010  1.486774542149743E-006 -1.486774541548918E-006  3.989223162302474E+021  3.989223162302476E+021  4.239135032301862E-002  6.470855064826491E-021  1.018296719484002E-002
       210  2.100000000000000E+002 -1.029462468341408E+000  1.027770826611008E+000  0.000000000000000E+000  4.565542701215664E+020 -4.565542701215665E+020  4.101018069162288E+010 -4.101018069162177E+010  1.656565427383192E-006 -1.656565426662458E-006  3.989223162302474E+021  3.989223162302476E+021  4.242154619161438E-002 -1.164753911668768E-019  1.021260047095860E-002
       211  2.110000000000000E+002 -1.026961293884702E+000  1.028998580997377E+000  0.000000000000000E+000  4.565543472566320E+020 -4.565543472566320E+020  3.778737325271763E+010 -3.778737325271631E+010  1.820317640178667E-006 -1.820317639331098E-006  3.989223162302474E+021  3.989223162302476E+021  4.245151026190361E-002 -3.106010431116715E-019  1.025016249346184E-002
       212  2.120000000000000E+002 -1.029191264501021E+000  1.026811758883779E+000  0.000000000000000E+000  4.565544259504565E+020 -4.565544259504565E+020  3.470384921995187E+010 -3.470384921995038E+010  1.966378462151232E-006 -1.966378461174709E-006  3.989223162302474E+021  3.989223162302476E+021  4.248124237015617E-002  9.059197090757087E-020  1.029219347150011E-002
       213  2.130000000000000E+002 -1.026689604073844E+000  1.028989633819048E+000  0.000000000000000E+000  4.565545063204037E+020 -4.565545063204036E+020  3.172772248338011E+010 -3.172772248337850E+010  2.078704339312661E-006 -2.078704338211956E-006  3.989223162302474E+021  3.989223162302476E+021  4.251074235390945E-002 -3.688387386951100E-019  1.033666504979554E-002
       214  2.140000000000000E+002 -1.028393969272732E+000  1.026437362448485E+000  0.000000000000000E+000  4.565545882745331E+020 -4.565545882745331E+020  2.885773370791152E+010 -2.885773370790984E+010  2.135447290128014E-006 -2.135447288917288E-006  3.989223162302474E+021  3.989223162302476E+021  4.254001005196929E-002  1.811839418151417E-019  1.038242035780322E-002
       215  2.150000000000000E+002 -1.025792026713353E+000  1.027405000420939E+000  0.000000000000000E+000  4.565546716277690E+020 -4.565546716277690E+020  2.609552566083777E+010 -2.609552566083607E+010  2.151697113326939E-006 -2.151697112032677E-006  3.989223162302474E+021  3.989223162302476E+021  4.256904530441085E-002 -8.412111584274438E-020  1.042881906848368E-002
       216  2.160000000000000E+002 -1.026023904537019E+000  1.024754381205830E+000  0.000000000000000E+000  4.565547563415016E+020 -4.565547563415015E+020  2.372398755781050E+010 -2.372398755780882E+010  2.926813723123956E-006 -2.926813721788331E-006  3.989223162302474E+021  3.989223162302476E+021  4.259784795257950E-002 -1.747130867503152E-019  1.047551868614401E-002
       217  2.170000000000000E+002 -1.023325656805220E+000  1.024252304243448E+000  0.000000000000000E+000  4.565548425757720E+020 -4.565548425757721E+020  2.448215787632987E+010 -2.448215787632824E+010  3.973603790757543E-006 -3.973603789442172E-006  3.989223162302474E+021  3.989223162302476E+021  4.262641783909164E-002  3.235427532413245E-021  1.052234339897535E-002
       218  2.180000000000000E+002 -1.022743721677332E+000  1.022163117918049E+000  0.000000000000000E+000  4.565549305408903E+020 -4.565549305408903E+020  2.515607977927097E+010 -2.515607977926942E+010  5.310718697474876E-006 -5.310718696264915E-006  3.989223162302474E+021  3.989223162302476E+021  4.265475480783562E-002 -6.147312311585166E-020  1.056920759560135E-002
       219  2.190000000000000E+002 -1.022719993055641E+000  1.022960451882426E+000  0.000000000000000E+000  4.565550203023171E+020 -4.565550203023171E+020  2.550084676354900E+010 -2.550084676354755E+010  7.005584603249768E-006 -7.005584602258233E-006  3.989223162302474E+021  3.989223162302476E+021  4.268285870397256E-002 -3.138364706440848E-019  1.061607256963099E-002
       220  2.200000000000000E+002 -1.022785463229120E+000  1.022885248640848E+000  0.000000000000000E+000  4.565551116783694E+020 -4.565551116783694E+020  2.556051068334565E+010 -2.556051068334431E+010  9.143379451707435E-006 -9.143379451079592E-006  3.989223162302474E+021  3.989223162302476E+021  4.271072937393721E-002 -2.264799272689272E-019  1.066292281301523E-002
       221  2.210000000000000E+002 -1.022658744551716E+000  1.022219005358421E+000  0.000000000000000E+000  4.565552044580957E+020 -4.565552044580957E+020  2.533956356846647E+010 -2.533956356846527E+010  1.182220615591654E-005 -1.182220615583415E-005  3.989223162302474E+021  3.989223162302476E+021  4.273836666543877E-002 -2.329507823337537E-019  1.070975353035750E-002
       222  2.220000000000000E+002 -1.021261773937139E+000  1.022040787386687E+000  0.000000000000000E+000  4.565552986449761E+020 -4.565552986449761E+020  2.487816488486107E+010 -2.487816488486001E+010  1.515448981342869E-005 -1.515448981411384E-005  3.989223162302474E+021  3.989223162302476E+021  4.276577042746171E-002 -1.811839418151417E-019  1.075656437149895E-002
       223  2.230000000000000E+002 -1.021032129743910E+000  1.019914909201016E+000  0.000000000000000E+000  4.565553944584981E+020 -4.565553944584982E+020  2.421420005492649E+010 -2.421420005492559E+010  1.927593197569191E-005 -1.927593197741001E-005  3.989223162302474E+021  3.989223162302476E+021  4.279294051026666E-002 -1.455942389585960E-019  1.080335648094891E-002
       224  2.240000000000000E+002 -1.018179993662179E+000  1.019633968660646E+000  0.000000000000000E+000  4.565554921574874E+020 -4.565554921574874E+020  2.370867492440069E+010 -2.370867492439993E+010  2.434554102098473E-005 -2.434554102404632E-005  3.989223162302474E+021  3.989223162302476E+021  4.281987676539115E-002 -5.823769558343841E-020  1.085013123633222E-002
       225  2.250000000000000E+002 -1.017847943217420E+000  1.016059048987359E+000  0.000000000000000E+000  4.565555917514784E+020 -4.565555917514784E+020  2.303362268775464E+010 -2.303362268775403E+010  3.054851076734473E-005 -3.054851077210542E-005  3.989223162302474E+021  3.989223162302476E+021  4.284657904565048E-002 -2.620696301254729E-019  1.089688979636902E-002
       226  2.260000000000000E+002 -1.015879140331382E+000  1.018010271800165E+000  0.000000000000000E+000  4.565556929868572E+020 -4.565556929868572E+020  2.220017016771646E+010 -2.220017016771600E+010  3.927189293253202E-005 -3.927189293939010E-005  3.989223162302474E+021  3.989223162302476E+021  4.287304720513849E-002 -2.491279199958199E-019  1.094363300428936E-002
       227  2.270000000000000E+002 -1.018199746779423E+000  1.015731061106270E+000  0.000000000000000E+000  4.565557956143227E+020 -4.565557956143226E+020  2.125781671359309E+010 -2.125781671359275E+010  5.129199480511329E-005 -5.129199481450412E-005  3.989223162302474E+021  3.989223162302476E+021  4.289928109922837E-002 -6.470855064826491E-021  1.099036142524255E-002
       228  2.280000000000000E+002 -1.015851597962061E+000  1.017999465691568E+000  0.000000000000000E+000  4.565558996628683E+020 -4.565558996628683E+020  2.025295281963110E+010 -2.025295281963089E+010  6.632005448360312E-005 -6.632005449598951E-005  3.989223162302474E+021  3.989223162302476E+021  4.292528058457345E-002 -1.294171012965298E-019  1.103707541820418E-002
       229  2.290000000000000E+002 -1.017409705039112E+000  1.015600550418657E+000  0.000000000000000E+000  4.565560053978634E+020 -4.565560053978633E+020  1.915480254764330E+010 -1.915480254764321E+010  8.498880605183973E-005 -8.498880606769749E-005  3.989223162302474E+021  3.989223162302476E+021  4.295104551910798E-002 -1.100045361020503E-019  1.108377520323386E-002
       230  2.300000000000000E+002 -1.014960905342819E+000  1.016431184787040E+000  0.000000000000000E+000  4.565561131227266E+020 -4.565561131227265E+020  1.798475222886336E+010 -1.798475222886337E+010  1.080548850874886E-004 -1.080548851072862E-004  3.989223162302474E+021  3.989223162302476E+021  4.297657576204789E-002 -2.976593329820186E-019  1.113046091264863E-002
       231  2.310000000000000E+002 -1.015065066865826E+000  1.013933437552578E+000  0.000000000000000E+000  4.565562228475804E+020 -4.565562228475804E+020  1.682031895993213E+010 -1.682031895993222E+010  1.364036448543800E-004 -1.364036448785515E-004  3.989223162302474E+021  3.989223162302476E+021  4.300187117389162E-002 -3.235427532413245E-020  1.117713262600462E-002
       232  2.320000000000000E+002 -1.012519362725976E+000  1.013312952844388E+000  0.000000000000000E+000  4.565563342593863E+020 -4.565563342593863E+020  1.589938794452396E+010 -1.589938794452412E+010  1.710487663321729E-004 -1.710487663610828E-004  3.989223162302474E+021  3.989223162302476E+021  4.302693161642079E-002 -2.070673620744477E-019  1.122379039239826E-002
       233  2.330000000000000E+002 -1.012432603658167E+000  1.011980222231765E+000  0.000000000000000E+000  4.565564470372960E+020 -4.565564470372960E+020  1.491653145279262E+010 -1.491653145279284E+010  2.131724643173366E-004 -2.131724643512360E-004  3.989223162302474E+021  3.989223162302476E+021  4.305175695270104E-002 -2.394216373985801E-019  1.127043424394843E-002
       234  2.340000000000000E+002 -1.012529760505477E+000  1.012646354834051E+000  0.000000000000000E+000  4.565565611756982E+020 -4.565565611756982E+020  1.388590884514539E+010 -1.388590884514566E+010  2.641331802926914E-004 -2.641331803316648E-004  3.989223162302474E+021  3.989223162302476E+021  4.307634704708273E-002 -1.423588114261828E-019  1.131706420361222E-002
       235  2.350000000000000E+002 -1.012472680784631E+000  1.012691926814312E+000  0.000000000000000E+000  4.565566769743040E+020 -4.565566769743041E+020  1.283330526871680E+010 -1.283330526871710E+010  3.254808875632163E-004 -3.254808876071178E-004  3.989223162302474E+021  3.989223162302476E+021  4.310070176520168E-002 -3.332490358385643E-019  1.136368028954605E-002
       236  2.360000000000000E+002 -1.012466582824604E+000  1.011911827511779E+000  0.000000000000000E+000  4.565567948129816E+020 -4.565567948129816E+020  1.181969075682388E+010 -1.181969075682420E+010  4.007173013987848E-004 -4.007173014471638E-004  3.989223162302474E+021  3.989223162302476E+021  4.312482097397992E-002 -6.470855064826491E-021  1.141028251746467E-002
       237  2.370000000000000E+002 -1.010964481577442E+000  1.011854031493929E+000  0.000000000000000E+000  4.565569147614893E+020 -4.565569147614892E+020  1.079130993450453E+010 -1.079130993450486E+010  4.944458090954946E-004 -4.944458091475111E-004  3.989223162302474E+021  3.989223162302476E+021  4.314870454162644E-002 -1.553005215558358E-019  1.145687090187354E-002
       238  2.380000000000000E+002 -1.010855016363885E+000  1.009631768671592E+000  0.000000000000000E+000  4.565570364875175E+020 -4.565570364875176E+020  9.759872315545744E+009 -9.759872315546082E+009  6.069019157875278E-004 -6.069019158418577E-004  3.989223162302474E+021  3.989223162302476E+021  4.317235233763787E-002  1.553005215558358E-019  1.150344545669813E-002
       239  2.390000000000000E+002 -1.007915251356112E+000  1.009470720024566E+000  0.000000000000000E+000  4.565571595661054E+020 -4.565571595661054E+020  8.868609341988497E+009 -8.868609341988823E+009  7.411359491658767E-004 -7.411359492206078E-004  3.989223162302474E+021  3.989223162302476E+021  4.319576423279917E-002 -2.847176228523656E-019  1.155000619559234E-002
       240  2.400000000000000E+002 -1.007893647008386E+000  1.006002598072947E+000  0.000000000000000E+000  4.565572838791884E+020 -4.565572838791884E+020  8.187443700005546E+009 -8.187443700005860E+009  9.006028985567770E-004 -9.006028986092989E-004  3.989223162302474E+021  3.989223162302476E+021  4.321894009918445E-002 -4.529598545378544E-020  1.159655313208720E-002
       241  2.410000000000000E+002 -1.006240585364496E+000  1.008465855585278E+000  0.000000000000000E+000  4.565574097070124E+020 -4.565574097070124E+020  7.488182235679132E+009 -7.488182235679426E+009  1.089109271123972E-003 -1.089109271170862E-003  3.989223162302474E+021  3.989223162302476E+021  4.324187981015754E-002 -3.429553184358040E-019  1.164308627966034E-002
       242  2.420000000000000E+002 -1.008652471823006E+000  1.006316590689010E+000  0.000000000000000E+000  4.565575374917073E+020 -4.565575374917073E+020  6.781006524452562E+009 -6.781006524452832E+009  1.310789545780115E-003 -1.310789545817023E-003  3.989223162302474E+021  3.989223162302476E+021  4.326458324037271E-002 -1.811839418151417E-019  1.168960565176764E-002
       243  2.430000000000000E+002 -1.006451469151239E+000  1.008453329750765E+000  0.000000000000000E+000  4.565576674997081E+020 -4.565576674997080E+020  6.074507558418749E+009 -6.074507558418992E+009  1.570117444462218E-003 -1.570117444483759E-003  3.989223162302474E+021  3.989223162302476E+021  4.328705026577545E-002 -4.141347241488954E-019  1.173611126185733E-002
       244  2.440000000000000E+002 -1.007868702387632E+000  1.006201360102177E+000  0.000000000000000E+000  4.565577994440746E+020 -4.565577994440746E+020  5.440466507562759E+009 -5.440466507562971E+009  1.871835109826844E-003 -1.871835109826501E-003  3.989223162302474E+021  3.989223162302476E+021  4.330928076360303E-002  1.617713766206623E-020  1.178260312337631E-002
