      STEP                   TIME                 BR_MIN                 BR_MAX             BR_ABS_MIN          FLUX_POSITIVE          FLUX_NEGATIVE    NPOLE_FLUX_POSITIVE    NPOLE_FLUX_NEGATIVE    SPOLE_FLUX_POSITIVE    SPOLE_FLUX_NEGATIVE             NPOLE_AREA             SPOLE_AREA              EQ_DIPOLE              AX_DIPOLE   VALIDATION_ERR_HHabs 
       124  1.240000000000000E+002 -1.415264498035692E+000  1.412001836245903E+000  0.000000000000000E+000  4.565514330660852E+020 -4.565514330660852E+020  6.557522067721170E+018 -6.557522067721169E+018  1.180392616758860E-030 -1.180392616758860E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605307532285E-002 -6.341437963529961E-019  5.950558934644358E-003
       125  1.250000000000000E+002 -1.411905345832804E+000  1.415190074776978E+000  0.000000000000000E+000  4.565514393542735E+020 -4.565514393542735E+020  6.557522158039346E+018 -6.557522158039344E+018  1.180392633016664E-030 -1.180392633016664E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605293906081E-002 -1.028865955307412E-018  6.029409357943839E-003
       126  1.260000000000000E+002 -1.415082909105160E+000  1.412278139126699E+000  0.000000000000000E+000  4.565514458483588E+020 -4.565514458483588E+020  6.557522251314855E+018 -6.557522251314854E+018  1.180392649806805E-030 -1.180392649806805E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605280279884E-002 -8.994488540108821E-019  6.131010727936374E-003
       127  1.270000000000000E+002 -1.412618177201802E+000  1.414943026935590E+000  0.000000000000000E+000  4.565514525575713E+020 -4.565514525575713E+020  6.557522347680271E+018 -6.557522347680269E+018  1.180392667153148E-030 -1.180392667153148E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605266653696E-002 -5.435518254454252E-019  6.269152251485299E-003
       128  1.280000000000000E+002 -1.414770456344813E+000  1.412925455761011E+000  0.000000000000000E+000  4.565514594869868E+020 -4.565514594869869E+020  6.557522447208501E+018 -6.557522447208499E+018  1.180392685068816E-030 -1.180392685068816E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605253027518E-002 -4.529598545378544E-020  6.464279835163172E-003
       129  1.290000000000000E+002 -1.413199972713667E+000  1.414565227564353E+000  0.000000000000000E+000  4.565514666394662E+020 -4.565514666394662E+020  6.557522549940635E+018 -6.557522549940633E+018  1.180392703561205E-030 -1.180392703561205E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605239401347E-002 -5.856123833667974E-019  6.745308719642981E-003
       130  1.300000000000000E+002 -1.414327372974321E+000  1.413441728172484E+000  0.000000000000000E+000  4.565514740244101E+020 -4.565514740244101E+020  6.557522656011695E+018 -6.557522656011693E+018  1.180392722654621E-030 -1.180392722654621E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605225775187E-002 -1.019159672710172E-019  7.150797821366356E-003
       131  1.310000000000000E+002 -1.413650724450306E+000  1.414056927096778E+000  0.000000000000000E+000  4.565514828093812E+020 -4.565514828093812E+020  6.557522782191745E+018 -6.557522782191743E+018  1.180392745367773E-030 -1.180392745367774E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605212149034E-002 -2.750113402551258E-019  7.728674747567738E-003
       132  1.320000000000000E+002 -1.413753926588924E+000  1.413826966056582E+000  0.000000000000000E+000  4.565514921499237E+020 -4.565514921499237E+020  6.557522916351460E+018 -6.557522916351459E+018  1.180392769517313E-030 -1.180392769517313E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605198522891E-002 -5.759061007695576E-019  8.534055245930868E-003
       133  1.330000000000000E+002 -1.413970459693666E+000  1.413418410236036E+000  0.000000000000000E+000  4.565515017881274E+020 -4.565515017881274E+020  6.557523054786547E+018 -6.557523054786546E+018  1.180392794436444E-030 -1.180392794436444E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605184896755E-002 -1.035336810372238E-019  9.625725394443825E-003
       134  1.340000000000000E+002 -1.413050418944243E+000  1.414081214252846E+000  0.000000000000000E+000  4.565515117429151E+020 -4.565515117429151E+020  6.557523197768790E+018 -6.557523197768788E+018  1.180392820174091E-030 -1.180392820174091E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605171270629E-002  1.423588114261828E-019  1.106284835035265E-002
       135  1.350000000000000E+002 -1.414159240810190E+000  1.412649995733051E+000  0.000000000000000E+000  4.565515220093197E+020 -4.565515220093197E+020  6.557523345226848E+018 -6.557523345226846E+018  1.180392846717410E-030 -1.180392846717410E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605157644511E-002 -2.976593329820186E-019  1.290334906122865E-002
       136  1.360000000000000E+002 -1.412217185727710E+000  1.414204552622131E+000  0.000000000000000E+000  4.565515325955595E+020 -4.565515325955595E+020  6.557523497278766E+018 -6.557523497278765E+018  1.180392874087652E-030 -1.180392874087652E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605144018401E-002 -5.435518254454252E-019  1.520422333700381E-002
       137  1.370000000000000E+002 -1.414217165120871E+000  1.411752036151327E+000  0.000000000000000E+000  4.565515435222503E+020 -4.565515435222504E+020  6.557523654220655E+018 -6.557523654220655E+018  1.180392902338116E-030 -1.180392902338117E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605130392301E-002 -2.847176228523656E-019  1.802291368730821E-002
       138  1.380000000000000E+002 -1.411254596316833E+000  1.414197095909523E+000  0.000000000000000E+000  4.565515547902257E+020 -4.565515547902257E+020  6.557523816064483E+018 -6.557523816064481E+018  1.180392931470959E-030 -1.180392931470959E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605116766210E-002 -5.953186659640371E-019  2.141870883357621E-002
       139  1.390000000000000E+002 -1.414144364757075E+000  1.410724917618694E+000  0.000000000000000E+000  4.565515664021922E+020 -4.565515664021922E+020  6.557523982849128E+018 -6.557523982849126E+018  1.180392961493178E-030 -1.180392961493179E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605103140126E-002 -2.588342025930596E-019  2.545356860308917E-002
       140  1.400000000000000E+002 -1.410955935909719E+000  1.414058993593096E+000  0.000000000000000E+000  4.565515783721060E+020 -4.565515783721061E+020  6.557524154775047E+018 -6.557524154775045E+018  1.180392992440857E-030 -1.180392992440857E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605089514052E-002 -6.470855064826490E-020  3.019224692249271E-002
       141  1.410000000000000E+002 -1.413941006502263E+000  1.411316123851293E+000  0.000000000000000E+000  4.565515907233884E+020 -4.565515907233884E+020  6.557524332178646E+018 -6.557524332178644E+018  1.180393024374550E-030 -1.180393024374550E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605075887987E-002 -3.753095937599365E-019  3.570182721429489E-002
       142  1.420000000000000E+002 -1.411643675157027E+000  1.413790429718642E+000  0.000000000000000E+000  4.565516034439736E+020 -4.565516034439736E+020  6.557524514886623E+018 -6.557524514886621E+018  1.180393057263063E-030 -1.180393057263064E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605062261930E-002 -5.823769558343842E-019  4.205084099743703E-002
       143  1.430000000000000E+002 -1.413607291619784E+000  1.411938586100626E+000  0.000000000000000E+000  4.565516165433934E+020 -4.565516165433934E+020  6.557524703035887E+018 -6.557524703035885E+018  1.180393091131040E-030 -1.180393091131040E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605048635882E-002 -6.729689267419550E-019  4.930811852464861E-002
       144  1.440000000000000E+002 -1.412200855144258E+000  1.413391622720576E+000  0.000000000000000E+000  4.565516300524793E+020 -4.565516300524793E+020  6.557524897069268E+018 -6.557524897069266E+018  1.180393126058192E-030 -1.180393126058192E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605035009842E-002 -1.294171012965298E-020  5.754148466051546E-002
       145  1.450000000000000E+002 -1.413143455666919E+000  1.412430482935514E+000  0.000000000000000E+000  4.565516439713831E+020 -4.565516439713831E+020  6.557525096988964E+018 -6.557525096988962E+018  1.180393162044916E-030 -1.180393162044916E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605021383811E-002 -6.212020862233431E-019  6.681638627631686E-002
       146  1.460000000000000E+002 -1.412627472304179E+000  1.412862825229157E+000  0.000000000000000E+000  4.565516582960993E+020 -4.565516582960994E+020  6.557525302737440E+018 -6.557525302737438E+018  1.180393199080854E-030 -1.180393199080854E-030  3.989223162302474E+021  3.989223162302476E+021  3.134605007757789E-002 -9.576865495943206E-019  7.719452104022853E-002
       147  1.470000000000000E+002 -1.412549768295335E+000  1.412791828258750E+000  0.000000000000000E+000  4.565516730369826E+020 -4.565516730369826E+020  6.557525514463418E+018 -6.557525514463416E+018  1.180393237192778E-030 -1.180393237192778E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604994131775E-002 -3.106010431116715E-019  8.873252737296808E-002
       148  1.480000000000000E+002 -1.412923557982753E+000  1.412204323864219E+000  0.000000000000000E+000  4.565516882480722E+020 -4.565516882480722E+020  6.557525732943028E+018 -6.557525732943026E+018  1.180393276520395E-030 -1.180393276520395E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604980505771E-002 -9.059197090757087E-019  1.014807870608366E-001
       149  1.490000000000000E+002 -1.411826533038137E+000  1.413022670830818E+000  0.000000000000000E+000  4.565517039014863E+020 -4.565517039014863E+020  6.557525957775898E+018 -6.557525957775896E+018  1.180393316991638E-030 -1.180393316991638E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604966879774E-002 -7.247357672605670E-019  1.154823825229257E-001
       150  1.500000000000000E+002 -1.413089178324555E+000  1.411416439015595E+000  0.000000000000000E+000  4.565517199998650E+020 -4.565517199998650E+020  6.557526188999906E+018 -6.557526188999903E+018  1.180393358613322E-030 -1.180393358613322E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604953253787E-002 -9.318031293350146E-019  1.307722384498598E-001
       151  1.510000000000000E+002 -1.410974087083709E+000  1.413123094148183E+000  0.000000000000000E+000  4.565517365614884E+020 -4.565517365614884E+020  6.557526426877563E+018 -6.557526426877562E+018  1.180393401432703E-030 -1.180393401432703E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604939627807E-002 -7.247357672605670E-019  1.473764621813017E-001
       152  1.520000000000000E+002 -1.413124434143971E+000  1.410499524610421E+000  0.000000000000000E+000  4.565517536470752E+020 -4.565517536470752E+020  6.557526672281077E+018 -6.557526672281075E+018  1.180393445606781E-030 -1.180393445606782E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604926001837E-002 -8.023860280384848E-019  1.653118793983413E-001
       153  1.530000000000000E+002 -1.409992801036531E+000  1.413093216307432E+000  0.000000000000000E+000  4.565517731603158E+020 -4.565517731603158E+020  6.557526952560186E+018 -6.557526952560185E+018  1.180393496058680E-030 -1.180393496058680E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604912375875E-002 -3.106010431116715E-019  1.845857428315154E-001
       154  1.540000000000000E+002 -1.413029460782327E+000  1.409630581138280E+000  0.000000000000000E+000  4.565517933558360E+020 -4.565517933558360E+020  6.557527242632689E+018 -6.557527242632687E+018  1.180393548273441E-030 -1.180393548273441E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604898749922E-002 -2.588342025930596E-019  2.051955734104694E-001
       155  1.550000000000000E+002 -1.410010747213985E+000  1.412933189855427E+000  0.000000000000000E+000  4.565518141195179E+020 -4.565518141195179E+020  6.557527540865793E+018 -6.557527540865791E+018  1.180393601957158E-030 -1.180393601957158E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604885123978E-002 -6.729689267419550E-019  2.271290775050316E-001
       156  1.560000000000000E+002 -1.412804427951092E+000  1.410358399064249E+000  0.000000000000000E+000  4.565518355162314E+020 -4.565518355162314E+020  6.557527848191354E+018 -6.557527848191352E+018  1.180393657277571E-030 -1.180393657277571E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604871498042E-002 -4.659015646675073E-019  2.503640723189757E-001
       157  1.570000000000000E+002 -1.410673531358662E+000  1.412643201625609E+000  0.000000000000000E+000  4.565518574835698E+020 -4.565518574835698E+020  6.557528163712964E+018 -6.557528163712961E+018  1.180393714073321E-030 -1.180393714073321E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604857872115E-002 -8.800362888164027E-019  2.748683456394730E-001
       158  1.580000000000000E+002 -1.412449539561337E+000  1.410956140940393E+000  0.000000000000000E+000  4.565518800344965E+020 -4.565518800344965E+020  6.557528487616814E+018 -6.557528487616811E+018  1.180393772377924E-030 -1.180393772377924E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604844246196E-002 -8.282694482977908E-019  3.005993770735867E-001
       159  1.590000000000000E+002 -1.411206226823426E+000  1.412223472560635E+000  0.000000000000000E+000  4.565519032000277E+020 -4.565519032000277E+020  6.557528820348335E+018 -6.557528820348333E+018  1.180393832271560E-030 -1.180393832271560E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604830620287E-002 -6.212020862233431E-019  3.275038564950327E-001
       160  1.600000000000000E+002 -1.411965033539585E+000  1.411423790189545E+000  0.000000000000000E+000  4.565519270736353E+020 -4.565519270736353E+020  6.557529163250206E+018 -6.557529163250204E+018  1.180393893995919E-030 -1.180393893995919E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604816994386E-002 -4.141347241488954E-019  3.555169521340872E-001
       161  1.610000000000000E+002 -1.411608834385127E+000  1.411674257521502E+000  0.000000000000000E+000  4.565519515627858E+020 -4.565519515627858E+020  6.557529514993298E+018 -6.557529514993296E+018  1.180393957311750E-030 -1.180393957311750E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604803368493E-002 -4.141347241488954E-019  3.845613060149212E-001
       162  1.620000000000000E+002 -1.411351181630249E+000  1.411761364917682E+000  0.000000000000000E+000  4.565519766813602E+020 -4.565519766813603E+020  6.557529875776983E+018 -6.557529875776981E+018  1.180394022254941E-030 -1.180394022254941E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604789742609E-002 -5.176684051861192E-019  4.145457683865883E-001
       163  1.630000000000000E+002 -1.411881389452208E+000  1.410995845083334E+000  0.000000000000000E+000  4.565520024433992E+020 -4.565520024433992E+020  6.557530245802935E+018 -6.557530245802934E+018  1.180394088861794E-030 -1.180394088861794E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604776116733E-002 -5.176684051861192E-019  4.453639253953868E-001
       164  1.640000000000000E+002 -1.410608289184823E+000  1.411968917807290E+000  0.000000000000000E+000  4.565520290177632E+020 -4.565520290177632E+020  6.557530627496489E+018 -6.557530627496487E+018  1.180394157568885E-030 -1.180394157568885E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604762490866E-002 -4.141347241488954E-019  4.768925247119966E-001
       165  1.650000000000000E+002 -1.412023961951004E+000  1.410188557318028E+000  0.000000000000000E+000  4.565520562551967E+020 -4.565520562551968E+020  6.557531018713937E+018 -6.557531018713936E+018  1.180394227990332E-030 -1.180394227990333E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604748865009E-002 -3.106010431116715E-019  5.089899603320326E-001
       166  1.660000000000000E+002 -1.409736694938013E+000  1.412046535996599E+000  0.000000000000000E+000  4.565520841687868E+020 -4.565520841687868E+020  6.557531419643214E+018 -6.557531419643213E+018  1.180394300159967E-030 -1.180394300159967E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604735239159E-002 -5.176684051861192E-019  5.414950364180467E-001
       167  1.670000000000000E+002 -1.412036656197980E+000  1.409252749563901E+000  0.000000000000000E+000  4.565521127732547E+020 -4.565521127732547E+020  6.557531830495772E+018 -6.557531830495771E+018  1.180394374115850E-030 -1.180394374115850E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604721613318E-002 -3.106010431116715E-019  5.742262843270667E-001
       168  1.680000000000000E+002 -1.408736770770996E+000  1.411994340944920E+000  0.000000000000000E+000  4.565521422318808E+020 -4.565521422318808E+020  6.557532253616883E+018 -6.557532253616881E+018  1.180394450280145E-030 -1.180394450280146E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604707987485E-002 -9.318031293350146E-019  5.465046020067377E-001
       169  1.690000000000000E+002 -1.411919610758086E+000  1.408702032659670E+000  0.000000000000000E+000  4.565521724614600E+020 -4.565521724614600E+020  6.557532687811356E+018 -6.557532687811354E+018  1.180394528437712E-030 -1.180394528437711E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604694361660E-002 -9.318031293350146E-019  5.139560444984863E-001
       170  1.700000000000000E+002 -1.409069616256512E+000  1.411812488283966E+000  0.000000000000000E+000  4.565522034140510E+020 -4.565522034140510E+020  6.557533132390658E+018 -6.557533132390656E+018  1.180394608464608E-030 -1.180394608464608E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604680735845E-002 -4.141347241488954E-019  4.817880699677147E-001
       171  1.710000000000000E+002 -1.411672998289352E+000  1.409404800667112E+000  0.000000000000000E+000  4.565522351051606E+020 -4.565522351051607E+020  6.557533587577519E+018 -6.557533587577517E+018  1.180394690400928E-030 -1.180394690400928E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604667110038E-002 -6.212020862233431E-019  4.501646605143153E-001
       172  1.720000000000000E+002 -1.409707581146231E+000  1.411501167655819E+000  0.000000000000000E+000  4.565522676335792E+020 -4.565522676335793E+020  6.557534054791093E+018 -6.557534054791091E+018  1.180394774502127E-030 -1.180394774502127E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604653484240E-002 -1.035336810372238E-019  4.192300965653977E-001
       173  1.730000000000000E+002 -1.411297025373898E+000  1.409977955104873E+000  0.000000000000000E+000  4.565523011192252E+020 -4.565523011192253E+020  6.557534535753368E+018 -6.557534535753364E+018  1.180394861078173E-030 -1.180394861078173E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604639858450E-002 -1.035336810372238E-018  3.891101381010919E-001
       174  1.740000000000000E+002 -1.410215922107540E+000  1.411060602537057E+000  0.000000000000000E+000  4.565523353733215E+020 -4.565523353733214E+020  6.557535027753110E+018 -6.557535027753107E+018  1.180394949641028E-030 -1.180394949641028E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604626232668E-002 -3.106010431116715E-019  3.599135231090923E-001
       175  1.750000000000000E+002 -1.410791932335504E+000  1.410421483869222E+000  0.000000000000000E+000  4.565523704133395E+020 -4.565523704133395E+020  6.557535531041279E+018 -6.557535531041277E+018  1.180395040235867E-030 -1.180395040235867E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604612606898E-002 -7.247357672605670E-019  3.317335547082903E-001
       176  1.760000000000000E+002 -1.410594644252228E+000  1.410491050049733E+000  0.000000000000000E+000  4.565524062554459E+020 -4.565524062554459E+020  6.557536045850074E+018 -6.557536045850073E+018  1.180395132904487E-030 -1.180395132904487E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604598981133E-002 -8.282694482977908E-019  3.046496068192258E-001
       177  1.770000000000000E+002 -1.410157993043929E+000  1.410735409262731E+000  0.000000000000000E+000  4.565524431912230E+020 -4.565524431912231E+020  6.557536576367999E+018 -6.557536576367998E+018  1.180395228400843E-030 -1.180395228400843E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604585355377E-002 -1.138870491409462E-018  2.787284353144744E-001
       178  1.780000000000000E+002 -1.410843787047168E+000  1.409792800759109E+000  0.000000000000000E+000  4.565524810320324E+020 -4.565524810320324E+020  6.557537119884701E+018 -6.557537119884699E+018  1.180395326237055E-030 -1.180395326237055E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604571729631E-002 -3.623678836302835E-019  2.540252330849505E-001
       179  1.790000000000000E+002 -1.409395514706127E+000  1.410919787888345E+000  0.000000000000000E+000  4.565525197033030E+020 -4.565525197033032E+020  6.557537675329548E+018 -6.557537675329546E+018  1.180395426220404E-030 -1.180395426220404E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604558103892E-002 -1.501238375039746E-018  2.305844112950990E-001
       180  1.800000000000000E+002 -1.410963424201404E+000  1.408966178458410E+000  0.000000000000000E+000  4.565525592232909E+020 -4.565525592232909E+020  6.557538242964768E+018 -6.557538242964766E+018  1.180395528398092E-030 -1.180395528398092E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604544478162E-002 -1.190637331928074E-018  2.084401244406927E-001
       181  1.810000000000000E+002 -1.408504837644568E+000  1.410974710529508E+000  0.000000000000000E+000  4.565525996476100E+020 -4.565525996476100E+020  6.557538823589906E+018 -6.557538823589903E+018  1.180395632914042E-030 -1.180395632914042E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604530852441E-002 -3.106010431116715E-019  1.876165835228273E-001
       182  1.820000000000000E+002 -1.410953663539366E+000  1.408011539940744E+000  0.000000000000000E+000  4.565526413866585E+020 -4.565526413866585E+020  6.557539423098074E+018 -6.557539423098072E+018  1.180395740829049E-030 -1.180395740829049E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604517226728E-002 -9.318031293350146E-019  1.681282198850609E-001
       183  1.830000000000000E+002 -1.407486335062827E+000  1.410900302016501E+000  0.000000000000000E+000  4.565526839971513E+020 -4.565526839971513E+020  6.557540035123044E+018 -6.557540035123042E+018  1.180395850997153E-030 -1.180395850997153E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604503601024E-002 -1.190637331928074E-018  1.499797723659094E-001
       184  1.840000000000000E+002 -1.410814646860350E+000  1.407777316472479E+000  0.000000000000000E+000  4.565527274986621E+020 -4.565527274986622E+020  6.557540659945937E+018 -6.557540659945935E+018  1.180395963468960E-030 -1.180395963468959E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604489975328E-002 -2.588342025930596E-019  1.331663728955843E-001
       185  1.850000000000000E+002 -1.408132387025750E+000  1.410696721079109E+000  0.000000000000000E+000  4.565527719105544E+020 -4.565527719105544E+020  6.557541297844908E+018 -6.557541297844906E+018  1.180396078294538E-030 -1.180396078294538E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604476349641E-002 -8.800362888164027E-019  1.176737012465208E-001
       186  1.860000000000000E+002 -1.410546549784421E+000  1.408455172023704E+000  0.000000000000000E+000  4.565528174190090E+020 -4.565528174190090E+020  6.557541951495139E+018 -6.557541951495137E+018  1.180396195955435E-030 -1.180396195955435E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604462723962E-002 -2.588342025930596E-019  1.034782693711385E-001
       187  1.870000000000000E+002 -1.408745667304094E+000  1.410364160185794E+000  0.000000000000000E+000  4.565528643078146E+020 -4.565528643078146E+020  6.557542624970634E+018 -6.557542624970633E+018  1.180396317184997E-030 -1.180396317184997E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604449098292E-002 -1.138870491409462E-018  9.054788098471864E-002
       188  1.880000000000000E+002 -1.410149581584884E+000  1.409003870843884E+000  0.000000000000000E+000  4.565529121242258E+020 -4.565529121242258E+020  6.557543311769585E+018 -6.557543311769583E+018  1.180396440812859E-030 -1.180396440812860E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604435472630E-002 -1.190637331928074E-018  7.884229436184235E-002
       189  1.890000000000000E+002 -1.409229782756529E+000  1.409902845369502E+000  0.000000000000000E+000  4.565529608887159E+020 -4.565529608887160E+020  6.557544012186025E+018 -6.557544012186023E+018  1.180396566891950E-030 -1.180396566891950E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604421846977E-002 -1.061220230631545E-018  6.831409731347655E-002
       190  1.900000000000000E+002 -1.409623985007484E+000  1.409423405288980E+000  0.000000000000000E+000  4.565530106223093E+020 -4.565530106223093E+020  6.557544726521967E+018 -6.557544726521965E+018  1.180396695476634E-030 -1.180396695476634E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604408221332E-002 -8.800362888164027E-019  5.890978427507653E-002
       191  1.910000000000000E+002 -1.409584742818528E+000  1.409313036040294E+000  0.000000000000000E+000  4.565530616003663E+020 -4.565530616003663E+020  6.557545458733679E+018 -6.557545458733677E+018  1.180396827279062E-030 -1.180396827279062E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604394595696E-002 -1.397704694002522E-018  5.057100683530250E-002
       192  1.920000000000000E+002 -1.408970036076494E+000  1.409713801849383E+000  0.000000000000000E+000  4.565531141017131E+020 -4.565531141017130E+020  6.557546212823524E+018 -6.557546212823522E+018  1.180396963019682E-030 -1.180396963019682E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604380970069E-002 -1.682422316854888E-018  4.323594989911274E-002
       193  1.930000000000000E+002 -1.409810591009080E+000  1.408595024784945E+000  0.000000000000000E+000  4.565531675813417E+020 -4.565531675813417E+020  6.557546980964682E+018 -6.557546980964680E+018  1.180397101289622E-030 -1.180397101289622E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604367344450E-002 -1.824781128281070E-018  3.684076282657146E-002
       194  1.940000000000000E+002 -1.408188043887877E+000  1.409875121044627E+000  0.000000000000000E+000  4.565532220600999E+020 -4.565532220600999E+020  6.557547763456587E+018 -6.557547763456585E+018  1.180397242142780E-030 -1.180397242142781E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604353718839E-002 -1.514180085169399E-018  3.132094232807783E-002
       195  1.950000000000000E+002 -1.409907404818492E+000  1.407749137153700E+000  0.000000000000000E+000  4.565532775616347E+020 -4.565532775616348E+020  6.557548560638870E+018 -6.557548560638866E+018  1.180397385640294E-030 -1.180397385640293E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604340093237E-002 -1.112987071150156E-018  2.661251366791444E-002
       196  1.960000000000000E+002 -1.407278350389679E+000  1.409907457304319E+000  0.000000000000000E+000  4.565533343394673E+020 -4.565533343394673E+020  6.557549376154057E+018 -6.557549376154055E+018  1.180397532437839E-030 -1.180397532437839E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604326467643E-002 -1.384762983872869E-018  2.265278492263439E-002
       197  1.970000000000000E+002 -1.409875295582495E+000  1.406775731434359E+000  0.000000000000000E+000  4.565533929403166E+020 -4.565533929403166E+020  6.557550217852497E+018 -6.557550217852495E+018  1.180397683948523E-030 -1.180397683948523E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604312842058E-002 -1.604772056076970E-018  1.938037462018259E-002
       198  1.980000000000000E+002 -1.406481490394208E+000  1.409810938835447E+000  0.000000000000000E+000  4.565534525617840E+020 -4.565534525617841E+020  6.557551074210319E+018 -6.557551074210317E+018  1.180397838097983E-030 -1.180397838097983E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604299216481E-002 -9.188614192053617E-019  1.673421568354235E-002
       199  1.990000000000000E+002 -1.409714408342783E+000  1.406856284242509E+000  0.000000000000000E+000  4.565535132255828E+020 -4.565535132255828E+020  6.557551945539381E+018 -6.557551945539378E+018  1.180397994942353E-030 -1.180397994942353E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604285590912E-002 -1.035336810372238E-018  1.465148949870756E-002
       200  2.000000000000000E+002 -1.407198910508192E+000  1.409585727476185E+000  0.000000000000000E+000  4.565535749551269E+020 -4.565535749551269E+020  6.557552832175983E+018 -6.557552832175981E+018  1.180398154542171E-030 -1.180398154542171E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604271965352E-002 -1.397704694002522E-018  1.306511409083758E-002
       201  2.010000000000000E+002 -1.409424921694130E+000  1.407509363484550E+000  0.000000000000000E+000  4.565536377717642E+020 -4.565536377717642E+020  6.557553734426734E+018 -6.557553734426732E+018  1.180398316952629E-030 -1.180398316952629E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604258339801E-002 -1.054749375566718E-018  1.190230926800220E-002
       202  2.020000000000000E+002 -1.407787639589919E+000  1.409232018536368E+000  0.000000000000000E+000  4.565537029732423E+020 -4.565537029732423E+020  6.557554670931977E+018 -6.557554670931975E+018  1.180398485529097E-030 -1.180398485529097E-030  3.989223162302474E+021  3.989223162302476E+021  3.134604244714258E-002 -1.048278520501891E-018  1.108599687429941E-002
