      STEP                   TIME                  DTIME          DTIME_ADV_STB         DTIME_ADV_USED         DTIME_DIFF_STB        N_DIFF_PER_STEP          N_DIFF_CYCLES 
       102  2.550000000000000E+001  2.500000000000000E-001  4.901797003902314E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       104  2.600000000000000E+001  2.500000000000000E-001  4.901800845046902E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       106  2.650000000000000E+001  2.500000000000000E-001  4.901804740507856E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       108  2.700000000000000E+001  2.500000000000000E-001  4.901808689768548E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       110  2.750000000000000E+001  2.500000000000000E-001  4.901812692224452E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       112  2.800000000000000E+001  2.500000000000000E-001  4.901816747210096E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       114  2.850000000000000E+001  2.500000000000000E-001  4.901820854002493E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       116  2.900000000000000E+001  2.500000000000000E-001  4.901825103731400E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       118  2.950000000000000E+001  2.500000000000000E-001  4.901829579736662E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       120  3.000000000000000E+001  2.500000000000000E-001  4.901834110267771E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       122  3.050000000000000E+001  2.500000000000000E-001  4.901838693913877E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       124  3.100000000000000E+001  2.500000000000000E-001  4.901843329247841E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       126  3.150000000000000E+001  2.500000000000000E-001  4.901847941767723E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       128  3.200000000000000E+001  2.500000000000000E-001  4.901852118359063E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       130  3.250000000000000E+001  2.500000000000000E-001  4.901856335170823E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       132  3.300000000000000E+001  2.500000000000000E-001  4.901860591577504E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       134  3.350000000000000E+001  2.500000000000000E-001  4.901864886926928E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       136  3.400000000000000E+001  2.500000000000000E-001  4.901869220538663E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       138  3.450000000000000E+001  2.500000000000000E-001  4.901873853555358E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       140  3.500000000000000E+001  2.500000000000000E-001  4.901878549784263E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       142  3.550000000000000E+001  2.500000000000000E-001  4.901883284086251E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       144  3.600000000000000E+001  2.500000000000000E-001  4.901888055373536E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       146  3.650000000000000E+001  2.500000000000000E-001  4.901892862559905E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       148  3.700000000000000E+001  2.500000000000000E-001  4.901897704564958E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       150  3.750000000000000E+001  2.500000000000000E-001  4.901902580319718E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       152  3.800000000000000E+001  2.500000000000000E-001  4.901907488746629E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       154  3.850000000000000E+001  2.500000000000000E-001  4.901912428783260E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       156  3.900000000000000E+001  2.500000000000000E-001  4.901917399378885E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       158  3.950000000000000E+001  2.500000000000000E-001  4.901921974647067E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       160  4.000000000000000E+001  2.500000000000000E-001  4.901926123061396E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       162  4.050000000000000E+001  2.500000000000000E-001  4.901930298329339E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       164  4.100000000000000E+001  2.500000000000000E-001  4.901934500073659E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       166  4.150000000000000E+001  2.500000000000000E-001  4.901938727887832E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       168  4.200000000000000E+001  2.500000000000000E-001  4.901942981346322E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       170  4.250000000000000E+001  2.500000000000000E-001  4.901947260017185E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       172  4.300000000000000E+001  2.500000000000000E-001  4.901951563443991E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       174  4.350000000000000E+001  2.500000000000000E-001  4.901955891155758E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       176  4.400000000000000E+001  2.500000000000000E-001  4.901960242677326E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       178  4.450000000000000E+001  2.500000000000000E-001  4.901964631773132E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       180  4.500000000000000E+001  2.500000000000000E-001  4.901969321216805E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       182  4.550000000000000E+001  2.500000000000000E-001  4.901974032177296E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       184  4.600000000000000E+001  2.500000000000000E-001  4.901978764029740E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       186  4.650000000000000E+001  2.500000000000000E-001  4.901983516148888E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       188  4.700000000000000E+001  2.500000000000000E-001  4.901988287914270E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       190  4.750000000000000E+001  2.500000000000000E-001  4.901992597354039E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       192  4.800000000000000E+001  2.500000000000000E-001  4.901996830246439E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       194  4.850000000000000E+001  2.500000000000000E-001  4.902001083564354E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       196  4.900000000000000E+001  2.500000000000000E-001  4.902005356897329E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       198  4.950000000000000E+001  2.500000000000000E-001  4.902009649832570E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       200  5.000000000000000E+001  2.500000000000000E-001  4.902014137753224E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       202  5.050000000000000E+001  2.500000000000000E-001  4.902018753454063E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       204  5.100000000000000E+001  2.500000000000000E-001  4.902023385960276E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       206  5.150000000000000E+001  2.500000000000000E-001  4.902028034775958E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       208  5.200000000000000E+001  2.500000000000000E-001  4.902032699408521E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       210  5.250000000000000E+001  2.500000000000000E-001  4.902037379370207E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       212  5.300000000000000E+001  2.500000000000000E-001  4.902042074187309E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       214  5.350000000000000E+001  2.500000000000000E-001  4.902046783376142E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       216  5.400000000000000E+001  2.500000000000000E-001  4.902051506461096E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       218  5.450000000000000E+001  2.500000000000000E-001  4.902056242975417E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       220  5.500000000000000E+001  2.500000000000000E-001  4.902060841994254E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       222  5.550000000000000E+001  2.500000000000000E-001  4.902064774815359E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       224  5.600000000000000E+001  2.500000000000000E-001  4.902068725312347E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       226  5.650000000000000E+001  2.500000000000000E-001  4.902072693193403E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       228  5.700000000000000E+001  2.500000000000000E-001  4.902076678146221E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       230  5.750000000000000E+001  2.500000000000000E-001  4.902080679852058E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       232  5.800000000000000E+001  2.500000000000000E-001  4.902084697993645E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       234  5.850000000000000E+001  2.500000000000000E-001  4.902088732252297E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       236  5.900000000000000E+001  2.500000000000000E-001  4.902092782295394E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       238  5.950000000000000E+001  2.500000000000000E-001  4.902096847797026E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       240  6.000000000000000E+001  2.500000000000000E-001  4.902100928432678E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       242  6.050000000000000E+001  2.500000000000000E-001  4.902105222799265E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       244  6.100000000000000E+001  2.500000000000000E-001  4.902109597978993E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       246  6.150000000000000E+001  2.500000000000000E-001  4.902113985277067E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       248  6.200000000000000E+001  2.500000000000000E-001  4.902118384349940E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       250  6.250000000000000E+001  2.500000000000000E-001  4.902122794857121E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       252  6.300000000000000E+001  2.500000000000000E-001  4.902126940229954E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       254  6.350000000000000E+001  2.500000000000000E-001  4.902130852150188E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       256  6.400000000000000E+001  2.500000000000000E-001  4.902134778672344E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       258  6.450000000000000E+001  2.500000000000000E-001  4.902138719498179E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       260  6.500000000000000E+001  2.500000000000000E-001  4.902142674333147E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       262  6.550000000000000E+001  2.500000000000000E-001  4.902146722357767E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       264  6.600000000000000E+001  2.500000000000000E-001  4.902150959692271E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       266  6.650000000000000E+001  2.500000000000000E-001  4.902155208076430E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       268  6.700000000000000E+001  2.500000000000000E-001  4.902159467212403E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       270  6.750000000000000E+001  2.500000000000000E-001  4.902163736803394E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       272  6.800000000000000E+001  2.500000000000000E-001  4.902168016556141E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       274  6.850000000000000E+001  2.500000000000000E-001  4.902172306185897E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       276  6.900000000000000E+001  2.500000000000000E-001  4.902176605407256E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       278  6.950000000000000E+001  2.500000000000000E-001  4.902180913931723E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       280  7.000000000000000E+001  2.500000000000000E-001  4.902185231479685E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       282  7.050000000000000E+001  2.500000000000000E-001  4.902189557775588E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       284  7.100000000000000E+001  2.500000000000000E-001  4.902193249769221E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       286  7.150000000000000E+001  2.500000000000000E-001  4.902196863446023E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       288  7.200000000000000E+001  2.500000000000000E-001  4.902200491253582E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       290  7.250000000000000E+001  2.500000000000000E-001  4.902204132944215E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       292  7.300000000000000E+001  2.500000000000000E-001  4.902207788265500E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       294  7.350000000000000E+001  2.500000000000000E-001  4.902211456965907E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       296  7.400000000000000E+001  2.500000000000000E-001  4.902215138801369E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       298  7.450000000000000E+001  2.500000000000000E-001  4.902218833513655E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       300  7.500000000000000E+001  2.500000000000000E-001  4.902222540851192E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       302  7.550000000000000E+001  2.500000000000000E-001  4.902226260566315E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       304  7.600000000000000E+001  2.500000000000000E-001  4.902230095284811E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       306  7.650000000000000E+001  2.500000000000000E-001  4.902234072694427E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       308  7.700000000000000E+001  2.500000000000000E-001  4.902238059753782E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       310  7.750000000000000E+001  2.500000000000000E-001  4.902242056225286E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       312  7.800000000000000E+001  2.500000000000000E-001  4.902246061872913E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       314  7.850000000000000E+001  2.500000000000000E-001  4.902249975435817E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       316  7.900000000000000E+001  2.500000000000000E-001  4.902253541043755E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       318  7.950000000000000E+001  2.500000000000000E-001  4.902257119064466E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       320  8.000000000000000E+001  2.500000000000000E-001  4.902260709261316E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       322  8.050000000000000E+001  2.500000000000000E-001  4.902264311404021E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       324  8.100000000000000E+001  2.500000000000000E-001  4.902267925510969E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       326  8.150000000000000E+001  2.500000000000000E-001  4.902271775181444E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       328  8.200000000000000E+001  2.500000000000000E-001  4.902275634206577E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       330  8.250000000000000E+001  2.500000000000000E-001  4.902279502371569E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       332  8.300000000000000E+001  2.500000000000000E-001  4.902283379460543E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       334  8.350000000000000E+001  2.500000000000000E-001  4.902287265260287E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       336  8.400000000000000E+001  2.500000000000000E-001  4.902291159562409E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       338  8.450000000000000E+001  2.500000000000000E-001  4.902295062164006E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       340  8.500000000000000E+001  2.500000000000000E-001  4.902298972853823E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       342  8.550000000000000E+001  2.500000000000000E-001  4.902302891428273E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       344  8.600000000000000E+001  2.500000000000000E-001  4.902306817687417E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       346  8.650000000000000E+001  2.500000000000000E-001  4.902310387502128E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       348  8.700000000000000E+001  2.500000000000000E-001  4.902313688662362E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       350  8.750000000000000E+001  2.500000000000000E-001  4.902317002348218E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       352  8.800000000000000E+001  2.500000000000000E-001  4.902320328362353E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       354  8.850000000000000E+001  2.500000000000000E-001  4.902323666501335E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       356  8.900000000000000E+001  2.500000000000000E-001  4.902327016561306E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       358  8.950000000000000E+001  2.500000000000000E-001  4.902330378346573E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       360  9.000000000000000E+001  2.500000000000000E-001  4.902333751652142E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       362  9.050000000000000E+001  2.500000000000000E-001  4.902337136274443E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       364  9.100000000000000E+001  2.500000000000000E-001  4.902340532015042E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       366  9.150000000000000E+001  2.500000000000000E-001  4.902343964889776E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       368  9.200000000000000E+001  2.500000000000000E-001  4.902347587394182E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       370  9.250000000000000E+001  2.500000000000000E-001  4.902351218720099E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       372  9.300000000000000E+001  2.500000000000000E-001  4.902354858685055E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       374  9.350000000000000E+001  2.500000000000000E-001  4.902358507106091E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       376  9.400000000000000E+001  2.500000000000000E-001  4.902362163802557E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       378  9.450000000000000E+001  2.500000000000000E-001  4.902365463432458E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       380  9.500000000000000E+001  2.500000000000000E-001  4.902368737529643E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       382  9.550000000000000E+001  2.500000000000000E-001  4.902372022695476E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       384  9.600000000000000E+001  2.500000000000000E-001  4.902375318743467E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       386  9.650000000000000E+001  2.500000000000000E-001  4.902378625489988E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       388  9.700000000000000E+001  2.500000000000000E-001  4.902382078578578E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       390  9.750000000000000E+001  2.500000000000000E-001  4.902385601691768E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       392  9.800000000000000E+001  2.500000000000000E-001  4.902389133355770E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       394  9.850000000000000E+001  2.500000000000000E-001  4.902392673400129E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       396  9.900000000000000E+001  2.500000000000000E-001  4.902396221655998E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       398  9.950000000000000E+001  2.500000000000000E-001  4.902399777956780E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       400  1.000000000000000E+002  2.500000000000000E-001  4.902403342144810E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       402  1.005000000000000E+002  2.500000000000000E-001  4.902406914052253E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       404  1.010000000000000E+002  2.500000000000000E-001  4.902410493516764E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       406  1.015000000000000E+002  2.500000000000000E-001  4.902414080379704E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       408  1.020000000000000E+002  2.500000000000000E-001  4.902417531194624E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       410  1.025000000000000E+002  2.500000000000000E-001  4.902420568852221E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       412  1.030000000000000E+002  2.500000000000000E-001  4.902423617964424E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       414  1.035000000000000E+002  2.500000000000000E-001  4.902426678376127E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       416  1.040000000000000E+002  2.500000000000000E-001  4.902429749922442E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       418  1.045000000000000E+002  2.500000000000000E-001  4.902432832437132E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       420  1.050000000000000E+002  2.500000000000000E-001  4.902435925758071E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       422  1.055000000000000E+002  2.500000000000000E-001  4.902439029722927E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       424  1.060000000000000E+002  2.500000000000000E-001  4.902442144162979E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       426  1.065000000000000E+002  2.500000000000000E-001  4.902445268915726E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       428  1.070000000000000E+002  2.500000000000000E-001  4.902448403820954E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       430  1.075000000000000E+002  2.500000000000000E-001  4.902451696028079E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       432  1.080000000000000E+002  2.500000000000000E-001  4.902455030369254E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       434  1.085000000000000E+002  2.500000000000000E-001  4.902458372976340E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       436  1.090000000000000E+002  2.500000000000000E-001  4.902461723700639E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       438  1.095000000000000E+002  2.500000000000000E-001  4.902465082394949E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       440  1.100000000000000E+002  2.500000000000000E-001  4.902468237734650E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       442  1.105000000000000E+002  2.500000000000000E-001  4.902471259524378E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
       444  1.110000000000000E+002  2.500000000000000E-001  4.902474291604932E+000  2.500000000000000E-001  2.411307628373300E-001               3               1
