      STEP                   TIME                  DTIME          DTIME_ADV_STB         DTIME_ADV_USED         DTIME_DIFF_STB        N_DIFF_PER_STEP          N_DIFF_CYCLES 
       556  1.390000000000000E+002  2.500000000000000E-001  9.805292416803375E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       558  1.395000000000000E+002  2.500000000000000E-001  9.805298235745992E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       560  1.400000000000000E+002  2.500000000000000E-001  9.805304069846438E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       562  1.405000000000000E+002  2.500000000000000E-001  9.805309918367092E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       564  1.410000000000000E+002  2.500000000000000E-001  9.805315779709881E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       566  1.415000000000000E+002  2.500000000000000E-001  9.805321178171893E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       568  1.420000000000000E+002  2.500000000000000E-001  9.805326527218940E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       570  1.425000000000000E+002  2.500000000000000E-001  9.805331885526400E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       572  1.430000000000000E+002  2.500000000000000E-001  9.805337257411841E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       574  1.435000000000000E+002  2.500000000000000E-001  9.805342645140428E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       576  1.440000000000000E+002  2.500000000000000E-001  9.805348167259302E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       578  1.445000000000000E+002  2.500000000000000E-001  9.805353862401116E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       580  1.450000000000000E+002  2.500000000000000E-001  9.805359572707159E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       582  1.455000000000000E+002  2.500000000000000E-001  9.805365297647468E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       584  1.460000000000000E+002  2.500000000000000E-001  9.805371036078869E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       586  1.465000000000000E+002  2.500000000000000E-001  9.805376786385040E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       588  1.470000000000000E+002  2.500000000000000E-001  9.805382548980278E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       590  1.475000000000000E+002  2.500000000000000E-001  9.805388325747691E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       592  1.480000000000000E+002  2.500000000000000E-001  9.805394117576315E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       594  1.485000000000000E+002  2.500000000000000E-001  9.805399924283920E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       596  1.490000000000000E+002  2.500000000000000E-001  9.805405515103015E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       598  1.495000000000000E+002  2.500000000000000E-001  9.805410555672667E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       600  1.500000000000000E+002  2.500000000000000E-001  9.805415614165494E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       602  1.505000000000000E+002  2.500000000000000E-001  9.805420692127418E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       604  1.510000000000000E+002  2.500000000000000E-001  9.805425795055246E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       606  1.515000000000000E+002  2.500000000000000E-001  9.805430927345943E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       608  1.520000000000000E+002  2.500000000000000E-001  9.805436076692995E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       610  1.525000000000000E+002  2.500000000000000E-001  9.805441233234202E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       612  1.530000000000000E+002  2.500000000000000E-001  9.805446399392066E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       614  1.535000000000000E+002  2.500000000000000E-001  9.805451579044192E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       616  1.540000000000000E+002  2.500000000000000E-001  9.805456774107178E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       618  1.545000000000000E+002  2.500000000000000E-001  9.805462124493006E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       620  1.550000000000000E+002  2.500000000000000E-001  9.805467607857800E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       622  1.555000000000000E+002  2.500000000000000E-001  9.805473105924506E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       624  1.560000000000000E+002  2.500000000000000E-001  9.805478618173765E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       626  1.565000000000000E+002  2.500000000000000E-001  9.805484143441980E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       628  1.570000000000000E+002  2.500000000000000E-001  9.805489409878300E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       630  1.575000000000000E+002  2.500000000000000E-001  9.805494475313198E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       632  1.580000000000000E+002  2.500000000000000E-001  9.805499548514126E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       634  1.585000000000000E+002  2.500000000000000E-001  9.805504633536092E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       636  1.590000000000000E+002  2.500000000000000E-001  9.805509733074594E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       638  1.595000000000000E+002  2.500000000000000E-001  9.805514872295335E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       640  1.600000000000000E+002  2.500000000000000E-001  9.805520251706909E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       642  1.605000000000000E+002  2.500000000000000E-001  9.805525645793356E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       644  1.610000000000000E+002  2.500000000000000E-001  9.805531054136921E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       646  1.615000000000000E+002  2.500000000000000E-001  9.805536475971900E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       648  1.620000000000000E+002  2.500000000000000E-001  9.805541909803262E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       650  1.625000000000000E+002  2.500000000000000E-001  9.805547355206025E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       652  1.630000000000000E+002  2.500000000000000E-001  9.805552813759594E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       654  1.635000000000000E+002  2.500000000000000E-001  9.805558286687544E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       656  1.640000000000000E+002  2.500000000000000E-001  9.805563774083906E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       658  1.645000000000000E+002  2.500000000000000E-001  9.805569275518749E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       660  1.650000000000000E+002  2.500000000000000E-001  9.805574102514839E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       662  1.655000000000000E+002  2.500000000000000E-001  9.805578912128791E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       664  1.660000000000000E+002  2.500000000000000E-001  9.805583739220760E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       666  1.665000000000000E+002  2.500000000000000E-001  9.805588587333498E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       668  1.670000000000000E+002  2.500000000000000E-001  9.805593462586041E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       670  1.675000000000000E+002  2.500000000000000E-001  9.805598358935422E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       672  1.680000000000000E+002  2.500000000000000E-001  9.805603263809934E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       674  1.685000000000000E+002  2.500000000000000E-001  9.805608176699035E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       676  1.690000000000000E+002  2.500000000000000E-001  9.805613101431014E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       678  1.695000000000000E+002  2.500000000000000E-001  9.805618040345244E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       680  1.700000000000000E+002  2.500000000000000E-001  9.805623041366374E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       682  1.705000000000000E+002  2.500000000000000E-001  9.805628244018804E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       684  1.710000000000000E+002  2.500000000000000E-001  9.805633460893912E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       686  1.715000000000000E+002  2.500000000000000E-001  9.805638691594206E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       688  1.720000000000000E+002  2.500000000000000E-001  9.805643935335487E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       690  1.725000000000000E+002  2.500000000000000E-001  9.805649094632686E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       692  1.730000000000000E+002  2.500000000000000E-001  9.805653922710222E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       694  1.735000000000000E+002  2.500000000000000E-001  9.805658757755607E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       696  1.740000000000000E+002  2.500000000000000E-001  9.805663602853272E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       698  1.745000000000000E+002  2.500000000000000E-001  9.805668461093541E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       700  1.750000000000000E+002  2.500000000000000E-001  9.805673333871844E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       702  1.755000000000000E+002  2.500000000000000E-001  9.805678391759242E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       704  1.760000000000000E+002  2.500000000000000E-001  9.805683520522948E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       706  1.765000000000000E+002  2.500000000000000E-001  9.805688663111063E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       708  1.770000000000000E+002  2.500000000000000E-001  9.805693819010273E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       710  1.775000000000000E+002  2.500000000000000E-001  9.805698987048851E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       712  1.780000000000000E+002  2.500000000000000E-001  9.805704166217252E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       714  1.785000000000000E+002  2.500000000000000E-001  9.805709357510370E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       716  1.790000000000000E+002  2.500000000000000E-001  9.805714562372192E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       718  1.795000000000000E+002  2.500000000000000E-001  9.805719781214306E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       720  1.800000000000000E+002  2.500000000000000E-001  9.805725013754188E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       722  1.805000000000000E+002  2.500000000000000E-001  9.805729863155834E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       724  1.810000000000000E+002  2.500000000000000E-001  9.805734463673284E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       726  1.815000000000000E+002  2.500000000000000E-001  9.805739080194154E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       728  1.820000000000000E+002  2.500000000000000E-001  9.805743714768573E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       730  1.825000000000000E+002  2.500000000000000E-001  9.805748372965802E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       732  1.830000000000000E+002  2.500000000000000E-001  9.805753054820780E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       734  1.835000000000000E+002  2.500000000000000E-001  9.805757748028197E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       736  1.840000000000000E+002  2.500000000000000E-001  9.805762448207146E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       738  1.845000000000000E+002  2.500000000000000E-001  9.805767158522347E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       740  1.850000000000000E+002  2.500000000000000E-001  9.805771881738153E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       742  1.855000000000000E+002  2.500000000000000E-001  9.805776619062307E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       744  1.860000000000000E+002  2.500000000000000E-001  9.805781550981568E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       746  1.865000000000000E+002  2.500000000000000E-001  9.805786530579123E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       748  1.870000000000000E+002  2.500000000000000E-001  9.805791523589303E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       750  1.875000000000000E+002  2.500000000000000E-001  9.805796529496426E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       752  1.880000000000000E+002  2.500000000000000E-001  9.805801547140787E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       754  1.885000000000000E+002  2.500000000000000E-001  9.805806231852706E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       756  1.890000000000000E+002  2.500000000000000E-001  9.805810866385139E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       758  1.895000000000000E+002  2.500000000000000E-001  9.805815509285042E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       760  1.900000000000000E+002  2.500000000000000E-001  9.805820163864036E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       762  1.905000000000000E+002  2.500000000000000E-001  9.805824831915972E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       764  1.910000000000000E+002  2.500000000000000E-001  9.805829593980739E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       766  1.915000000000000E+002  2.500000000000000E-001  9.805834498268347E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       768  1.920000000000000E+002  2.500000000000000E-001  9.805839415934585E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       770  1.925000000000000E+002  2.500000000000000E-001  9.805844346611220E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       772  1.930000000000000E+002  2.500000000000000E-001  9.805849289490762E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       774  1.935000000000000E+002  2.500000000000000E-001  9.805854243346648E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       776  1.940000000000000E+002  2.500000000000000E-001  9.805859208405543E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       778  1.945000000000000E+002  2.500000000000000E-001  9.805864186118821E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       780  1.950000000000000E+002  2.500000000000000E-001  9.805869177241981E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       782  1.955000000000000E+002  2.500000000000000E-001  9.805874181690049E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       784  1.960000000000000E+002  2.500000000000000E-001  9.805879061966531E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       786  1.965000000000000E+002  2.500000000000000E-001  9.805883485318066E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       788  1.970000000000000E+002  2.500000000000000E-001  9.805887923535494E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       790  1.975000000000000E+002  2.500000000000000E-001  9.805892377702394E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       792  1.980000000000000E+002  2.500000000000000E-001  9.805896851792806E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       794  1.985000000000000E+002  2.500000000000000E-001  9.805901349743962E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       796  1.990000000000000E+002  2.500000000000000E-001  9.805905862967114E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       798  1.995000000000000E+002  2.500000000000000E-001  9.805910383169547E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       800  2.000000000000000E+002  2.500000000000000E-001  9.805914911820665E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       802  2.005000000000000E+002  2.500000000000000E-001  9.805919451988951E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       804  2.010000000000000E+002  2.500000000000000E-001  9.805924005268789E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       806  2.015000000000000E+002  2.500000000000000E-001  9.805928662759932E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       808  2.020000000000000E+002  2.500000000000000E-001  9.805933440518372E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       810  2.025000000000000E+002  2.500000000000000E-001  9.805938231265749E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       812  2.030000000000000E+002  2.500000000000000E-001  9.805943034644232E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       814  2.035000000000000E+002  2.500000000000000E-001  9.805947849842626E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       816  2.040000000000000E+002  2.500000000000000E-001  9.805952502106374E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       818  2.045000000000000E+002  2.500000000000000E-001  9.805956966399258E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       820  2.050000000000000E+002  2.500000000000000E-001  9.805961437719670E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       822  2.055000000000000E+002  2.500000000000000E-001  9.805965919138593E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       824  2.060000000000000E+002  2.500000000000000E-001  9.805970412903381E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       826  2.065000000000000E+002  2.500000000000000E-001  9.805974919951826E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       828  2.070000000000000E+002  2.500000000000000E-001  9.805979631184801E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       830  2.075000000000000E+002  2.500000000000000E-001  9.805984356991207E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       832  2.080000000000000E+002  2.500000000000000E-001  9.805989095447147E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       834  2.085000000000000E+002  2.500000000000000E-001  9.805993846037008E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       836  2.090000000000000E+002  2.500000000000000E-001  9.805998607659035E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       838  2.095000000000000E+002  2.500000000000000E-001  9.806003379804556E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       840  2.100000000000000E+002  2.500000000000000E-001  9.806008163617189E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       842  2.105000000000000E+002  2.500000000000000E-001  9.806012960167925E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       844  2.110000000000000E+002  2.500000000000000E-001  9.806017769634430E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       846  2.115000000000000E+002  2.500000000000000E-001  9.806022591727315E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       848  2.120000000000000E+002  2.500000000000000E-001  9.806026962779601E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       850  2.125000000000000E+002  2.500000000000000E-001  9.806031248768980E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       852  2.130000000000000E+002  2.500000000000000E-001  9.806035549240837E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       854  2.135000000000000E+002  2.500000000000000E-001  9.806039866549654E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       856  2.140000000000000E+002  2.500000000000000E-001  9.806044205646010E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       858  2.145000000000000E+002  2.500000000000000E-001  9.806048563750807E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       860  2.150000000000000E+002  2.500000000000000E-001  9.806052930481462E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       862  2.155000000000000E+002  2.500000000000000E-001  9.806057304238733E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       864  2.160000000000000E+002  2.500000000000000E-001  9.806061687989205E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       866  2.165000000000000E+002  2.500000000000000E-001  9.806066083787531E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       868  2.170000000000000E+002  2.500000000000000E-001  9.806070501182456E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       870  2.175000000000000E+002  2.500000000000000E-001  9.806075105944300E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       872  2.180000000000000E+002  2.500000000000000E-001  9.806079723284752E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       874  2.185000000000000E+002  2.500000000000000E-001  9.806084352924685E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       876  2.190000000000000E+002  2.500000000000000E-001  9.806088994351997E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       878  2.195000000000000E+002  2.500000000000000E-001  9.806093628152723E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       880  2.200000000000000E+002  2.500000000000000E-001  9.806097946397767E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       882  2.205000000000000E+002  2.500000000000000E-001  9.806102271211127E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       884  2.210000000000000E+002  2.500000000000000E-001  9.806106604465599E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       886  2.215000000000000E+002  2.500000000000000E-001  9.806110948816091E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       888  2.220000000000000E+002  2.500000000000000E-001  9.806115305568911E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       890  2.225000000000000E+002  2.500000000000000E-001  9.806119777145026E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       892  2.230000000000000E+002  2.500000000000000E-001  9.806124338085404E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       894  2.235000000000000E+002  2.500000000000000E-001  9.806128911300894E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       896  2.240000000000000E+002  2.500000000000000E-001  9.806133496454843E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       898  2.245000000000000E+002  2.500000000000000E-001  9.806138092754869E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       900  2.250000000000000E+002  2.500000000000000E-001  9.806142699248632E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       902  2.255000000000000E+002  2.500000000000000E-001  9.806147316446452E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       904  2.260000000000000E+002  2.500000000000000E-001  9.806151945586565E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       906  2.265000000000000E+002  2.500000000000000E-001  9.806156587175021E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       908  2.270000000000000E+002  2.500000000000000E-001  9.806161241074584E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       910  2.275000000000000E+002  2.500000000000000E-001  9.806165701356838E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       912  2.280000000000000E+002  2.500000000000000E-001  9.806169856397098E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       914  2.285000000000000E+002  2.500000000000000E-001  9.806174024859029E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       916  2.290000000000000E+002  2.500000000000000E-001  9.806178207953286E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       918  2.295000000000000E+002  2.500000000000000E-001  9.806182409600330E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       920  2.300000000000000E+002  2.500000000000000E-001  9.806186632043595E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       922  2.305000000000000E+002  2.500000000000000E-001  9.806190866565499E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       924  2.310000000000000E+002  2.500000000000000E-001  9.806195107513366E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       926  2.315000000000000E+002  2.500000000000000E-001  9.806199356817867E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       928  2.320000000000000E+002  2.500000000000000E-001  9.806203616973194E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       930  2.325000000000000E+002  2.500000000000000E-001  9.806207889188212E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       932  2.330000000000000E+002  2.500000000000000E-001  9.806212277244470E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       934  2.335000000000000E+002  2.500000000000000E-001  9.806216744871623E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       936  2.340000000000000E+002  2.500000000000000E-001  9.806221224449285E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       938  2.345000000000000E+002  2.500000000000000E-001  9.806225715652046E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       940  2.350000000000000E+002  2.500000000000000E-001  9.806230217706466E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       942  2.355000000000000E+002  2.500000000000000E-001  9.806234535426940E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       944  2.360000000000000E+002  2.500000000000000E-001  9.806238734307527E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       946  2.365000000000000E+002  2.500000000000000E-001  9.806242940124694E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       948  2.370000000000000E+002  2.500000000000000E-001  9.806247155608071E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       950  2.375000000000000E+002  2.500000000000000E-001  9.806251382533189E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       952  2.380000000000000E+002  2.500000000000000E-001  9.806255641271449E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       954  2.385000000000000E+002  2.500000000000000E-001  9.806260059530267E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       956  2.390000000000000E+002  2.500000000000000E-001  9.806264489703402E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       958  2.395000000000000E+002  2.500000000000000E-001  9.806268931539652E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       960  2.400000000000000E+002  2.500000000000000E-001  9.806273384549581E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       962  2.405000000000000E+002  2.500000000000000E-001  9.806277811224625E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       964  2.410000000000000E+002  2.500000000000000E-001  9.806281969840651E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       966  2.415000000000000E+002  2.500000000000000E-001  9.806286134764079E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       968  2.420000000000000E+002  2.500000000000000E-001  9.806290307920223E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       970  2.425000000000000E+002  2.500000000000000E-001  9.806294491669597E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       972  2.430000000000000E+002  2.500000000000000E-001  9.806298687147020E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       974  2.435000000000000E+002  2.500000000000000E-001  9.806302997061550E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       976  2.440000000000000E+002  2.500000000000000E-001  9.806307379954152E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       978  2.445000000000000E+002  2.500000000000000E-001  9.806311774493313E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       980  2.450000000000000E+002  2.500000000000000E-001  9.806316180367348E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       982  2.455000000000000E+002  2.500000000000000E-001  9.806320596829735E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       984  2.460000000000000E+002  2.500000000000000E-001  9.806325023050412E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       986  2.465000000000000E+002  2.500000000000000E-001  9.806329459574984E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       988  2.470000000000000E+002  2.500000000000000E-001  9.806333907528826E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       990  2.475000000000000E+002  2.500000000000000E-001  9.806338367344090E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       992  2.480000000000000E+002  2.500000000000000E-001  9.806342838885518E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       994  2.485000000000000E+002  2.500000000000000E-001  9.806347113807165E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       996  2.490000000000000E+002  2.500000000000000E-001  9.806351129170650E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
       998  2.495000000000000E+002  2.500000000000000E-001  9.806355157133144E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
      1000  2.500000000000000E+002  2.500000000000000E-001  9.806359198872414E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
      1002  2.505000000000000E+002  2.500000000000000E-001  9.806363258077848E+000  1.250000000000000E-001  2.411307628373300E-001               3               1
